node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
36627,6,67,164824,16,67,0,0,-1,1,0,-1,5.1160727,2.6290581
36628,1,111,36628,16,111,1,1,111,2,1,111,3.6329753,4.446821
36629,3,111,109888,16,111,0,0,-1,1,0,-1,2.9760253,4.8646836
36630,1,98,237976,16,98,0,1,-1,1,0,-1,5.7708993,4.2827764
36631,8,98,247264,16,98,0,0,-1,1,0,-1,3.7995808,3.595852
36632,1,111,36632,16,111,0,1,111,1,0,111,6.0251117,4.525784
36633,3,98,237976,16,98,0,0,-1,1,0,-1,4.07877,4.4440618
36634,1,111,54952,16,111,1,1,-1,2,1,-1,5.6546507,6.2476525
36635,26,98,2112640,16,98,0,0,-1,1,0,-1,6.1789227,4.1174345
36636,1,199,225988,16,199,0,1,-1,1,0,-1,2.234844,5.55695
36637,3,199,225988,16,199,0,0,-1,1,0,-1,4.571829,4.049059
36638,1,199,225988,16,199,0,1,-1,1,0,-1,7.112021,4.5523505
36639,26,98,556468,16,98,0,0,-1,1,0,-1,7.0010643,4.3771834
36640,1,155,36640,16,155,1,1,155,2,1,155,3.7083547,5.0979385
36641,3,155,109924,16,155,0,0,-1,1,0,-1,5.0794463,3.5438266
36642,1,155,54964,16,155,0,1,-1,1,0,-1,4.337321,7.103042
36643,6,155,164896,16,155,0,0,-1,1,0,-1,3.6313162,6.4704385
36644,1,155,46384,16,155,0,1,155,1,0,155,2.8806522,3.6174383
36645,3,155,109936,16,155,0,0,-1,1,0,-1,4.9148254,3.400675
36646,1,155,82456,16,155,1,1,-1,2,1,-1,4.3219433,5.6938148
36647,13,155,278296,16,155,0,0,-1,1,0,-1,3.9247642,6.465848
36648,1,155,36648,16,155,0,1,155,1,0,155,5.5454144,5.646466
36649,3,217,417472,16,217,0,0,-1,1,0,-1,5.695024,6.390898
36650,1,155,54976,16,155,0,1,-1,1,0,-1,6.4413424,4.606599
36651,8,155,164932,16,155,0,0,-1,1,0,-1,2.9962234,4.7903476
36652,1,36,41236,16,36,1,1,36,2,1,36,3.8290868,4.383842
36653,3,36,109960,16,36,0,0,-1,1,0,-1,3.096445,5.7998166
36654,1,36,123712,16,36,0,1,-1,1,0,-1,3.3417265,6.1857204
36655,16,155,371140,16,155,0,0,-1,1,0,-1,4.575333,3.224403
36656,1,155,36656,16,155,0,1,155,1,0,155,4.6289687,6.7253895
36657,3,36,109972,16,36,0,0,-1,1,0,-1,4.2148046,4.5550327
36658,1,36,61864,16,36,1,1,-1,2,1,-1,5.0488067,6.2419496
36659,6,36,164968,16,36,0,0,-1,1,0,-1,5.7218,3.0561075
36660,1,155,36660,16,155,0,1,155,1,0,155,5.1753306,3.0124662
36661,3,155,109984,16,155,0,0,-1,1,0,-1,5.802279,6.138598
36662,1,93,208816,16,93,0,1,-1,1,0,-1,5.090491,5.3480887
36663,8,93,247480,16,93,0,0,-1,1,0,-1,6.9858236,4.5724616
36664,1,93,223072,16,93,1,1,-1,2,1,-1,5.006746,4.2321634
36665,3,93,123748,16,93,0,0,-1,1,0,-1,5.9661074,3.4362707
36666,1,93,223072,16,93,0,1,-1,1,0,-1,2.9963396,4.4753385
36667,11,93,223072,16,93,0,0,-1,1,0,-1,6.0138617,3.5470638
36668,1,93,223072,16,93,0,1,-1,1,0,-1,5.58362,5.638719
36669,3,93,223072,16,93,0,0,-1,1,0,-1,4.5135465,2.7715013
36670,1,93,313288,16,93,1,1,-1,2,1,-1,5.891028,4.597136
36671,21,93,835432,16,93,0,0,-1,1,0,-1,6.586286,3.636712
36672,1,111,36672,16,111,0,1,111,1,0,111,5.3672514,3.5730977
36673,3,155,110020,16,155,0,0,-1,1,0,-1,4.986113,3.9642792
36674,1,36,55012,16,36,0,1,-1,1,0,-1,4.48804,3.6194465
36675,6,36,165040,16,36,0,0,-1,1,0,-1,5.6341743,6.6482105
36676,1,155,36676,16,155,1,1,155,2,1,155,4.367753,3.5024529
36677,3,155,110032,16,155,0,0,-1,1,0,-1,4.227033,3.0275698
36678,1,155,82528,16,155,0,1,-1,1,0,-1,6.067567,6.1911817
36679,19,186,313360,16,186,0,0,-1,1,0,-1,7.1626935,5.2218914
36680,1,155,39184,16,155,0,1,155,1,0,155,4.0475802,5.5316453
36681,3,186,185704,16,186,0,0,-1,1,0,-1,4.4377327,6.3113985
36682,1,155,55024,16,155,1,1,-1,2,1,-1,4.4399905,6.7784767
36683,8,155,165076,16,155,0,0,-1,1,0,-1,6.5979414,4.882165
36684,1,155,41272,16,155,0,1,155,1,0,155,5.1158385,6.521099
36685,3,155,110056,16,155,0,0,-1,1,0,-1,3.1341505,5.731716
36686,1,168,176308,16,168,0,1,-1,1,0,-1,3.7274556,3.184541
36687,13,168,371464,16,168,0,0,-1,1,0,-1,5.8141675,5.8906093
36688,1,111,36688,16,111,1,1,111,2,1,111,4.8962936,4.759997
36689,3,155,110068,16,155,0,0,-1,1,0,-1,4.1948524,6.652993
36690,1,124,1357288,16,124,0,1,-1,1,0,-1,6.000567,6.1352735
36691,6,124,1357288,16,124,0,0,-1,1,0,-1,2.585085,5.565806
36692,1,111,36692,16,111,0,1,111,1,0,111,4.84439,6.7316446
36693,3,111,110080,16,111,0,0,-1,1,0,-1,4.1880603,3.609419
36694,1,155,88180,16,155,1,1,-1,2,1,-1,4.343121,6.8753066
36695,8,155,247696,16,155,0,0,-1,1,0,-1,2.729526,5.593239
36696,1,124,58804,16,124,0,1,-1,1,0,-1,4.470515,4.213469
36697,3,155,123856,16,155,0,0,-1,1,0,-1,5.952139,6.274169
36698,1,124,58804,16,124,0,1,-1,1,0,-1,3.9157906,4.466275
36699,57,168,1906900,16,168,0,0,-1,1,0,-1,5.963643,4.063242
36700,1,124,61936,16,124,1,1,-1,2,1,-1,4.1024685,4.9309134
36701,3,124,110104,16,124,0,0,-1,1,0,-1,6.368981,6.5347285
36702,1,155,185812,16,155,0,1,-1,1,0,-1,2.739395,6.204181
36703,13,155,557440,16,155,0,0,-1,1,0,-1,3.0817478,3.6079273
36704,1,62,36704,16,62,0,1,62,1,0,62,4.6158857,6.0403776
36705,3,168,595348,16,168,0,0,-1,1,0,-1,5.8166986,5.0704327
36706,1,111,55060,16,111,1,1,-1,2,1,-1,4.6391664,6.069252
36707,6,111,165184,16,111,0,0,-1,1,0,-1,4.545351,4.4111757
36708,1,111,36708,16,111,0,1,111,1,0,111,2.763559,4.192427
36709,3,111,110128,16,111,0,0,-1,1,0,-1,2.5913846,4.8677354
36710,1,111,82600,16,111,0,1,-1,1,0,-1,3.9310758,4.9247003
36711,57,168,4763284,16,168,0,0,-1,1,0,-1,6.0766797,6.5058327
36712,1,62,36712,16,62,1,1,62,2,1,62,4.439229,2.9510016
36713,3,155,278800,16,155,0,0,-1,1,0,-1,4.4968314,3.869163
36714,1,62,55072,16,62,0,1,-1,1,0,-1,4.7684474,6.2616925
36715,8,155,165220,16,155,0,0,-1,1,0,-1,4.673111,6.5990424
36716,1,62,69712,16,62,0,1,-1,1,0,-1,3.3048193,3.3471882
36717,3,62,110152,16,62,0,0,-1,1,0,-1,3.377351,6.7737727
36718,1,62,123928,16,62,1,1,-1,2,1,-1,3.771961,3.684736
36719,26,124,954016,16,124,0,0,-1,1,0,-1,5.411189,4.3542967
36720,1,62,36720,16,62,0,1,62,1,0,62,3.462772,6.8043203
36721,3,62,110164,16,62,0,0,-1,1,0,-1,4.0767846,4.891199
36722,1,62,61972,16,62,0,1,-1,1,0,-1,5.55417,2.8584065
36723,6,62,165256,16,62,0,0,-1,1,0,-1,3.9773867,5.7678256
36724,1,62,36724,16,62,1,1,62,2,1,62,6.389746,6.0183873
36725,3,62,110176,16,62,0,0,-1,1,0,-1,6.6154227,6.4053497
36726,1,62,92968,16,62,0,1,-1,1,0,-1,4.524518,6.5633993
36727,8,62,247912,16,62,0,0,-1,1,0,-1,4.1458397,4.447019
36728,1,173,8153620,16,173,0,1,-1,1,0,-1,3.5950847,4.80599
36729,3,124,313792,16,124,0,0,-1,1,0,-1,6.6179852,3.900508
36730,1,173,8153620,16,173,1,1,-1,2,1,-1,6.3238597,4.43837
36731,13,124,185956,16,124,0,0,-1,1,0,-1,3.0491586,4.6257167
36732,1,173,8153620,16,173,0,1,-1,1,0,-1,4.0190854,6.2945275
36733,3,173,8153620,16,173,0,0,-1,1,0,-1,3.817219,5.5761695
36734,1,124,470752,16,124,0,1,-1,1,0,-1,2.9061708,4.4363103
36735,21,124,1255336,16,124,0,0,-1,1,0,-1,3.6578588,5.837147
36736,1,49,36736,16,49,1,1,49,2,1,49,4.2673993,3.0030248
36737,3,186,110212,16,186,0,0,-1,1,0,-1,3.4053905,4.288706
36738,1,62,55108,16,62,0,1,-1,1,0,-1,3.9608345,3.5507605
36739,6,62,165328,16,62,0,0,-1,1,0,-1,3.4462345,5.6398773
36740,1,186,55888,16,186,0,1,-1,1,0,-1,3.6287253,3.8187995
36741,3,186,110224,16,186,0,0,-1,1,0,-1,6.6550817,3.357321
36742,1,186,82672,16,186,1,1,-1,2,1,-1,5.0424514,6.0424175
36743,11,62,248020,16,62,0,0,-1,1,0,-1,6.1454577,5.696053
36744,1,111,36744,16,111,0,1,111,1,0,111,4.610999,6.5104856
36745,3,142,209284,16,142,0,0,-1,1,0,-1,6.17307,4.472534
36746,1,111,55120,16,111,0,1,-1,1,0,-1,3.396283,4.4425163
36747,8,186,165364,16,186,0,0,-1,1,0,-1,5.6525874,5.187328
36748,1,111,41344,16,111,1,1,111,2,1,111,4.8592596,3.4839897
36749,3,111,110248,16,111,0,0,-1,1,0,-1,4.889463,3.3170187
36750,1,62,124036,16,62,0,1,-1,1,0,-1,5.025935,2.966674
36751,11,62,372112,16,62,0,0,-1,1,0,-1,3.8924272,5.445677
36752,1,62,36752,16,62,0,1,62,1,0,62,3.231517,5.0587964
36753,3,155,110260,16,155,0,0,-1,1,0,-1,4.530977,2.8391008
36754,1,155,93040,16,155,1,1,-1,2,1,-1,4.279986,3.39399
36755,6,155,165400,16,155,0,0,-1,1,0,-1,3.1923213,4.025752
36756,1,62,36756,16,62,0,1,62,1,0,62,3.5158975,5.3342657
36757,3,62,110272,16,62,0,0,-1,1,0,-1,5.784169,4.2929134
36758,1,62,82708,16,62,0,1,-1,1,0,-1,4.537535,5.746994
36759,8,62,248128,16,62,0,0,-1,1,0,-1,6.0634704,5.5944047
36760,1,62,36760,16,62,1,1,62,2,1,62,4.2582026,3.9449134
36761,3,62,124072,16,62,0,0,-1,1,0,-1,2.8559155,4.646829
36762,1,62,55144,16,62,0,1,-1,1,0,-1,3.6261904,5.184729
36763,16,155,418768,16,155,0,0,-1,1,0,-1,6.457033,5.2570314
36764,1,62,104704,16,62,0,1,-1,1,0,-1,5.352217,3.7434533
36765,3,62,110296,16,62,0,0,-1,1,0,-1,4.115679,4.682856
36766,1,62,186136,16,62,1,1,-1,2,1,-1,4.2052493,4.1383953
36767,70,124,2417848,16,124,0,0,-1,1,0,-1,2.3913162,5.387458
36768,1,49,36768,16,49,0,1,49,1,0,49,6.781193,5.2456098
36769,3,155,110308,16,155,0,0,-1,1,0,-1,5.434817,7.215268
36770,1,62,55156,16,62,0,1,-1,1,0,-1,3.936888,6.867572
36771,6,62,165472,16,62,0,0,-1,1,0,-1,3.6017845,5.7168636
36772,1,93,176740,16,93,1,1,-1,2,1,-1,6.365683,4.102
36773,3,93,176740,16,93,0,0,-1,1,0,-1,6.250771,5.5420933
36774,1,93,176740,16,93,0,1,-1,1,0,-1,2.545759,4.6704183
36775,24,155,279268,16,155,0,0,-1,1,0,-1,5.9251027,6.348529
36776,1,49,36776,16,49,0,1,49,1,0,49,3.6548483,5.0331426
36777,3,186,706948,16,186,0,0,-1,1,0,-1,5.5002174,5.736583
36778,1,49,55168,16,49,1,1,-1,2,1,-1,5.7790937,3.0759876
36779,8,93,165508,16,93,0,0,-1,1,0,-1,4.766076,4.695292
36780,1,155,78568,16,155,0,1,-1,1,0,-1,4.4981937,4.0233893
36781,3,155,110344,16,155,0,0,-1,1,0,-1,4.4877367,6.1600018
36782,1,155,124144,16,155,0,1,-1,1,0,-1,5.4848948,3.9844484
36783,13,155,372436,16,155,0,0,-1,1,0,-1,3.2852955,4.9635415
36784,1,155,44224,16,155,1,1,155,2,1,155,5.7422376,5.263215
36785,3,111,110356,16,111,0,0,-1,1,0,-1,4.845319,5.140521
36786,1,111,62080,16,111,0,1,-1,1,0,-1,2.8162255,5.086719
36787,6,111,165544,16,111,0,0,-1,1,0,-1,2.3681028,5.316838
36788,1,155,44224,16,155,0,1,155,1,0,155,5.01955,5.3372345
36789,3,155,110368,16,155,0,0,-1,1,0,-1,5.2180605,4.8301196
36790,1,142,149200,16,142,1,1,-1,2,1,-1,4.8355126,4.606873
36791,8,142,248344,16,142,0,0,-1,1,0,-1,5.193951,6.705969
36792,1,155,44224,16,155,0,1,155,1,0,155,6.319154,3.353527
36793,3,155,124180,16,155,0,0,-1,1,0,-1,4.2441297,3.6789305
36794,1,155,55192,16,155,0,1,-1,1,0,-1,6.1729016,5.838605
36795,11,155,186280,16,155,0,0,-1,1,0,-1,4.1604013,6.28863
36796,1,67,157192,16,67,1,1,-1,2,1,-1,3.263305,5.0349736
36797,3,67,157192,16,67,0,0,-1,1,0,-1,6.004058,5.092632
36798,1,67,279448,16,67,0,1,-1,1,0,-1,5.7888346,3.0598166
36799,24,142,943144,16,142,0,0,-1,1,0,-1,5.7011676,5.834174
36800,1,49,36800,16,49,0,1,49,1,0,49,4.773946,6.6160703
36801,3,155,110404,16,155,0,0,-1,1,0,-1,6.673499,4.067972
36802,1,124,283336,16,124,1,1,-1,2,1,-1,4.735082,3.9422953
36803,6,124,283336,16,124,0,0,-1,1,0,-1,5.8599877,4.311679
36804,1,49,36804,16,49,0,1,49,1,0,49,6.556394,5.4843616
36805,3,49,110416,16,49,0,0,-1,1,0,-1,5.215564,6.6057224
36806,1,49,82816,16,49,0,1,-1,1,0,-1,4.4866643,2.6120765
36807,13,124,248452,16,124,0,0,-1,1,0,-1,6.359822,3.576539
36808,1,62,36808,16,62,1,1,62,2,1,62,2.57193,3.9061875
36809,3,155,398032,16,155,0,0,-1,1,0,-1,6.059569,5.345916
36810,1,62,55216,16,62,0,1,-1,1,0,-1,4.029576,6.0830417
36811,8,111,165652,16,111,0,0,-1,1,0,-1,6.3074574,5.232387
36812,1,62,41416,16,62,0,1,62,1,0,62,3.6336586,2.835676
36813,3,62,110440,16,62,0,0,-1,1,0,-1,2.8877075,5.6583843
36814,1,155,209680,16,155,1,1,-1,2,1,-1,5.570799,4.3802247
36815,16,155,372760,16,155,0,0,-1,1,0,-1,4.638084,3.8574452
36816,1,49,36816,16,49,0,1,49,1,0,49,5.204102,5.4416356
36817,3,62,110452,16,62,0,0,-1,1,0,-1,4.6498094,3.7569275
36818,1,67,235924,16,67,0,1,-1,1,0,-1,6.1793814,6.6625104
36819,6,67,235924,16,67,0,0,-1,1,0,-1,4.5654697,4.465238
36820,1,49,36820,16,49,1,1,49,2,1,49,5.6047993,6.22177
36821,3,49,110464,16,49,0,0,-1,1,0,-1,6.591517,6.065903
36822,1,124,255472,16,124,0,1,-1,1,0,-1,3.503221,5.571624
36823,8,124,255472,16,124,0,0,-1,1,0,-1,2.773789,4.471951
36824,1,124,95956,16,124,0,1,-1,1,0,-1,6.270671,3.6372395
36825,3,49,124288,16,49,0,0,-1,1,0,-1,2.9768286,3.3377984
36826,1,124,95956,16,124,1,1,-1,2,1,-1,3.5531654,6.437301
36827,13,186,279664,16,186,0,0,-1,1,0,-1,4.6621494,5.4064326
36828,1,124,95956,16,124,0,1,-1,1,0,-1,4.009111,4.0415807
36829,3,124,110488,16,124,0,0,-1,1,0,-1,5.3284593,6.481172
36830,1,67,314656,16,67,0,1,-1,1,0,-1,4.7050695,2.944227
36831,19,67,559384,16,67,0,0,-1,1,0,-1,5.455395,5.928831
36832,1,62,39364,16,62,1,1,62,2,1,62,3.1738558,4.741212
36833,3,67,796552,16,67,0,0,-1,1,0,-1,5.562846,4.67116
36834,1,49,55252,16,49,0,1,-1,1,0,-1,5.3648334,3.862298
36835,6,49,165760,16,49,0,0,-1,1,0,-1,6.486079,4.724233
36836,1,124,95956,16,124,0,1,-1,1,0,-1,5.5061736,3.4206355
36837,3,124,110512,16,124,0,0,-1,1,0,-1,5.1309705,2.7830248
36838,1,124,95956,16,124,1,1,-1,2,1,-1,4.9621744,4.812813
36839,16,186,419632,16,186,0,0,-1,1,0,-1,4.156962,4.3942585
36840,1,62,39364,16,62,0,1,62,1,0,62,4.9508576,6.7201
36841,3,67,472120,16,67,0,0,-1,1,0,-1,5.8464146,3.4457803
36842,1,62,55264,16,62,0,1,-1,1,0,-1,4.227925,3.868096
36843,8,124,354112,16,124,0,0,-1,1,0,-1,6.7424045,4.810669
36844,1,124,95956,16,124,1,1,-1,2,1,-1,5.9744673,2.962081
36845,3,124,110536,16,124,0,0,-1,1,0,-1,5.448938,3.3631077
36846,1,124,124360,16,124,0,1,-1,1,0,-1,5.5426874,3.6441011
36847,21,124,629584,16,124,0,0,-1,1,0,-1,2.5473857,4.8060164
36848,1,62,118096,16,62,0,1,-1,1,0,-1,5.4335823,6.723636
36849,3,62,110548,16,62,0,0,-1,1,0,-1,4.6217675,5.0893583
36850,1,67,112084,16,67,1,1,-1,2,1,-1,6.0048695,5.0579967
36851,6,67,165832,16,67,0,0,-1,1,0,-1,4.432445,4.9136224
36852,1,62,118096,16,62,0,1,-1,1,0,-1,3.9689457,6.2453413
36853,3,62,118096,16,62,0,0,-1,1,0,-1,5.870832,6.5460963
36854,1,168,1702276,16,168,0,1,-1,1,0,-1,6.29248,4.7465644
36855,8,168,1702276,16,168,0,0,-1,1,0,-1,5.656472,5.4461794
36856,1,155,1276936,16,155,1,1,-1,2,1,-1,4.949197,2.860601
36857,3,155,359152,16,155,0,0,-1,1,0,-1,4.7310667,4.7603173
36858,1,155,1276936,16,155,0,1,-1,1,0,-1,3.5104206,7.319435
36859,21,155,359152,16,155,0,0,-1,1,0,-1,7.2057605,4.85446
36860,1,155,1276936,16,155,0,1,-1,1,0,-1,4.3693614,3.185258
36861,3,155,1276936,16,155,0,0,-1,1,0,-1,5.2536607,6.0181317
36862,1,155,6810136,16,155,1,1,-1,2,1,-1,6.4068484,3.476655
36863,65,155,9565936,16,155,0,0,-1,1,0,-1,6.6772757,5.2306523
36864,1,31,36864,16,31,0,1,31,1,0,31,4.305708,5.2290354
36865,3,93,110596,16,93,0,0,-1,1,0,-1,4.236095,5.3456492
36866,1,93,55300,16,93,0,1,-1,1,0,-1,4.0654173,5.130696
36867,6,93,165904,16,93,0,0,-1,1,0,-1,6.0385065,5.8848987
36868,1,49,36868,16,49,1,1,49,2,1,49,5.4938064,2.675181
36869,3,49,110608,16,49,0,0,-1,1,0,-1,3.9475725,7.346643
36870,1,49,82960,16,49,0,1,-1,1,0,-1,2.7952943,3.4162989
36871,11,93,248884,16,93,0,0,-1,1,0,-1,4.5532002,2.5864146
36872,1,49,36872,16,49,0,1,49,1,0,49,5.8522596,6.6704936
36873,3,93,186676,16,93,0,0,-1,1,0,-1,4.17745,7.1529565
36874,1,49,55312,16,49,1,1,-1,2,1,-1,6.024553,6.517461
36875,8,49,165940,16,49,0,0,-1,1,0,-1,4.3803973,2.6280987
36876,1,49,41488,16,49,0,1,49,1,0,49,6.510668,5.964991
36877,3,49,110632,16,49,0,0,-1,1,0,-1,6.856057,6.3103085
36878,1,49,124468,16,49,0,1,-1,1,0,-1,5.3848023,4.114801
36879,11,49,373408,16,49,0,0,-1,1,0,-1,4.721903,3.6850505
36880,1,111,36880,16,111,1,1,111,2,1,111,3.0952218,3.551767
36881,3,49,110644,16,49,0,0,-1,1,0,-1,3.51458,5.3312044
36882,1,93,93364,16,93,0,1,-1,1,0,-1,6.3446074,6.3717237
36883,6,93,165976,16,93,0,0,-1,1,0,-1,6.1756916,5.4394927
36884,1,111,36884,16,111,0,1,111,1,0,111,3.7022884,5.084179
36885,3,111,110656,16,111,0,0,-1,1,0,-1,3.8196895,4.003113
36886,1,49,82996,16,49,1,1,-1,2,1,-1,4.3976336,3.7003357
36887,8,49,248992,16,49,0,0,-1,1,0,-1,3.0655787,6.685665
36888,1,111,36888,16,111,0,1,111,1,0,111,6.209669,6.6025023
36889,3,93,124504,16,93,0,0,-1,1,0,-1,4.215494,6.3255677
36890,1,111,55336,16,111,0,1,-1,1,0,-1,4.7805753,6.8484316
36891,26,93,630340,16,93,0,0,-1,1,0,-1,3.2413757,6.452764
36892,1,49,62260,16,49,1,1,-1,2,1,-1,4.5493364,5.8099833
36893,3,49,110680,16,49,0,0,-1,1,0,-1,2.5628104,4.7502584
36894,1,49,186784,16,49,0,1,-1,1,0,-1,4.1142697,3.8783302
36895,32,93,560356,16,93,0,0,-1,1,0,-1,4.3279457,5.506896
36896,1,155,36896,16,155,0,1,155,1,0,155,3.2399724,5.206043
36897,3,93,133000,16,93,0,0,-1,1,0,-1,2.5521812,6.3301535
36898,1,111,55348,16,111,1,1,-1,2,1,-1,3.9229681,3.154915
36899,6,111,166048,16,111,0,0,-1,1,0,-1,5.4224353,4.928693
36900,1,230,250504,16,230,0,1,-1,1,0,-1,4.469917,4.8645873
36901,3,230,250504,16,230,0,0,-1,1,0,-1,4.8479533,3.6047742
36902,1,230,250504,16,230,0,1,-1,1,0,-1,4.0657954,7.04879
36903,13,217,280240,16,217,0,0,-1,1,0,-1,6.798803,4.087342
36904,1,155,36904,16,155,1,1,155,2,1,155,3.460447,2.9615407
36905,3,93,897856,16,93,0,0,-1,1,0,-1,5.2470903,4.465666
36906,1,155,55360,16,155,0,1,-1,1,0,-1,4.3995447,5.156812
36907,8,230,250504,16,230,0,0,-1,1,0,-1,6.7813144,5.6757793
36908,1,111,41524,16,111,0,1,111,1,0,111,2.7667642,4.7637615
36909,3,111,110728,16,111,0,0,-1,1,0,-1,2.1587968,5.11261
36910,1,111,124576,16,111,1,1,-1,2,1,-1,4.797862,6.8388963
36911,26,217,539440,16,217,0,0,-1,1,0,-1,3.9779928,7.0363917
36912,1,155,36912,16,155,0,1,155,1,0,155,5.3871965,3.815158
36913,3,80,110740,16,80,0,0,-1,1,0,-1,4.938672,3.2080712
36914,1,80,94768,16,80,0,1,-1,1,0,-1,5.8011127,6.5951138
36915,6,80,166120,16,80,0,0,-1,1,0,-1,5.2541237,3.9277391
36916,1,155,36916,16,155,1,1,155,2,1,155,4.50783,6.1459312
36917,3,155,110752,16,155,0,0,-1,1,0,-1,3.9429986,4.117298
36918,1,80,315412,16,80,0,1,-1,1,0,-1,4.638192,5.723689
36919,8,80,315412,16,80,0,0,-1,1,0,-1,4.06754,3.4819884
36920,1,93,36920,16,93,0,1,93,1,0,93,3.2840664,4.7949553
36921,3,93,124612,16,93,0,0,-1,1,0,-1,2.843692,3.7133975
36922,1,93,55384,16,93,1,1,-1,2,1,-1,3.5126371,5.703872
36923,11,93,186928,16,93,0,0,-1,1,0,-1,4.0980783,4.5607033
36924,1,93,93472,16,93,0,1,-1,1,0,-1,6.467909,3.6825986
36925,3,93,110776,16,93,0,0,-1,1,0,-1,6.8013306,4.785245
36926,1,62,280420,16,62,0,1,-1,1,0,-1,3.4708438,3.4740255
36927,21,62,841264,16,62,0,0,-1,1,0,-1,5.300754,6.8259706
36928,1,36,36928,16,36,1,1,36,2,1,36,5.1785855,4.5472646
36929,3,93,110788,16,93,0,0,-1,1,0,-1,5.3213005,3.7459917
36930,1,93,55396,16,93,0,1,-1,1,0,-1,3.1504025,4.847283
36931,6,93,166192,16,93,0,0,-1,1,0,-1,4.795159,6.1057487
36932,1,155,36932,16,155,0,1,155,1,0,155,6.1259894,5.9757743
36933,3,155,110800,16,155,0,0,-1,1,0,-1,5.3628516,5.496888
36934,1,155,83104,16,155,1,1,-1,2,1,-1,5.926943,3.300045
36935,34,80,599056,16,80,0,0,-1,1,0,-1,3.392271,3.435275
36936,1,111,36936,16,111,0,1,111,1,0,111,3.9630647,5.6468983
36937,3,80,236680,16,80,0,0,-1,1,0,-1,3.7819967,5.536842
36938,1,111,55408,16,111,0,1,-1,1,0,-1,3.3326118,5.212879
36939,8,155,166228,16,155,0,0,-1,1,0,-1,3.6073298,3.4564562
36940,1,111,41560,16,111,1,1,111,2,1,111,3.9076664,4.7330923
36941,3,111,110824,16,111,0,0,-1,1,0,-1,4.3556914,4.8042526
36942,1,93,199744,16,93,0,1,-1,1,0,-1,2.4864786,3.8671288
36943,13,93,374056,16,93,0,0,-1,1,0,-1,3.5967586,3.1290953
36944,1,36,36944,16,36,0,1,36,1,0,36,4.862803,3.2343845
36945,3,111,110836,16,111,0,0,-1,1,0,-1,5.924058,5.2753983
36946,1,93,210436,16,93,1,1,-1,2,1,-1,5.7935324,4.7399244
36947,6,93,210436,16,93,0,0,-1,1,0,-1,3.7687893,3.673162
36948,1,36,36948,16,36,0,1,36,1,0,36,2.6681972,6.016296
36949,3,36,110848,16,36,0,0,-1,1,0,-1,6.4760785,4.908627
36950,1,155,83140,16,155,0,1,-1,1,0,-1,3.9845278,3.6664085
36951,8,155,249424,16,155,0,0,-1,1,0,-1,4.44309,3.8950152
36952,1,155,36952,16,155,1,1,155,2,1,155,4.575649,2.9748778
36953,3,155,124720,16,155,0,0,-1,1,0,-1,4.8335295,5.384959
36954,1,155,55432,16,155,0,1,-1,1,0,-1,4.8789353,4.47294
36955,24,116,710368,16,116,0,0,-1,1,0,-1,3.9956253,3.893164
36956,1,155,62368,16,155,0,1,-1,1,0,-1,4.8030066,6.4470716
36957,3,155,110872,16,155,0,0,-1,1,0,-1,6.016569,3.4564152
36958,1,93,187108,16,93,1,1,-1,2,1,-1,2.457644,4.868322
36959,13,93,561328,16,93,0,0,-1,1,0,-1,4.6932526,5.912016
36960,1,36,36960,16,36,0,1,36,1,0,36,2.7120593,5.1393175
36961,3,93,140344,16,93,0,0,-1,1,0,-1,6.265919,4.0095267
36962,1,155,55444,16,155,0,1,-1,1,0,-1,4.571927,6.350937
36963,6,155,166336,16,155,0,0,-1,1,0,-1,3.3071604,4.5554295
36964,1,155,36964,16,155,1,1,155,2,1,155,4.075574,4.52618
36965,3,155,110896,16,155,0,0,-1,1,0,-1,5.9453945,5.8915763
36966,1,155,83176,16,155,0,1,-1,1,0,-1,3.6139045,6.02201
36967,21,155,631636,16,155,0,0,-1,1,0,-1,3.6974978,4.669852
36968,1,36,36968,16,36,0,1,36,1,0,36,4.6244397,5.7003284
36969,3,155,280744,16,155,0,0,-1,1,0,-1,2.7131941,5.784111
36970,1,36,55456,16,36,1,1,-1,2,1,-1,4.690794,7.0852733
36971,8,217,236896,16,217,0,0,-1,1,0,-1,4.5085907,6.9471383
36972,1,93,899584,16,93,0,1,-1,1,0,-1,3.6838336,4.4138093
36973,3,93,899584,16,93,0,0,-1,1,0,-1,5.091995,4.327251
36974,1,93,899584,16,93,0,1,-1,1,0,-1,5.3321724,3.575084
36975,34,124,1066120,16,124,0,0,-1,1,0,-1,4.3596444,5.6398892
36976,1,155,36976,16,155,1,1,155,2,1,155,2.5138686,3.850162
36977,3,36,110932,16,36,0,0,-1,1,0,-1,6.7948327,4.3257804
36978,1,155,62404,16,155,0,1,-1,1,0,-1,5.1102796,3.0678673
36979,6,155,166408,16,155,0,0,-1,1,0,-1,5.1028223,6.3900123
36980,1,155,36980,16,155,0,1,155,1,0,155,5.058836,7.0999117
36981,3,155,110944,16,155,0,0,-1,1,0,-1,6.0838523,6.318819
36982,1,155,93616,16,155,1,1,-1,2,1,-1,5.1004777,4.542951
36983,8,155,249640,16,155,0,0,-1,1,0,-1,3.0299425,4.2262864
