node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
36875,8,49,165940,16,49,1,0,-1,2,1,-1,6.123126,3.7041767
36876,1,49,41488,16,49,1,1,49,2,1,49,6.029602,4.1814904
36877,3,49,110632,16,49,1,0,-1,2,1,-1,4.6952357,5.72244
36878,1,49,124468,16,49,1,1,-1,2,1,-1,4.7094135,3.7533026
36879,11,49,373408,16,49,1,0,-1,2,1,-1,5.1408086,2.9934635
36880,1,111,36880,16,111,2,1,111,3,2,111,5.607698,2.9928107
36881,3,49,110644,16,49,1,0,-1,2,1,-1,5.725487,6.7244883
36882,1,93,93364,16,93,1,1,93,2,1,93,3.5836797,3.382284
36883,6,93,165976,16,93,1,0,-1,2,1,-1,3.306311,4.594344
36884,1,111,36884,16,111,1,1,111,2,1,111,3.322136,5.1833777
36885,3,111,110656,16,111,1,0,-1,2,1,-1,3.106893,3.7438006
36886,1,49,82996,16,49,2,1,49,3,2,49,4.220622,5.271114
36887,8,49,248992,16,49,1,0,-1,2,1,-1,6.715779,6.1882844
36888,1,111,36888,16,111,1,1,111,2,1,111,5.731555,5.9142876
36889,3,93,124504,16,93,1,0,-1,2,1,-1,5.0146313,4.221835
36890,1,111,55336,16,111,1,1,111,2,1,111,4.8840938,6.642369
36891,26,93,630340,16,93,1,0,-1,2,1,-1,4.101539,3.7918522
36892,1,49,62260,16,49,2,1,49,3,2,49,4.8673534,4.8222556
36893,3,49,110680,16,49,1,0,-1,2,1,-1,4.0458107,7.0668573
36894,1,49,186784,16,49,1,1,-1,2,1,-1,4.7725224,2.656412
36895,32,93,560356,16,93,1,0,-1,2,1,-1,4.404773,6.696559
36896,1,155,36896,16,155,1,1,155,2,1,155,3.790043,5.113532
36897,3,93,133000,16,93,1,0,-1,2,1,-1,4.752867,5.0289845
36898,1,111,55348,16,111,2,1,111,3,2,111,3.915547,6.6912684
36899,6,111,166048,16,111,1,0,-1,2,1,-1,5.954176,5.3957763
36900,1,230,250504,16,230,1,1,-1,2,1,-1,3.3088238,5.5340033
36901,3,230,250504,16,230,1,0,-1,2,1,-1,6.0950904,6.4671865
36902,1,230,250504,16,230,1,1,-1,2,1,-1,4.635056,4.838239
36903,13,217,280240,16,217,1,0,-1,2,1,-1,3.5194397,4.3609395
36904,1,155,36904,16,155,2,1,155,3,2,155,6.1561227,5.812861
36905,3,93,897856,16,93,1,0,-1,2,1,-1,3.9853876,5.798628
36906,1,155,55360,16,155,1,1,155,2,1,155,5.2143745,4.9328113
36907,8,230,250504,16,230,1,0,-1,2,1,-1,5.0053287,6.166698
36908,1,111,41524,16,111,1,1,111,2,1,111,3.5567577,4.8653154
36909,3,111,110728,16,111,1,0,-1,2,1,-1,3.7178879,5.2403107
36910,1,111,124576,16,111,2,1,-1,3,2,-1,2.9355168,5.9531536
36911,26,217,539440,16,217,1,0,-1,2,1,-1,4.8742876,3.8169029
36912,1,155,36912,16,155,1,1,155,2,1,155,6.4622145,4.1423645
36913,3,80,110740,16,80,1,0,-1,2,1,-1,4.5665097,5.5568504
36914,1,80,94768,16,80,1,1,80,2,1,80,4.4666505,4.7100487
36915,6,80,166120,16,80,1,0,-1,2,1,-1,5.7218003,6.4270077
36916,1,155,36916,16,155,2,1,155,3,2,155,3.6792848,6.0209723
36917,3,155,110752,16,155,1,0,-1,2,1,-1,3.2202008,5.442713
36918,1,80,315412,16,80,1,1,-1,2,1,-1,3.5132895,5.600527
36919,8,80,315412,16,80,1,0,-1,2,1,-1,3.924011,5.989402
36920,1,93,36920,16,93,1,1,93,2,1,93,4.176795,5.0195665
36921,3,93,124612,16,93,1,0,-1,2,1,-1,5.7165756,2.6397815
36922,1,93,55384,16,93,2,1,93,3,2,93,5.5360894,5.3032837
36923,11,93,186928,16,93,1,0,-1,2,1,-1,4.363405,6.677237
36924,1,93,93472,16,93,1,1,93,2,1,93,6.5102506,5.176662
36925,3,93,110776,16,93,1,0,-1,2,1,-1,4.509351,5.3110576
36926,1,62,280420,16,62,1,1,-1,2,1,-1,4.871313,5.565972
36927,21,62,841264,16,62,1,0,-1,2,1,-1,4.4026484,4.195807
36928,1,36,36928,16,36,2,1,36,3,2,36,4.169405,4.7978377
36929,3,93,110788,16,93,1,0,-1,2,1,-1,2.6456077,4.2700577
36930,1,93,55396,16,93,1,1,93,2,1,93,6.4356294,6.2657804
36931,6,93,166192,16,93,1,0,-1,2,1,-1,6.010726,5.8768325
36932,1,155,36932,16,155,1,1,155,2,1,155,6.755701,4.0448627
36933,3,155,110800,16,155,1,0,-1,2,1,-1,3.7519734,5.9643807
36934,1,155,83104,16,155,2,1,155,3,2,155,6.4546566,3.8720279
36935,34,80,599056,16,80,1,0,-1,2,1,-1,7.253772,4.658731
36936,1,111,36936,16,111,1,1,111,2,1,111,7.113126,5.508582
36937,3,80,236680,16,80,1,0,-1,2,1,-1,3.9436994,3.5965009
36938,1,111,55408,16,111,1,1,111,2,1,111,3.8678858,6.5130625
36939,8,155,166228,16,155,1,0,-1,2,1,-1,6.5750732,3.5689306
36940,1,111,41560,16,111,2,1,111,3,2,111,4.198211,3.5922623
36941,3,111,110824,16,111,1,0,-1,2,1,-1,4.7402887,5.723619
36942,1,93,199744,16,93,1,1,-1,2,1,-1,4.916478,6.6808057
36943,13,93,374056,16,93,1,0,-1,2,1,-1,5.9195404,6.964316
36944,1,36,36944,16,36,1,1,36,2,1,36,3.649898,4.1717987
36945,3,111,110836,16,111,1,0,-1,2,1,-1,3.9110281,5.4169436
36946,1,93,210436,16,93,2,1,-1,3,2,-1,5.379953,7.070811
36947,6,93,210436,16,93,1,0,-1,2,1,-1,3.4449205,6.31024
36948,1,36,36948,16,36,1,1,36,2,1,36,3.889624,4.9013877
36949,3,36,110848,16,36,1,0,-1,2,1,-1,5.1193285,3.224777
36950,1,155,83140,16,155,1,1,155,2,1,155,6.69644,3.6446376
36951,8,155,249424,16,155,1,0,-1,2,1,-1,5.4095383,4.3301144
36952,1,155,36952,16,155,2,1,155,3,2,155,6.256639,5.0692987
36953,3,155,124720,16,155,1,0,-1,2,1,-1,3.3225012,4.286266
36954,1,155,55432,16,155,1,1,155,2,1,155,5.241427,3.6753538
36955,24,116,710368,16,116,1,0,-1,2,1,-1,4.364654,4.889639
36956,1,155,62368,16,155,1,1,155,2,1,155,3.543704,5.0448737
36957,3,155,110872,16,155,1,0,-1,2,1,-1,5.660605,3.7941551
36958,1,93,187108,16,93,2,1,-1,3,2,-1,3.7255127,4.634927
36959,13,93,561328,16,93,1,0,-1,2,1,-1,3.7968144,5.5861945
36960,1,36,36960,16,36,1,1,36,2,1,36,5.6890774,6.8305225
36961,3,93,140344,16,93,1,0,-1,2,1,-1,4.046342,5.3031163
36962,1,155,55444,16,155,1,1,155,2,1,155,6.5288377,3.7473738
36963,6,155,166336,16,155,1,0,-1,2,1,-1,4.0530834,6.196229
36964,1,155,36964,16,155,2,1,155,3,2,155,4.4068666,5.8843293
36965,3,155,110896,16,155,1,0,-1,2,1,-1,6.071686,5.428406
36966,1,155,83176,16,155,1,1,155,2,1,155,2.6688683,5.3565183
36967,21,155,631636,16,155,1,0,-1,2,1,-1,6.3277802,4.7100015
36968,1,36,36968,16,36,1,1,36,2,1,36,5.5458846,6.723691
36969,3,155,280744,16,155,1,0,-1,2,1,-1,6.4469886,5.347107
36970,1,36,55456,16,36,2,1,36,3,2,36,4.1062984,4.910998
36971,8,217,236896,16,217,1,0,-1,2,1,-1,5.8560123,3.0048761
36972,1,93,899584,16,93,1,1,-1,2,1,-1,6.739906,5.530705
36973,3,93,899584,16,93,1,0,-1,2,1,-1,6.4067717,6.46424
36974,1,93,899584,16,93,1,1,-1,2,1,-1,5.068639,2.4920118
36975,34,124,1066120,16,124,1,0,-1,2,1,-1,6.072874,5.2226872
36976,1,155,36976,16,155,2,1,155,3,2,155,5.99091,5.7201757
36977,3,36,110932,16,36,1,0,-1,2,1,-1,2.8943357,5.9413133
36978,1,155,62404,16,155,1,1,155,2,1,155,6.172288,3.8055434
36979,6,155,166408,16,155,1,0,-1,2,1,-1,4.4706683,5.048853
36980,1,155,36980,16,155,1,1,155,2,1,155,4.186286,5.1231427
36981,3,155,110944,16,155,1,0,-1,2,1,-1,6.0889764,2.8604414
36982,1,155,93616,16,155,2,1,155,3,2,155,6.92256,4.5660486
36983,8,155,249640,16,155,1,0,-1,2,1,-1,6.5784416,4.514857
36984,1,155,46816,16,155,1,1,155,2,1,155,3.575112,5.280036
36985,3,186,355480,16,186,1,0,-1,2,1,-1,4.1668043,3.1260853
36986,1,155,55480,16,155,1,1,155,2,1,155,5.3813553,3.2193897
36987,13,155,187252,16,155,1,0,-1,2,1,-1,6.254321,3.6561477
36988,1,186,399976,16,186,2,1,-1,3,2,-1,4.277125,6.016756
36989,3,186,399976,16,186,1,0,-1,2,1,-1,3.1471171,4.180456
36990,1,186,421360,16,186,1,1,-1,2,1,-1,3.7972772,3.249803
36991,21,186,1264084,16,186,1,0,-1,2,1,-1,7.1378555,4.5490108
36992,1,36,36992,16,36,1,1,36,2,1,36,3.3063502,6.587875
36993,3,155,110980,16,155,1,0,-1,2,1,-1,4.09968,3.5209682
36994,1,186,55492,16,186,2,1,186,3,2,186,3.0328124,4.447792
36995,6,186,166480,16,186,1,0,-1,2,1,-1,5.12231,4.3485556
36996,1,186,36996,16,186,1,1,186,2,1,186,3.320163,4.7282567
36997,3,186,110992,16,186,1,0,-1,2,1,-1,6.7489004,4.822971
36998,1,186,83248,16,186,1,1,186,2,1,186,6.06021,4.688933
36999,11,155,249748,16,155,1,0,-1,2,1,-1,4.9596334,6.6373153
37000,1,36,37000,16,36,2,1,36,3,2,36,5.769179,3.3551393
37001,3,142,1200256,16,142,1,0,-1,2,1,-1,3.9649537,4.4451
37002,1,36,55504,16,36,1,1,36,2,1,36,6.4747787,6.099267
37003,8,116,320488,16,116,1,0,-1,2,1,-1,6.81785,3.2950816
37004,1,36,41632,16,36,1,1,36,2,1,36,5.1916785,5.2613153
37005,3,36,111016,16,36,1,0,-1,2,1,-1,5.7041817,3.9629705
37006,1,186,150064,16,186,2,1,-1,3,2,-1,6.2518296,4.004862
37007,11,186,374704,16,186,1,0,-1,2,1,-1,5.9273605,5.7467957
37008,1,111,37008,16,111,1,1,111,2,1,111,5.7510285,3.3564897
37009,3,93,675376,16,93,1,0,-1,2,1,-1,5.0035386,5.256934
37010,1,93,675376,16,93,1,1,-1,2,1,-1,3.515723,5.6194673
37011,6,93,675376,16,93,1,0,-1,2,1,-1,3.6171377,4.994416
37012,1,111,37012,16,111,2,1,111,3,2,111,4.6842494,5.337334
37013,3,111,111040,16,111,1,0,-1,2,1,-1,5.3746867,5.051285
37014,1,36,83284,16,36,1,1,36,2,1,36,3.859741,6.0166078
37015,8,36,249856,16,36,1,0,-1,2,1,-1,3.7428997,5.130234
37016,1,111,37016,16,111,1,1,111,2,1,111,3.8952024,5.1073246
37017,3,155,124936,16,155,1,0,-1,2,1,-1,5.505224,4.5284176
37018,1,111,55528,16,111,2,1,111,3,2,111,3.9988043,4.048621
37019,21,186,421684,16,186,1,0,-1,2,1,-1,6.2463455,5.0417123
37020,1,155,70288,16,155,1,1,155,2,1,155,5.4274855,5.9975095
37021,3,155,111064,16,155,1,0,-1,2,1,-1,3.2155013,4.732105
37022,1,155,187432,16,155,1,1,-1,2,1,-1,3.6067028,5.8055687
37023,39,186,2134996,16,186,1,0,-1,2,1,-1,3.0806153,5.0867248
37024,1,36,37024,16,36,2,1,36,3,2,36,3.9951937,3.1144264
37025,3,155,158164,16,155,1,0,-1,2,1,-1,6.9112043,3.714608
37026,1,111,55540,16,111,1,1,111,2,1,111,5.301694,4.1457715
37027,6,111,166624,16,111,1,0,-1,2,1,-1,3.716043,6.8484683
37028,1,261,975400,16,261,1,1,-1,2,1,-1,4.918383,3.720727
37029,3,261,975400,16,261,1,0,-1,2,1,-1,6.660784,4.150225
37030,1,261,975400,16,261,2,1,-1,3,2,-1,5.5349684,2.856623
37031,44,186,1801816,16,186,1,0,-1,2,1,-1,3.4187694,5.9267464
37032,1,36,37032,16,36,1,1,36,2,1,36,5.4289274,6.230137
37033,3,186,1801924,16,186,1,0,-1,2,1,-1,7.359565,4.959518
37034,1,36,55552,16,36,1,1,36,2,1,36,3.8770456,3.890704
37035,8,111,166660,16,111,1,0,-1,2,1,-1,6.37073,5.9984527
37036,1,49,41668,16,49,2,1,49,3,2,49,3.7301495,6.2120476
37037,3,49,111112,16,49,1,0,-1,2,1,-1,5.0940266,6.6907444
37038,1,49,125008,16,49,1,1,-1,2,1,-1,5.3267593,7.0109043
37039,13,155,375028,16,155,1,0,-1,2,1,-1,3.0153685,4.5381765
37040,1,111,37040,16,111,1,1,111,2,1,111,5.286739,5.060096
37041,3,49,111124,16,49,1,0,-1,2,1,-1,5.1665683,5.86997
37042,1,49,62512,16,49,2,1,49,3,2,49,6.0098925,6.0226526
37043,6,49,166696,16,49,1,0,-1,2,1,-1,6.659744,4.671995
37044,1,111,37044,16,111,1,1,111,2,1,111,6.1102867,2.8575363
37045,3,111,111136,16,111,1,0,-1,2,1,-1,4.748339,6.4098964
37046,1,142,534112,16,142,1,1,-1,2,1,-1,5.4009585,5.022158
37047,8,142,534112,16,142,1,0,-1,2,1,-1,4.5007143,3.360725
37048,1,111,37048,16,111,2,1,111,3,2,111,5.267036,6.1897764
37049,3,142,125044,16,142,1,0,-1,2,1,-1,6.7926955,5.573911
37050,1,111,55576,16,111,1,1,111,2,1,111,4.1744585,3.4720838
37051,11,142,187576,16,142,1,0,-1,2,1,-1,5.0963078,5.2954283
37052,1,142,93796,16,142,1,1,142,2,1,142,5.3528695,6.29652
37053,3,142,111160,16,142,1,0,-1,2,1,-1,4.143071,6.869169
37054,1,142,281392,16,142,2,1,-1,3,2,-1,5.773469,4.3573637
37055,24,93,844180,16,93,1,0,-1,2,1,-1,5.1994166,2.832705
37056,1,36,37056,16,36,1,1,36,2,1,36,4.6531777,3.1110675
37057,3,142,111172,16,142,1,0,-1,2,1,-1,4.466977,4.3574276
37058,1,142,84544,16,142,1,1,142,2,1,142,5.509426,4.876599
37059,6,142,166768,16,142,1,0,-1,2,1,-1,6.641288,4.8601913
37060,1,111,37060,16,111,2,1,111,3,2,111,2.9501767,4.4423733
37061,3,111,111184,16,111,1,0,-1,2,1,-1,6.142047,5.4132867
37062,1,111,83392,16,111,1,1,111,2,1,111,4.3451924,2.7259192
37063,13,142,250180,16,142,1,0,-1,2,1,-1,6.6220746,4.7274017
37064,1,111,37064,16,111,1,1,111,2,1,111,4.5954604,4.5303583
37065,3,111,187648,16,111,1,0,-1,2,1,-1,3.6780517,4.08851
37066,1,111,55600,16,111,2,1,111,3,2,111,3.638664,6.2786674
37067,8,49,166804,16,49,1,0,-1,2,1,-1,4.477301,6.6521516
37068,1,111,41704,16,111,1,1,111,2,1,111,5.0513973,7.0666122
37069,3,111,111208,16,111,1,0,-1,2,1,-1,5.283445,6.1455407
37070,1,93,400840,16,93,1,1,-1,2,1,-1,4.665276,4.9694433
37071,39,93,400840,16,93,1,0,-1,2,1,-1,4.902588,4.807368
37072,1,36,37072,16,36,2,1,36,3,2,36,6.648019,4.679833
37073,3,116,111220,16,116,1,0,-1,2,1,-1,6.010565,4.9447427
37074,1,116,140776,16,116,1,1,-1,2,1,-1,5.2995768,3.3147624
37075,6,116,166840,16,116,1,0,-1,2,1,-1,4.291076,4.3884635
37076,1,36,37076,16,36,1,1,36,2,1,36,3.1596966,3.8814182
37077,3,36,111232,16,36,1,0,-1,2,1,-1,6.763306,4.719678
37078,1,155,400948,16,155,2,1,-1,3,2,-1,5.7355347,3.4510598
37079,8,155,400948,16,155,1,0,-1,2,1,-1,4.7426295,4.1258693
37080,1,93,79216,16,93,1,1,93,2,1,93,5.6158643,3.875809
37081,3,93,125152,16,93,1,0,-1,2,1,-1,4.045447,2.873852
37082,1,93,79216,16,93,1,1,93,2,1,93,6.6124005,4.342753
37083,13,155,281608,16,155,1,0,-1,2,1,-1,3.7881086,4.6459455
37084,1,93,79216,16,93,2,1,93,3,2,93,4.5126824,3.4828856
37085,3,93,111256,16,93,1,0,-1,2,1,-1,7.168129,5.0648556
37086,1,168,1465108,16,168,1,1,-1,2,1,-1,3.7173114,5.3374248
37087,44,168,1465108,16,168,1,0,-1,2,1,-1,4.8965683,3.6657822
37088,1,62,37088,16,62,1,1,62,2,1,62,6.3004436,5.088159
37089,3,93,712960,16,93,1,0,-1,2,1,-1,4.595597,4.843055
37090,1,36,55636,16,36,2,1,36,3,2,36,6.3898554,6.193277
37091,6,36,166912,16,36,1,0,-1,2,1,-1,4.74491,5.578052
37092,1,155,37092,16,155,1,1,155,2,1,155,5.000247,6.5692296
37093,3,155,111280,16,155,1,0,-1,2,1,-1,6.9976053,4.5904293
37094,1,155,83464,16,155,1,1,155,2,1,155,6.3089128,3.1170075
37095,19,93,422548,16,93,1,0,-1,2,1,-1,2.9514904,4.786477
37096,1,62,37096,16,62,2,1,62,3,2,62,6.3401284,6.498163
37097,3,93,281716,16,93,1,0,-1,2,1,-1,5.571708,2.825989
37098,1,62,55648,16,62,1,1,62,2,1,62,3.2554898,5.525402
37099,8,155,211300,16,155,1,0,-1,2,1,-1,4.805184,6.3188524
37100,1,155,46960,16,155,1,1,155,2,1,155,3.2253191,3.7540226
37101,3,155,111304,16,155,1,0,-1,2,1,-1,6.5414996,4.740933
37102,1,155,125224,16,155,2,1,-1,3,2,-1,3.8858712,6.1762476
37103,47,142,1426408,16,142,1,0,-1,2,1,-1,3.4719052,3.6766684
37104,1,62,37104,16,62,1,1,62,2,1,62,5.215544,5.3320894
37105,3,62,111316,16,62,1,0,-1,2,1,-1,6.004703,5.4440875
37106,1,62,118888,16,62,1,1,-1,2,1,-1,5.448599,4.1920123
37107,6,62,166984,16,62,1,0,-1,2,1,-1,6.040678,6.3039994
37108,1,62,37108,16,62,2,1,62,3,2,62,4.9835114,5.652373
37109,3,62,111328,16,62,1,0,-1,2,1,-1,6.430482,6.065862
37110,1,93,150496,16,93,1,1,-1,2,1,-1,4.9605165,5.3176537
37111,8,93,250504,16,93,1,0,-1,2,1,-1,5.032337,5.4606805
37112,1,93,70468,16,93,1,1,93,2,1,93,5.7804656,4.495483
37113,3,93,178360,16,93,1,0,-1,2,1,-1,3.5925796,3.8623664
37114,1,93,70468,16,93,2,1,93,3,2,93,3.9180667,4.817904
37115,39,142,1605256,16,142,1,0,-1,2,1,-1,2.8020043,4.269083
37116,1,93,211408,16,93,1,1,-1,2,1,-1,3.8901644,3.7986722
37117,3,93,211408,16,93,1,0,-1,2,1,-1,5.4483824,6.6910224
37118,1,142,634228,16,142,1,1,-1,2,1,-1,4.7722654,3.021827
37119,26,142,1902688,16,142,1,0,-1,2,1,-1,6.932956,4.118374
37120,1,124,37120,16,124,2,1,124,3,2,124,4.9942737,4.6731305
37121,3,111,111364,16,111,1,0,-1,2,1,-1,4.661395,5.51435
37122,1,111,55684,16,111,1,1,111,2,1,111,5.3611593,3.14529
37123,6,111,167056,16,111,1,0,-1,2,1,-1,4.3184404,4.913719
37124,1,62,37124,16,62,1,1,62,2,1,62,4.768047,3.37635
37125,3,62,111376,16,62,1,0,-1,2,1,-1,3.274309,6.5893893
37126,1,62,83536,16,62,2,1,62,3,2,62,3.90696,5.6358376
37127,11,186,338740,16,186,1,0,-1,2,1,-1,4.8659945,4.620677
37128,1,62,37128,16,62,1,1,62,2,1,62,5.2027497,2.677307
37129,3,67,187972,16,67,1,0,-1,2,1,-1,4.691084,5.1642694
37130,1,62,55696,16,62,1,1,62,2,1,62,4.2511725,4.782068
37131,8,67,167092,16,67,1,0,-1,2,1,-1,6.152194,4.4714932
37132,1,62,41776,16,62,2,1,62,3,2,62,3.541306,5.296886
37133,3,62,111400,16,62,1,0,-1,2,1,-1,4.61937,5.110223
37134,1,67,125332,16,67,1,1,-1,2,1,-1,3.8252394,6.418286
37135,11,67,376000,16,67,1,0,-1,2,1,-1,5.4751015,5.9551377
37136,1,36,37136,16,36,1,1,36,2,1,36,4.8958173,4.1868277
37137,3,62,111412,16,62,1,0,-1,2,1,-1,5.614919,5.830996
37138,1,67,237976,16,67,2,1,-1,3,2,-1,4.6116257,4.2091475
37139,6,67,237976,16,67,1,0,-1,2,1,-1,7.0852737,5.356797
37140,1,36,37140,16,36,1,1,36,2,1,36,3.5076165,6.053242
37141,3,36,111424,16,36,1,0,-1,2,1,-1,5.2296805,3.0983171
37142,1,67,100420,16,67,1,1,-1,2,1,-1,6.609306,6.650724
37143,8,67,250720,16,67,1,0,-1,2,1,-1,6.9104695,4.597702
37144,1,36,37144,16,36,2,1,36,3,2,36,6.1413403,5.163621
37145,3,67,125368,16,67,1,0,-1,2,1,-1,6.276771,6.1985693
37146,1,36,55720,16,36,1,1,36,2,1,36,4.066361,6.80623
37147,122,261,50143264,16,261,1,0,-1,2,1,-1,7.427135,4.6339607
37148,1,168,225988,16,168,1,1,-1,2,1,-1,4.407659,5.6081147
37149,3,168,225988,16,168,1,0,-1,2,1,-1,4.5822024,3.9254467
37150,1,168,225988,16,168,2,1,-1,3,2,-1,5.4453697,3.8198187
37151,16,67,564244,16,67,1,0,-1,2,1,-1,4.944813,5.9846373
37152,1,186,190996,16,186,1,1,-1,2,1,-1,5.4894485,4.257359
37153,3,93,111460,16,93,1,0,-1,2,1,-1,6.5191474,5.2916965
37154,1,93,80512,16,93,1,1,93,2,1,93,2.8026066,5.232106
37155,6,93,167200,16,93,1,0,-1,2,1,-1,5.8471394,4.560912
37156,1,93,80512,16,93,2,1,93,3,2,93,5.09699,3.7489848
37157,3,93,111472,16,93,1,0,-1,2,1,-1,5.824557,5.87325
37158,1,93,83608,16,93,1,1,93,2,1,93,3.8782444,3.0118217
37159,13,67,282184,16,67,1,0,-1,2,1,-1,5.1861267,5.6773796
37160,1,186,190996,16,186,1,1,-1,2,1,-1,6.407913,4.9633365
37161,3,155,423304,16,155,1,0,-1,2,1,-1,6.8374133,4.614553
37162,1,186,190996,16,186,2,1,-1,3,2,-1,5.8440537,5.2044954
37163,8,93,200932,16,93,1,0,-1,2,1,-1,3.6812115,6.070447
37164,1,36,41812,16,36,1,1,36,2,1,36,3.963851,2.8900006
37165,3,36,111496,16,36,1,0,-1,2,1,-1,5.9726257,3.518668
37166,1,36,125440,16,36,1,1,-1,2,1,-1,4.888364,2.5641437
37167,26,137,376324,16,137,1,0,-1,2,1,-1,4.413432,6.216561
37168,1,186,190996,16,186,2,1,-1,3,2,-1,4.2459035,4.191392
37169,3,62,111508,16,62,1,0,-1,2,1,-1,5.4776487,3.1416814
37170,1,62,62728,16,62,1,1,62,2,1,62,5.7542562,3.7056644
37171,6,62,167272,16,62,1,0,-1,2,1,-1,3.0223436,6.1676564
37172,1,186,190996,16,186,1,1,-1,2,1,-1,5.8042545,3.769756
37173,3,186,190996,16,186,1,0,-1,2,1,-1,5.9473395,4.4122376
37174,1,62,211732,16,62,2,1,-1,3,2,-1,3.8225899,5.388115
37175,8,62,250936,16,62,1,0,-1,2,1,-1,4.413257,4.8061247
37176,1,62,37176,16,62,1,1,62,2,1,62,5.9685245,6.4870257
37177,3,93,268000,16,93,1,0,-1,2,1,-1,6.1138616,5.067868
37178,1,62,55768,16,62,1,1,62,2,1,62,5.1468067,2.778316
37179,11,62,188224,16,62,1,0,-1,2,1,-1,4.6583457,4.2499566
37180,1,62,94120,16,62,2,1,62,3,2,62,7.1289754,5.0232997
37181,3,62,111544,16,62,1,0,-1,2,1,-1,3.751859,6.612642
37182,1,155,2035348,16,155,1,1,-1,2,1,-1,3.3849711,6.5585303
37183,60,155,2035348,16,155,1,0,-1,2,1,-1,5.1705065,4.919118
37184,1,124,37184,16,124,1,1,124,2,1,124,5.5907927,5.5676913
37185,3,186,190996,16,186,1,0,-1,2,1,-1,6.583189,4.696368
37186,1,155,79432,16,155,2,1,155,3,2,155,5.622987,3.7302597
37187,6,155,167344,16,155,1,0,-1,2,1,-1,4.954572,5.835823
37188,1,186,190996,16,186,1,1,-1,2,1,-1,3.845839,5.290256
37189,3,186,190996,16,186,1,0,-1,2,1,-1,4.1129684,4.4958463
37190,1,186,190996,16,186,1,1,-1,2,1,-1,4.243918,5.3863025
37191,57,168,714904,16,168,1,0,-1,2,1,-1,5.9759417,4.4604535
37192,1,137,67048,16,137,2,1,137,3,2,137,5.769598,2.9464872
37193,3,62,188296,16,62,1,0,-1,2,1,-1,5.1629763,6.98901
37194,1,137,67048,16,137,1,1,137,2,1,137,5.972575,4.0776834
37195,8,186,190996,16,186,1,0,-1,2,1,-1,6.7750573,5.1614165
37196,1,137,67048,16,137,1,1,137,2,1,137,6.123502,4.877618
37197,3,137,111592,16,137,1,0,-1,2,1,-1,3.7563455,4.8229475
37198,1,261,2480056,16,261,2,1,-1,3,2,-1,5.805223,6.9362736
37199,13,261,2480056,16,261,1,0,-1,2,1,-1,4.6009893,4.678577
37200,1,124,37200,16,124,1,1,124,2,1,124,5.5029297,4.5844994
37201,3,137,158920,16,137,1,0,-1,2,1,-1,4.7100782,5.765625
37202,1,93,804544,16,93,1,1,-1,2,1,-1,3.9461992,3.7840343
37203,6,93,804544,16,93,1,0,-1,2,1,-1,6.942827,4.0266037
37204,1,124,37204,16,124,2,1,124,3,2,124,6.0197954,4.2676973
37205,3,124,111616,16,124,1,0,-1,2,1,-1,3.8648942,6.758964
37206,1,186,190996,16,186,1,1,-1,2,1,-1,6.496857,5.4410076
37207,8,186,251152,16,186,1,0,-1,2,1,-1,7.2061443,4.977645
37208,1,36,37208,16,36,1,1,36,2,1,36,3.580443,3.3230536
37209,3,137,381976,16,137,1,0,-1,2,1,-1,5.440346,5.0681634
37210,1,36,55816,16,36,2,1,36,3,2,36,6.4989486,4.2421575
37211,16,186,282580,16,186,1,0,-1,2,1,-1,6.057979,3.7018561
37212,1,36,62800,16,36,1,1,36,2,1,36,3.6035533,5.259511
37213,3,36,111640,16,36,1,0,-1,2,1,-1,3.8279448,5.0380692
37214,1,137,905416,16,137,1,1,-1,2,1,-1,4.1445084,4.8929214
37215,13,137,905416,16,137,1,0,-1,2,1,-1,6.5581813,3.8067358
37216,1,155,37216,16,155,2,1,155,3,2,155,4.702864,2.6868942
37217,3,67,141316,16,67,1,0,-1,2,1,-1,4.993353,5.808366
37218,1,93,55828,16,93,1,1,93,2,1,93,3.906888,2.6978338
37219,6,93,167488,16,93,1,0,-1,2,1,-1,3.607589,4.407961
37220,1,93,37220,16,93,1,1,93,2,1,93,4.347967,3.402338
37221,3,93,111664,16,93,1,0,-1,2,1,-1,4.13619,6.6478343
37222,1,93,83752,16,93,2,1,93,3,2,93,3.780991,4.2225876
37223,21,93,954016,16,93,1,0,-1,2,1,-1,5.540511,2.8665285
37224,1,155,37224,16,155,1,1,155,2,1,155,4.827666,4.1994615
37225,3,111,282688,16,111,1,0,-1,2,1,-1,5.302015,4.065234
37226,1,155,55840,16,155,1,1,155,2,1,155,6.5028152,5.901194
37227,8,111,167524,16,111,1,0,-1,2,1,-1,2.9140534,5.6169467
37228,1,93,119284,16,93,2,1,-1,3,2,-1,4.644803,5.075556
37229,3,93,119284,16,93,1,0,-1,2,1,-1,4.568022,2.92564
37230,1,93,125656,16,93,1,1,-1,2,1,-1,5.1374097,2.8596752
37231,16,111,424096,16,111,1,0,-1,2,1,-1,5.2826443,6.4948263
37232,1,155,37232,16,155,1,1,155,2,1,155,3.0981562,4.0861053
37233,3,155,111700,16,155,1,0,-1,2,1,-1,3.4848468,5.402525
37234,1,93,62836,16,93,2,1,93,3,2,93,6.1279297,5.678573
37235,6,93,167560,16,93,1,0,-1,2,1,-1,6.083416,6.934552
