node,stopping_time,total_stopping_time,maximum_excursion,binary_length,parity_vector_length,in_degree,out_degree,distance_from_root,ancestor_count,branching_factor,level_set,umap_1,umap_2
2568,1,27,2568,12,27,1,1,27,2,1,27,3.650239,6.5454187
2569,3,53,13012,12,53,1,1,-1,2,1,-1,5.208887,3.9913409
2570,1,27,3856,12,27,1,1,27,2,1,27,3.1684816,4.594315
2571,8,53,11572,12,53,1,1,-1,2,1,-1,6.035127,6.177109
2572,1,27,2896,12,27,2,1,27,3,2,27,6.377852,4.5894623
2573,3,27,7720,12,27,1,1,27,2,1,27,3.690372,4.79624
2574,1,146,9232,12,146,1,1,146,2,1,146,3.4702766,6.517236
2575,11,146,26080,12,146,1,1,-1,2,1,-1,5.2027626,2.8714955
2576,1,102,9232,12,102,1,1,102,2,1,102,3.225325,4.2191033
2577,3,27,7732,12,27,1,1,27,2,1,27,5.5780144,3.8754113
2578,1,146,9232,12,146,2,1,146,3,2,146,6.8332562,5.2182765
2579,6,146,11608,12,146,1,1,-1,2,1,-1,5.4416637,4.5785785
2580,1,102,9232,12,102,1,1,102,2,1,102,4.270816,3.76817
2581,3,102,9232,12,102,1,1,102,2,1,102,5.72003,5.7158914
2582,1,53,5812,12,53,1,1,53,2,1,53,4.8249693,6.9318447
2583,8,53,17440,12,53,1,1,-1,2,1,-1,2.905359,5.4630346
2584,1,102,9232,12,102,2,1,102,3,2,102,5.8948145,7.158217
2585,3,53,8728,12,53,1,1,53,2,1,53,4.4619136,3.9435709
2586,1,102,9232,12,102,1,1,102,2,1,102,6.712173,4.5762067
2587,19,146,44224,12,146,1,1,-1,2,1,-1,6.197316,5.272579
2588,1,40,4372,12,40,1,1,40,2,1,40,3.870213,4.179551
2589,3,40,7768,12,40,1,1,40,2,1,40,6.5019703,5.5464816
2590,1,40,13120,12,40,2,1,-1,3,2,-1,6.586415,3.5949044
2591,19,53,39364,12,53,1,1,-1,2,1,-1,7.0826044,6.472554
2592,1,27,2592,12,27,1,1,27,2,1,27,4.017948,5.467331
2593,3,40,7780,12,40,1,1,40,2,1,40,6.411474,4.4829016
2594,1,102,9232,12,102,1,1,102,2,1,102,3.8618035,6.394762
2595,6,102,11680,12,102,1,1,-1,2,1,-1,7.0195236,4.257802
2596,1,146,9232,12,146,2,1,146,3,2,146,4.765316,6.187279
2597,3,146,9232,12,146,1,1,146,2,1,146,5.501279,5.0729427
2598,1,146,9232,12,146,1,1,146,2,1,146,6.274611,4.6007094
2599,13,146,19744,12,146,1,1,-1,2,1,-1,6.798222,3.655747
2600,1,27,2600,12,27,1,1,27,2,1,27,5.5086083,4.159179
2601,3,177,33352,12,177,1,1,-1,2,1,-1,6.3420243,5.544251
2602,1,27,3904,12,27,2,1,27,3,2,27,7.3182054,3.8546875
2603,8,102,11716,12,102,1,1,-1,2,1,-1,5.324319,3.921458
2604,1,102,9232,12,102,1,1,102,2,1,102,5.0448227,6.8678412
2605,3,102,9232,12,102,1,1,102,2,1,102,3.5376825,6.0431046
2606,1,102,9232,12,102,1,1,102,2,1,102,3.5319195,6.5244274
2607,21,84,33424,12,84,1,1,-1,2,1,-1,5.8991113,5.3853087
2608,1,27,2608,12,27,2,1,27,3,2,27,5.074968,6.9128375
2609,3,53,7828,12,53,1,1,53,2,1,53,4.896421,4.689951
2610,1,53,4408,12,53,1,1,53,2,1,53,5.669962,4.6173205
2611,6,53,11752,12,53,1,1,-1,2,1,-1,5.2474318,2.664101
2612,1,27,2612,12,27,1,1,27,2,1,27,5.106089,4.53524
2613,3,27,7840,12,27,1,1,27,2,1,27,5.6994395,5.7767105
2614,1,177,190996,12,177,2,1,-1,3,2,-1,6.4413524,5.462883
2615,8,177,190996,12,177,1,1,-1,2,1,-1,7.426846,6.170226
2616,1,146,9232,12,146,1,1,146,2,1,146,3.885631,6.096068
2617,3,84,9448,12,84,1,1,84,2,1,84,4.8435135,5.0377016
2618,1,146,9232,12,146,1,1,146,2,1,146,6.610474,6.5960336
2619,11,102,13264,12,102,1,1,-1,2,1,-1,5.0166206,3.9303913
2620,1,146,9232,12,146,2,1,146,3,2,146,4.71788,6.455376
2621,3,146,9232,12,146,1,1,146,2,1,146,6.3667,6.106444
2622,1,102,19924,12,102,1,1,-1,2,1,-1,3.2498233,5.060451
2623,16,102,59776,12,102,1,1,-1,2,1,-1,6.4387164,4.879571
2624,1,115,9232,12,115,1,1,115,2,1,115,7.4875445,4.7997894
2625,3,27,7876,12,27,1,1,27,2,1,27,6.4230127,4.639263
2626,1,27,3940,12,27,2,1,27,3,2,27,3.3075101,5.3357663
2627,6,27,11824,12,27,1,1,-1,2,1,-1,6.06782,3.960089
2628,1,53,2628,12,53,1,1,53,2,1,53,4.288032,3.3253663
2629,3,53,7888,12,53,1,1,53,2,1,53,3.8247423,5.508969
2630,1,53,5920,12,53,1,1,53,2,1,53,5.2037816,4.7349916
2631,16,190,250504,12,190,1,1,-1,2,1,-1,5.3586884,4.244271
2632,1,53,2632,12,53,2,1,53,3,2,53,5.444227,6.5037107
2633,3,40,13336,12,40,1,1,-1,2,1,-1,5.374253,6.1739726
2634,1,53,3952,12,53,1,1,53,2,1,53,5.308958,7.2458587
2635,8,53,11860,12,53,1,1,-1,2,1,-1,5.5678687,4.8793826
2636,1,53,2968,12,53,1,1,53,2,1,53,6.1087484,6.8823767
2637,3,53,7912,12,53,1,1,53,2,1,53,6.60901,4.8322787
2638,1,146,10024,12,146,2,1,-1,3,2,-1,3.6983874,5.6027284
2639,13,146,26728,12,146,1,1,-1,2,1,-1,7.7566195,4.443821
2640,1,115,9232,12,115,1,1,115,2,1,115,4.1920047,5.0807533
2641,3,102,14308,12,102,1,1,-1,2,1,-1,6.962055,6.6785746
2642,1,102,15064,12,102,1,1,-1,2,1,-1,3.1820343,5.9303565
2643,6,102,15064,12,102,1,1,-1,2,1,-1,5.4826527,6.493003
2644,1,115,9232,12,115,2,1,115,3,2,115,4.7305813,3.3571837
2645,3,115,9232,12,115,1,1,115,2,1,115,4.448364,2.8306386
2646,1,53,5956,12,53,1,1,53,2,1,53,6.9189296,5.550674
2647,8,53,17872,12,53,1,1,-1,2,1,-1,5.448108,6.966101
2648,1,27,2648,12,27,1,1,27,2,1,27,5.286542,6.4219785
2649,3,97,8944,12,97,1,1,97,2,1,97,5.567646,5.869606
2650,1,27,3976,12,27,2,1,27,3,2,27,6.1833673,7.17902
2651,29,146,22660,12,146,1,1,-1,2,1,-1,6.3576035,5.62501
2652,1,27,4480,12,27,1,1,27,2,1,27,5.306963,6.390537
2653,3,27,7960,12,27,1,1,27,2,1,27,5.30538,4.8473325
2654,1,53,13444,12,53,1,1,-1,2,1,-1,6.02117,6.614167
2655,13,53,40336,12,53,1,1,-1,2,1,-1,4.9484696,7.536891
2656,1,115,9232,12,115,2,1,115,3,2,115,3.4991202,6.3593435
2657,3,53,10096,12,53,1,1,-1,2,1,-1,5.5672984,5.336586
2658,1,53,3988,12,53,1,1,53,2,1,53,4.0028377,4.8023853
2659,6,53,11968,12,53,1,1,-1,2,1,-1,4.8711843,5.1672463
2660,1,53,2660,12,53,1,1,53,2,1,53,6.3878303,6.3059793
2661,3,53,7984,12,53,1,1,53,2,1,53,3.847281,6.2990108
2662,1,53,5992,12,53,2,1,53,3,2,53,4.656932,5.3495507
2663,21,84,45520,12,84,1,1,-1,2,1,-1,5.601129,4.508443
2664,1,115,9232,12,115,1,1,115,2,1,115,4.0414767,4.230956
2665,3,53,20248,12,53,1,1,-1,2,1,-1,4.081157,4.3067956
2666,1,115,9232,12,115,1,1,115,2,1,115,5.771016,4.7871284
2667,8,45,12004,12,45,1,1,-1,2,1,-1,3.5513995,5.8953485
2668,1,146,21688,12,146,2,1,-1,3,2,-1,4.932349,3.8177664
2669,3,146,21688,12,146,1,1,-1,2,1,-1,6.9750824,3.8954139
2670,1,146,21688,12,146,1,1,-1,2,1,-1,6.2444444,3.6411693
2671,26,45,30436,12,45,1,1,-1,2,1,-1,3.6625826,3.4277337
2672,1,71,9232,12,71,1,1,71,2,1,71,4.590983,6.129974
2673,3,115,9232,12,115,1,1,115,2,1,115,4.7426677,5.31646
2674,1,45,8584,12,45,2,1,45,3,2,45,7.3770633,5.23476
2675,6,45,12040,12,45,1,1,-1,2,1,-1,4.8309097,3.716425
2676,1,71,9232,12,71,1,1,71,2,1,71,4.6006646,7.135923
2677,3,71,9232,12,71,1,1,71,2,1,71,4.8972726,5.259915
2678,1,27,6784,12,27,1,1,27,2,1,27,4.6962285,4.961673
2679,8,27,18088,12,27,1,1,-1,2,1,-1,4.9442677,6.7613196
2680,1,71,9232,12,71,2,1,71,3,2,71,6.0933514,2.6914353
2681,3,45,15280,12,45,1,1,-1,2,1,-1,6.385256,5.293854
2682,1,71,9232,12,71,1,1,71,2,1,71,5.0862947,7.4572644
2683,13,71,13588,12,71,1,1,-1,2,1,-1,4.8509626,7.3678956
2684,1,97,39364,12,97,1,1,-1,2,1,-1,6.8261514,3.7110133
2685,3,97,39364,12,97,1,1,-1,2,1,-1,4.347897,6.859307
2686,1,97,39364,12,97,2,1,-1,3,2,-1,4.8402996,4.550621
2687,26,97,103336,12,97,1,1,-1,2,1,-1,6.2925467,3.1342573
2688,1,14,2688,12,14,1,1,14,2,1,14,4.435934,6.049285
2689,3,71,14560,12,71,1,1,-1,2,1,-1,2.9095657,5.055253
2690,1,115,9232,12,115,1,1,115,2,1,115,4.4088035,3.384141
2691,6,115,12112,12,115,1,1,-1,2,1,-1,6.089931,6.7516265
2692,1,66,2752,12,66,2,1,66,3,2,66,4.696814,6.2170134
2693,3,66,8080,12,66,1,1,66,2,1,66,6.5766068,4.344956
2694,1,66,6064,12,66,1,1,66,2,1,66,4.9740815,5.446082
2695,11,27,18196,12,27,1,1,-1,2,1,-1,6.2738748,4.2953773
2696,1,115,9232,12,115,1,1,115,2,1,115,4.27472,7.1615205
2697,3,159,23056,12,159,1,1,-1,2,1,-1,6.4643273,3.67641
2698,1,115,9232,12,115,2,1,115,3,2,115,4.8565807,5.4258447
2699,8,66,12148,12,66,1,1,-1,2,1,-1,7.0302267,3.7669704
2700,1,115,9232,12,115,1,1,115,2,1,115,4.5784173,4.737518
2701,3,115,9232,12,115,1,1,115,2,1,115,6.113345,4.657755
2702,1,159,17332,12,159,1,1,-1,2,1,-1,5.0880666,6.9935555
2703,11,159,27376,12,159,1,1,-1,2,1,-1,4.8043303,5.264117
2704,1,53,4372,12,53,2,1,53,3,2,53,3.3216298,5.237041
2705,3,40,8116,12,40,1,1,40,2,1,40,7.6529565,5.3517523
2706,1,40,6856,12,40,1,1,40,2,1,40,4.6649475,3.9392571
2707,6,40,12184,12,40,1,1,-1,2,1,-1,7.569214,4.7389283
2708,1,53,4372,12,53,1,1,53,2,1,53,5.104011,5.7843547
2709,3,53,8128,12,53,1,1,53,2,1,53,4.5085154,5.0908575
2710,1,115,9232,12,115,2,1,115,3,2,115,5.628548,5.518978
2711,8,115,18304,12,115,1,1,-1,2,1,-1,6.467572,6.9950466
2712,1,53,4372,12,53,1,1,53,2,1,53,5.1181808,4.8528576
2713,3,159,9232,12,159,1,1,159,2,1,159,3.6269581,3.9861023
2714,1,53,4372,12,53,1,1,53,2,1,53,4.0269957,3.9417834
2715,52,97,223072,12,97,1,1,-1,2,1,-1,6.0910363,3.731397
2716,1,66,5812,12,66,2,1,66,3,2,66,6.4121046,6.064546
2717,3,66,8152,12,66,1,1,66,2,1,66,5.40714,4.178379
2718,1,66,13768,12,66,1,1,-1,2,1,-1,6.6631374,4.4253488
2719,24,66,69712,12,66,1,1,-1,2,1,-1,5.1390247,6.7003694
2720,1,14,2720,12,14,1,1,14,2,1,14,4.806712,5.609384
2721,3,66,8728,12,66,1,1,66,2,1,66,5.712144,5.2207446
2722,1,53,13120,12,53,2,1,-1,3,2,-1,5.4001803,4.161424
2723,6,53,13120,12,53,1,1,-1,2,1,-1,3.8312182,4.9844966
2724,1,66,39364,12,66,1,1,-1,2,1,-1,4.3009133,5.631017
2725,3,66,39364,12,66,1,1,-1,2,1,-1,3.9931755,2.9812734
2726,1,66,39364,12,66,1,1,-1,2,1,-1,6.860196,4.244838
2727,24,128,95956,12,128,1,1,-1,2,1,-1,7.6087217,5.1692686
2728,1,14,2728,12,14,2,1,14,3,2,14,7.266808,3.9335709
2729,3,159,1276936,12,159,1,1,-1,2,1,-1,6.1951685,5.028526
2730,1,14,4096,12,14,1,1,14,2,1,14,4.9588256,6.5717382
2731,8,115,12292,12,115,1,1,-1,2,1,-1,4.8448324,5.723732
2732,1,40,3076,12,40,1,1,40,2,1,40,5.481099,5.353352
2733,3,40,8200,12,40,1,1,40,2,1,40,6.4320936,4.833919
2734,1,40,9232,12,40,2,1,40,3,2,40,6.809367,4.847887
2735,13,159,27700,12,159,1,1,-1,2,1,-1,7.036311,4.0507946
2736,1,128,9232,12,128,1,1,128,2,1,128,6.138679,5.9478216
2737,3,40,8212,12,40,1,1,40,2,1,40,5.0970197,5.60725
2738,1,40,4624,12,40,1,1,40,2,1,40,7.540961,4.7493367
2739,6,40,12328,12,40,1,1,-1,2,1,-1,5.2584844,5.860181
2740,1,128,9232,12,128,2,1,128,3,2,128,5.9558706,6.0068
2741,3,128,9232,12,128,1,1,128,2,1,128,3.5415251,5.4332952
2742,1,115,10420,12,115,1,1,-1,2,1,-1,5.7877626,5.4159036
2743,8,115,18520,12,115,1,1,-1,2,1,-1,4.8945303,5.534495
2744,1,128,9232,12,128,1,1,128,2,1,128,4.4800897,4.344488
2745,3,40,9268,12,40,1,1,40,2,1,40,6.613495,6.2735977
2746,1,128,9232,12,128,2,1,128,3,2,128,7.630611,4.4791865
2747,11,66,13912,12,66,1,1,-1,2,1,-1,4.3694034,7.0967364
2748,1,40,6964,12,40,1,1,40,2,1,40,5.7596474,3.120492
2749,3,40,8248,12,40,1,1,40,2,1,40,5.179375,3.9968357
2750,1,40,20896,12,40,1,1,-1,2,1,-1,6.0634766,3.5274851
2751,70,172,225988,12,172,1,1,-1,2,1,-1,7.068821,5.726955
2752,1,35,2752,12,35,2,1,35,3,2,35,5.509247,7.0538435
2753,3,128,9232,12,128,1,1,128,2,1,128,5.8593016,3.82222
2754,1,159,9232,12,159,1,1,159,2,1,159,3.2318463,5.7878838
2755,6,159,12400,12,159,1,1,-1,2,1,-1,5.2870326,7.1328263
2756,1,128,9232,12,128,1,1,128,2,1,128,5.8295517,6.092731
2757,3,128,9232,12,128,1,1,128,2,1,128,3.8771887,5.0469413
2758,1,128,9232,12,128,2,1,128,3,2,128,6.4077215,5.4809012
2759,13,159,18628,12,159,1,1,-1,2,1,-1,5.3756447,2.9603076
2760,1,128,9232,12,128,1,1,128,2,1,128,5.3315916,4.926992
2761,3,128,13984,12,128,1,1,-1,2,1,-1,4.1828694,3.205988
2762,1,128,9232,12,128,1,1,128,2,1,128,6.5632324,3.8105702
2763,8,40,12436,12,40,1,1,-1,2,1,-1,6.7124677,5.9088144
2764,1,128,9232,12,128,2,1,128,3,2,128,7.702739,5.539004
2765,3,128,9232,12,128,1,1,128,2,1,128,5.261431,3.5253882
2766,1,97,95956,12,97,1,1,-1,2,1,-1,5.5253296,3.4939275
2767,24,97,95956,12,97,1,1,-1,2,1,-1,4.350078,4.7366266
2768,1,35,2768,12,35,1,1,35,2,1,35,4.7979703,6.197767
2769,3,66,8308,12,66,1,1,66,2,1,66,5.6897173,3.6904352
2770,1,66,10528,12,66,2,1,-1,3,2,-1,5.0981255,5.165642
2771,6,66,12472,12,66,1,1,-1,2,1,-1,6.8890796,6.693904
2772,1,35,2772,12,35,1,1,35,2,1,35,4.6884785,6.2439413
2773,3,35,8320,12,35,1,1,35,2,1,35,7.065783,6.560016
2774,1,66,6244,12,66,1,1,66,2,1,66,3.3142397,5.604629
2775,8,66,18736,12,66,1,1,-1,2,1,-1,6.360807,4.773496
2776,1,128,9232,12,128,2,1,128,3,2,128,5.803414,6.14052
2777,3,128,9376,12,128,1,1,128,2,1,128,3.4256294,4.577072
2778,1,128,9232,12,128,1,1,128,2,1,128,5.7398715,5.7013745
2779,13,159,26728,12,159,1,1,-1,2,1,-1,4.556182,5.3246284
2780,1,128,9232,12,128,1,1,128,2,1,128,4.165491,5.0704923
2781,3,128,9232,12,128,1,1,128,2,1,128,6.9494176,3.6270163
2782,1,115,15856,12,115,2,1,-1,3,2,-1,3.931279,4.356947
2783,16,115,42280,12,115,1,1,-1,2,1,-1,5.3150983,5.1287365
2784,1,35,2784,12,35,1,1,35,2,1,35,5.8837237,5.9156575
2785,3,66,23812,12,66,1,1,-1,2,1,-1,7.101162,5.20415
2786,1,35,4180,12,35,1,1,35,2,1,35,4.1410136,4.5791893
2787,6,35,12544,12,35,1,1,-1,2,1,-1,7.023362,4.9358606
2788,1,128,9232,12,128,2,1,128,3,2,128,3.9191878,6.0716534
2789,3,128,9232,12,128,1,1,128,2,1,128,6.530019,5.4011345
2790,1,128,9232,12,128,1,1,128,2,1,128,6.3594093,2.8842375
2791,26,66,80512,12,66,1,1,-1,2,1,-1,4.5559473,6.000775
2792,1,35,2792,12,35,1,1,35,2,1,35,3.2607563,4.7405996
2793,3,110,21220,12,110,1,1,-1,2,1,-1,5.3136206,3.186969
2794,1,35,4192,12,35,2,1,35,3,2,35,5.475,3.5247226
2795,8,66,15928,12,66,1,1,-1,2,1,-1,4.270435,3.2043383
2796,1,66,3544,12,66,1,1,66,2,1,66,5.1824875,6.50401
2797,3,66,8392,12,66,1,1,66,2,1,66,4.6923456,2.656671
2798,1,66,9448,12,66,1,1,66,2,1,66,3.2209735,6.508373
2799,24,66,71764,12,66,1,1,-1,2,1,-1,5.2880116,3.8129008
2800,1,84,9232,12,84,2,1,84,3,2,84,6.0505505,4.9634376
2801,3,35,8404,12,35,1,1,35,2,1,35,5.7723327,5.1978717
2802,1,97,45520,12,97,1,1,-1,2,1,-1,7.633319,4.6061406
2803,6,97,45520,12,97,1,1,-1,2,1,-1,5.0500436,6.2284155
2804,1,84,9232,12,84,1,1,84,2,1,84,4.44368,4.244733
2805,3,84,9232,12,84,1,1,84,2,1,84,5.148688,6.8037724
2806,1,128,9232,12,128,2,1,128,3,2,128,5.056434,3.1829834
2807,8,128,18952,12,128,1,1,-1,2,1,-1,6.054067,4.15662
2808,1,84,9232,12,84,1,1,84,2,1,84,6.3901057,3.060776
2809,3,159,21688,12,159,1,1,-1,2,1,-1,6.009116,5.6976194
2810,1,84,9232,12,84,1,1,84,2,1,84,5.267841,6.2483053
2811,29,58,40552,12,58,1,1,-1,2,1,-1,5.1315737,4.088355
2812,1,172,250504,12,172,2,1,-1,3,2,-1,6.1625853,7.1236095
2813,3,172,250504,12,172,1,1,-1,2,1,-1,4.6341324,6.864346
2814,1,172,250504,12,172,1,1,-1,2,1,-1,6.6070776,6.9507546
2815,44,159,144340,12,159,1,1,-1,2,1,-1,3.0668216,5.669167
2816,1,22,2816,12,22,1,1,22,2,1,22,5.2497854,3.7412112
2817,3,84,9232,12,84,1,1,84,2,1,84,4.68735,4.2405047
2818,1,84,9232,12,84,2,1,84,3,2,84,5.9652634,5.9715686
2819,6,84,12688,12,84,1,1,-1,2,1,-1,4.996459,3.54076
2820,1,35,2820,12,35,1,1,35,2,1,35,5.6729784,5.3923416
2821,3,35,8464,12,35,1,1,35,2,1,35,5.732267,3.1624982
2822,1,35,6352,12,35,1,1,35,2,1,35,5.2599826,3.0594819
2823,11,58,19060,12,58,1,1,-1,2,1,-1,5.8146157,3.9678192
2824,1,128,9232,12,128,2,1,128,3,2,128,3.5947413,4.8013163
2825,3,84,14308,12,84,1,1,-1,2,1,-1,5.0276713,4.8696365
2826,1,128,9232,12,128,1,1,128,2,1,128,5.385059,2.9279826
2827,8,110,39364,12,110,1,1,-1,2,1,-1,5.802184,5.0794635
2828,1,128,9232,12,128,1,1,128,2,1,128,4.6905456,4.382346
2829,3,128,9232,12,128,1,1,128,2,1,128,7.050763,5.1614933
2830,1,35,9556,12,35,2,1,35,3,2,35,6.2841945,3.1339316
2831,11,35,28672,12,35,1,1,-1,2,1,-1,6.497683,6.2059083
2832,1,35,2832,12,35,1,1,35,2,1,35,6.1314692,6.960537
2833,3,128,9232,12,128,1,1,128,2,1,128,5.753186,3.7582407
2834,1,79,8080,12,79,1,1,79,2,1,79,3.0321872,5.5697446
2835,6,79,12760,12,79,1,1,-1,2,1,-1,5.355073,4.2381973
2836,1,35,2836,12,35,2,1,35,3,2,35,4.26071,4.6792884
2837,3,35,8512,12,35,1,1,35,2,1,35,4.9689445,6.494868
2838,1,128,9232,12,128,1,1,128,2,1,128,4.148132,6.8576436
2839,8,128,19168,12,128,1,1,-1,2,1,-1,6.609517,3.7131574
2840,1,35,2840,12,35,1,1,35,2,1,35,3.6656177,6.2578464
2841,3,79,12148,12,79,1,1,-1,2,1,-1,4.728223,4.4308414
2842,1,35,4264,12,35,2,1,35,3,2,35,6.3263683,6.1468625
2843,37,172,138400,12,172,1,1,-1,2,1,-1,5.1207547,4.6490526
2844,1,66,4804,12,66,1,1,66,2,1,66,4.0959706,4.8659163
2845,3,66,8536,12,66,1,1,66,2,1,66,3.5667112,4.188333
2846,1,66,14416,12,66,1,1,-1,2,1,-1,7.5249915,4.2483416
2847,24,172,43252,12,172,1,1,-1,2,1,-1,7.3762636,4.664431
2848,1,35,2848,12,35,2,1,35,3,2,35,5.63833,5.1358004
2849,3,66,8548,12,66,1,1,66,2,1,66,6.8739634,4.566549
2850,1,27,4276,12,27,1,1,27,2,1,27,6.0847106,3.4442413
2851,6,27,12832,12,27,1,1,-1,2,1,-1,5.3044553,5.417908
2852,1,27,3616,12,27,1,1,27,2,1,27,7.271305,3.8960915
2853,3,27,8560,12,27,1,1,27,2,1,27,5.751785,5.353458
2854,1,27,6424,12,27,2,1,27,3,2,27,4.6226535,3.3181689
2855,13,128,21688,12,128,1,1,-1,2,1,-1,5.7520514,4.2796946
2856,1,35,2856,12,35,1,1,35,2,1,35,4.1198215,6.3472476
2857,3,172,32560,12,172,1,1,-1,2,1,-1,6.241777,3.0026832
2858,1,35,4288,12,35,1,1,35,2,1,35,4.87788,4.07898
2859,8,79,12868,12,79,1,1,-1,2,1,-1,5.957535,4.7432203
2860,1,27,3220,12,27,2,1,27,3,2,27,5.57374,5.081308
2861,3,27,8584,12,27,1,1,27,2,1,27,4.624856,6.179741
2862,1,27,9664,12,27,1,1,27,2,1,27,5.3073235,7.253523
2863,16,79,28996,12,79,1,1,-1,2,1,-1,4.296616,2.9148958
2864,1,35,2864,12,35,1,1,35,2,1,35,6.255539,4.503108
2865,3,27,8596,12,27,1,1,27,2,1,27,6.5477104,5.149031
2866,1,27,4840,12,27,2,1,27,3,2,27,3.1883183,5.611108
2867,6,27,12904,12,27,1,1,-1,2,1,-1,4.4609985,5.0052533
2868,1,35,2868,12,35,1,1,35,2,1,35,3.8186705,6.2359457
2869,3,35,8608,12,35,1,1,35,2,1,35,6.5871677,5.4640055
2870,1,79,39364,12,79,1,1,-1,2,1,-1,5.2571964,3.9371
2871,8,79,39364,12,79,1,1,-1,2,1,-1,5.4569864,6.054737
2872,1,53,9232,12,53,2,1,53,3,2,53,5.8523164,6.7623467
2873,3,172,1276936,12,172,1,1,-1,2,1,-1,3.9130645,4.2863736
2874,1,53,9232,12,53,1,1,53,2,1,53,5.7973633,5.773713
2875,11,53,14560,12,53,1,1,-1,2,1,-1,7.395687,5.6637526
2876,1,53,9232,12,53,1,1,53,2,1,53,5.09295,3.1275299
2877,3,53,9232,12,53,1,1,53,2,1,53,5.2387314,6.4271917
2878,1,128,41524,12,128,2,1,-1,3,2,-1,4.999125,2.9586482
2879,32,128,65608,12,128,1,1,-1,2,1,-1,7.660411,5.2994194
2880,1,22,2880,12,22,1,1,22,2,1,22,5.793779,5.8520384
2881,3,35,8644,12,35,1,1,35,2,1,35,5.8770757,7.510939
2882,1,141,9232,12,141,1,1,141,2,1,141,5.763212,4.084641
2883,6,141,12976,12,141,1,1,-1,2,1,-1,5.6940994,3.6724563
2884,1,48,2884,12,48,2,1,48,3,2,48,5.713767,4.6491923
2885,3,48,8656,12,48,1,1,48,2,1,48,5.3136816,7.3241124
2886,1,48,6496,12,48,1,1,48,2,1,48,3.4353645,6.51616
2887,26,128,24676,12,128,1,1,-1,2,1,-1,4.4857383,3.260058
2888,1,48,2888,12,48,1,1,48,2,1,48,3.6175904,5.091167
2889,3,141,14632,12,141,1,1,-1,2,1,-1,4.8898892,3.318533
2890,1,48,4336,12,48,2,1,48,3,2,48,3.2963781,5.222016
2891,8,48,13012,12,48,1,1,-1,2,1,-1,6.037466,5.682516
2892,1,48,3256,12,48,1,1,48,2,1,48,7.3564677,4.620782
2893,3,48,8680,12,48,1,1,48,2,1,48,4.725553,5.091387
2894,1,53,10996,12,53,1,1,-1,2,1,-1,4.0782094,6.831545
2895,13,53,29320,12,53,1,1,-1,2,1,-1,6.468004,4.376535
2896,1,22,2896,12,22,2,1,22,3,2,22,3.5128264,6.264319
2897,3,141,9232,12,141,1,1,141,2,1,141,4.5301805,6.3805823
2898,1,141,24784,12,141,1,1,-1,2,1,-1,4.5689735,3.4637012
2899,6,141,24784,12,141,1,1,-1,2,1,-1,5.1510773,4.872577
2900,1,22,2900,12,22,1,1,22,2,1,22,3.433328,5.8267508
2901,3,22,8704,12,22,1,1,22,2,1,22,3.4458995,5.7102737
2902,1,141,9232,12,141,2,1,141,3,2,141,5.833036,3.429138
2903,8,141,19600,12,141,1,1,-1,2,1,-1,6.6949058,4.3367004
2904,1,48,2904,12,48,1,1,48,2,1,48,4.6328173,5.1649003
2905,3,48,9808,12,48,1,1,48,2,1,48,4.8024354,4.262896
2906,1,48,4360,12,48,1,1,48,2,1,48,4.06669,6.106224
2907,19,141,22084,12,141,1,1,-1,2,1,-1,5.7453766,5.761729
2908,1,48,4912,12,48,2,1,48,3,2,48,7.4652314,5.2227855
2909,3,48,8728,12,48,1,1,48,2,1,48,4.508309,6.177593
2910,1,141,14740,12,141,1,1,-1,2,1,-1,5.9547906,3.2179825
2911,13,141,44224,12,141,1,1,-1,2,1,-1,5.2183,6.2574105
2912,1,97,9232,12,97,1,1,97,2,1,97,5.259736,6.0990825
2913,3,110,95956,12,110,1,1,-1,2,1,-1,7.0047083,4.3525243
2914,1,35,4372,12,35,2,1,35,3,2,35,4.8093257,6.140771
2915,6,35,13120,12,35,1,1,-1,2,1,-1,6.1178484,3.0394824
2916,1,35,2916,12,35,1,1,35,2,1,35,2.906247,4.7697816
2917,3,35,8752,12,35,1,1,35,2,1,35,3.206261,4.4418874
2918,1,35,6568,12,35,1,1,35,2,1,35,3.2479382,5.988352
2919,42,216,250504,12,216,1,1,-1,2,1,-1,5.6080484,5.6040735
2920,1,97,9232,12,97,2,1,97,3,2,97,5.497112,5.5800686
2921,3,79,22192,12,79,1,1,-1,2,1,-1,3.6412928,4.425034
2922,1,97,9232,12,97,1,1,97,2,1,97,3.78538,4.5118012
2923,8,141,13156,12,141,1,1,-1,2,1,-1,3.8771434,3.946903
2924,1,141,9232,12,141,1,1,141,2,1,141,7.022369,6.197142
2925,3,141,9232,12,141,1,1,141,2,1,141,3.9676602,5.106057
2926,1,141,9880,12,141,2,1,141,3,2,141,5.297546,3.5385454
2927,26,172,33352,12,172,1,1,-1,2,1,-1,5.71241,2.8587332
2928,1,97,9232,12,97,1,1,97,2,1,97,5.807741,5.228667
2929,3,97,9232,12,97,1,1,97,2,1,97,5.9421606,3.1954348
2930,1,35,4948,12,35,1,1,35,2,1,35,4.3088403,5.4317703
2931,6,35,13192,12,35,1,1,-1,2,1,-1,6.008511,6.02137
2932,1,97,9232,12,97,2,1,97,3,2,97,5.2942104,5.479968
2933,3,97,9232,12,97,1,1,97,2,1,97,6.3039064,3.1802323
