component_id,component_type,size,edges,root_present
40808,strong,1,0,False
40809,strong,1,0,False
40810,strong,1,0,False
40811,strong,1,0,False
40812,strong,1,0,False
40813,strong,1,0,False
40814,strong,1,0,False
40815,strong,1,0,False
40816,strong,1,0,False
40817,strong,1,0,False
40818,strong,1,0,False
40819,strong,1,0,False
40820,strong,1,0,False
40821,strong,1,0,False
40822,strong,1,0,False
40823,strong,1,0,False
40824,strong,1,0,False
40825,strong,1,0,False
40826,strong,1,0,False
40827,strong,1,0,False
40828,strong,1,0,False
40829,strong,1,0,False
40830,strong,1,0,False
40831,strong,1,0,False
40832,strong,1,0,False
40833,strong,1,0,False
40834,strong,1,0,False
40835,strong,1,0,False
40836,strong,1,0,False
40837,strong,1,0,False
40838,strong,1,0,False
40839,strong,1,0,False
40840,strong,1,0,False
40841,strong,1,0,False
40842,strong,1,0,False
40843,strong,1,0,False
40844,strong,1,0,False
40845,strong,1,0,False
40846,strong,1,0,False
40847,strong,1,0,False
40848,strong,1,0,False
40849,strong,1,0,False
40850,strong,1,0,False
40851,strong,1,0,False
40852,strong,1,0,False
40853,strong,1,0,False
40854,strong,1,0,False
40855,strong,1,0,False
40856,strong,1,0,False
40857,strong,1,0,False
40858,strong,1,0,False
40859,strong,1,0,False
40860,strong,1,0,False
40861,strong,1,0,False
40862,strong,1,0,False
40863,strong,1,0,False
40864,strong,1,0,False
40865,strong,1,0,False
40866,strong,1,0,False
40867,strong,1,0,False
40868,strong,1,0,False
40869,strong,1,0,False
40870,strong,1,0,False
40871,strong,1,0,False
40872,strong,1,0,False
40873,strong,1,0,False
40874,strong,1,0,False
40875,strong,1,0,False
40876,strong,1,0,False
40877,strong,1,0,False
40878,strong,1,0,False
40879,strong,1,0,False
40880,strong,1,0,False
40881,strong,1,0,False
40882,strong,1,0,False
40883,strong,1,0,False
40884,strong,1,0,False
40885,strong,1,0,False
40886,strong,1,0,False
40887,strong,1,0,False
40888,strong,1,0,False
40889,strong,1,0,False
40890,strong,1,0,False
40891,strong,1,0,False
40892,strong,1,0,False
40893,strong,1,0,False
40894,strong,1,0,False
40895,strong,1,0,False
40896,strong,1,0,False
40897,strong,1,0,False
40898,strong,1,0,False
40899,strong,1,0,False
40900,strong,1,0,False
40901,strong,1,0,False
40902,strong,1,0,False
40903,strong,1,0,False
40904,strong,1,0,False
40905,strong,1,0,False
40906,strong,1,0,False
40907,strong,1,0,False
40908,strong,1,0,False
40909,strong,1,0,False
40910,strong,1,0,False
40911,strong,1,0,False
40912,strong,1,0,False
40913,strong,1,0,False
40914,strong,1,0,False
40915,strong,1,0,False
40916,strong,1,0,False
40917,strong,1,0,False
40918,strong,1,0,False
40919,strong,1,0,False
40920,strong,1,0,False
40921,strong,1,0,False
40922,strong,1,0,False
40923,strong,1,0,False
40924,strong,1,0,False
40925,strong,1,0,False
40926,strong,1,0,False
40927,strong,1,0,False
40928,strong,1,0,False
40929,strong,1,0,False
40930,strong,1,0,False
40931,strong,1,0,False
40932,strong,1,0,False
40933,strong,1,0,False
40934,strong,1,0,False
40935,strong,1,0,False
40936,strong,1,0,False
40937,strong,1,0,False
40938,strong,1,0,False
40939,strong,1,0,False
40940,strong,1,0,False
40941,strong,1,0,False
40942,strong,1,0,False
40943,strong,1,0,False
40944,strong,1,0,False
40945,strong,1,0,False
40946,strong,1,0,False
40947,strong,1,0,False
40948,strong,1,0,False
40949,strong,1,0,False
40950,strong,1,0,False
40951,strong,1,0,False
40952,strong,1,0,False
40953,strong,1,0,False
40954,strong,1,0,False
40955,strong,1,0,False
40956,strong,1,0,False
40957,strong,1,0,False
40958,strong,1,0,False
40959,strong,1,0,False
40960,strong,1,0,False
40961,strong,1,0,False
40962,strong,1,0,False
40963,strong,1,0,False
40964,strong,1,0,False
40965,strong,1,0,False
40966,strong,1,0,False
40967,strong,1,0,False
40968,strong,1,0,False
40969,strong,1,0,False
40970,strong,1,0,False
40971,strong,1,0,False
40972,strong,1,0,False
40973,strong,1,0,False
40974,strong,1,0,False
40975,strong,1,0,False
40976,strong,1,0,False
40977,strong,1,0,False
40978,strong,1,0,False
40979,strong,1,0,False
40980,strong,1,0,False
40981,strong,1,0,False
40982,strong,1,0,False
40983,strong,1,0,False
40984,strong,1,0,False
40985,strong,1,0,False
40986,strong,1,0,False
40987,strong,1,0,False
40988,strong,1,0,False
40989,strong,1,0,False
40990,strong,1,0,False
40991,strong,1,0,False
40992,strong,1,0,False
40993,strong,1,0,False
40994,strong,1,0,False
40995,strong,1,0,False
40996,strong,1,0,False
40997,strong,1,0,False
40998,strong,1,0,False
40999,strong,1,0,False
41000,strong,1,0,False
41001,strong,1,0,False
41002,strong,1,0,False
41003,strong,1,0,False
41004,strong,1,0,False
41005,strong,1,0,False
41006,strong,1,0,False
41007,strong,1,0,False
41008,strong,1,0,False
41009,strong,1,0,False
41010,strong,1,0,False
41011,strong,1,0,False
41012,strong,1,0,False
41013,strong,1,0,False
41014,strong,1,0,False
41015,strong,1,0,False
41016,strong,1,0,False
41017,strong,1,0,False
41018,strong,1,0,False
41019,strong,1,0,False
41020,strong,1,0,False
41021,strong,1,0,False
41022,strong,1,0,False
41023,strong,1,0,False
41024,strong,1,0,False
41025,strong,1,0,False
41026,strong,1,0,False
41027,strong,1,0,False
41028,strong,1,0,False
41029,strong,1,0,False
41030,strong,1,0,False
41031,strong,1,0,False
41032,strong,1,0,False
41033,strong,1,0,False
41034,strong,1,0,False
41035,strong,1,0,False
41036,strong,1,0,False
41037,strong,1,0,False
41038,strong,1,0,False
41039,strong,1,0,False
41040,strong,1,0,False
41041,strong,1,0,False
41042,strong,1,0,False
41043,strong,1,0,False
41044,strong,1,0,False
41045,strong,1,0,False
41046,strong,1,0,False
41047,strong,1,0,False
41048,strong,1,0,False
41049,strong,1,0,False
41050,strong,1,0,False
41051,strong,1,0,False
41052,strong,1,0,False
41053,strong,1,0,False
41054,strong,1,0,False
41055,strong,1,0,False
41056,strong,1,0,False
41057,strong,1,0,False
41058,strong,1,0,False
41059,strong,1,0,False
41060,strong,1,0,False
41061,strong,1,0,False
41062,strong,1,0,False
41063,strong,1,0,False
41064,strong,1,0,False
41065,strong,1,0,False
41066,strong,1,0,False
41067,strong,1,0,False
41068,strong,1,0,False
41069,strong,1,0,False
41070,strong,1,0,False
41071,strong,1,0,False
41072,strong,1,0,False
41073,strong,1,0,False
41074,strong,1,0,False
41075,strong,1,0,False
41076,strong,1,0,False
41077,strong,1,0,False
41078,strong,1,0,False
41079,strong,1,0,False
41080,strong,1,0,False
41081,strong,1,0,False
41082,strong,1,0,False
41083,strong,1,0,False
41084,strong,1,0,False
41085,strong,1,0,False
41086,strong,1,0,False
41087,strong,1,0,False
41088,strong,1,0,False
41089,strong,1,0,False
41090,strong,1,0,False
41091,strong,1,0,False
41092,strong,1,0,False
41093,strong,1,0,False
41094,strong,1,0,False
41095,strong,1,0,False
41096,strong,1,0,False
41097,strong,1,0,False
41098,strong,1,0,False
41099,strong,1,0,False
41100,strong,1,0,False
41101,strong,1,0,False
41102,strong,1,0,False
41103,strong,1,0,False
41104,strong,1,0,False
41105,strong,1,0,False
41106,strong,1,0,False
41107,strong,1,0,False
41108,strong,1,0,False
41109,strong,1,0,False
41110,strong,1,0,False
41111,strong,1,0,False
41112,strong,1,0,False
41113,strong,1,0,False
41114,strong,1,0,False
41115,strong,1,0,False
41116,strong,1,0,False
41117,strong,1,0,False
41118,strong,1,0,False
41119,strong,1,0,False
41120,strong,1,0,False
41121,strong,1,0,False
41122,strong,1,0,False
41123,strong,1,0,False
41124,strong,1,0,False
41125,strong,1,0,False
41126,strong,1,0,False
41127,strong,1,0,False
41128,strong,1,0,False
41129,strong,1,0,False
41130,strong,1,0,False
41131,strong,1,0,False
41132,strong,1,0,False
41133,strong,1,0,False
41134,strong,1,0,False
41135,strong,1,0,False
41136,strong,1,0,False
41137,strong,1,0,False
41138,strong,1,0,False
41139,strong,1,0,False
41140,strong,1,0,False
41141,strong,1,0,False
41142,strong,1,0,False
41143,strong,1,0,False
41144,strong,1,0,False
41145,strong,1,0,False
41146,strong,1,0,False
41147,strong,1,0,False
41148,strong,1,0,False
41149,strong,1,0,False
41150,strong,1,0,False
41151,strong,1,0,False
41152,strong,1,0,False
41153,strong,1,0,False
41154,strong,1,0,False
41155,strong,1,0,False
41156,strong,1,0,False
41157,strong,1,0,False
41158,strong,1,0,False
41159,strong,1,0,False
41160,strong,1,0,False
41161,strong,1,0,False
41162,strong,1,0,False
41163,strong,1,0,False
41164,strong,1,0,False
41165,strong,1,0,False
41166,strong,1,0,False
41167,strong,1,0,False
41168,strong,1,0,False
41169,strong,1,0,False
41170,strong,1,0,False
41171,strong,1,0,False
41172,strong,1,0,False
41173,strong,1,0,False
41174,strong,1,0,False
41175,strong,1,0,False
41176,strong,1,0,False
41177,strong,1,0,False
41178,strong,1,0,False
41179,strong,1,0,False
41180,strong,1,0,False
41181,strong,1,0,False
41182,strong,1,0,False
41183,strong,1,0,False
41184,strong,1,0,False
41185,strong,1,0,False
41186,strong,1,0,False
41187,strong,1,0,False
41188,strong,1,0,False
41189,strong,1,0,False
41190,strong,1,0,False
41191,strong,1,0,False
41192,strong,1,0,False
41193,strong,1,0,False
41194,strong,1,0,False
41195,strong,1,0,False
41196,strong,1,0,False
41197,strong,1,0,False
41198,strong,1,0,False
41199,strong,1,0,False
41200,strong,1,0,False
41201,strong,1,0,False
41202,strong,1,0,False
41203,strong,1,0,False
41204,strong,1,0,False
41205,strong,1,0,False
41206,strong,1,0,False
41207,strong,1,0,False
41208,strong,1,0,False
41209,strong,1,0,False
41210,strong,1,0,False
41211,strong,1,0,False
41212,strong,1,0,False
41213,strong,1,0,False
41214,strong,1,0,False
41215,strong,1,0,False
41216,strong,1,0,False
41217,strong,1,0,False
41218,strong,1,0,False
41219,strong,1,0,False
41220,strong,1,0,False
41221,strong,1,0,False
41222,strong,1,0,False
41223,strong,1,0,False
41224,strong,1,0,False
41225,strong,1,0,False
41226,strong,1,0,False
41227,strong,1,0,False
41228,strong,1,0,False
41229,strong,1,0,False
41230,strong,1,0,False
41231,strong,1,0,False
41232,strong,1,0,False
41233,strong,1,0,False
41234,strong,1,0,False
41235,strong,1,0,False
41236,strong,1,0,False
41237,strong,1,0,False
41238,strong,1,0,False
41239,strong,1,0,False
41240,strong,1,0,False
41241,strong,1,0,False
41242,strong,1,0,False
41243,strong,1,0,False
41244,strong,1,0,False
41245,strong,1,0,False
41246,strong,1,0,False
41247,strong,1,0,False
41248,strong,1,0,False
41249,strong,1,0,False
41250,strong,1,0,False
41251,strong,1,0,False
41252,strong,1,0,False
41253,strong,1,0,False
41254,strong,1,0,False
41255,strong,1,0,False
41256,strong,1,0,False
41257,strong,1,0,False
41258,strong,1,0,False
41259,strong,1,0,False
41260,strong,1,0,False
41261,strong,1,0,False
41262,strong,1,0,False
41263,strong,1,0,False
41264,strong,1,0,False
41265,strong,1,0,False
41266,strong,1,0,False
41267,strong,1,0,False
41268,strong,1,0,False
41269,strong,1,0,False
41270,strong,1,0,False
41271,strong,1,0,False
41272,strong,1,0,False
41273,strong,1,0,False
41274,strong,1,0,False
41275,strong,1,0,False
41276,strong,1,0,False
41277,strong,1,0,False
41278,strong,1,0,False
41279,strong,1,0,False
41280,strong,1,0,False
41281,strong,1,0,False
41282,strong,1,0,False
41283,strong,1,0,False
41284,strong,1,0,False
41285,strong,1,0,False
41286,strong,1,0,False
41287,strong,1,0,False
41288,strong,1,0,False
41289,strong,1,0,False
41290,strong,1,0,False
41291,strong,1,0,False
41292,strong,1,0,False
41293,strong,1,0,False
41294,strong,1,0,False
41295,strong,1,0,False
41296,strong,1,0,False
41297,strong,1,0,False
41298,strong,1,0,False
41299,strong,1,0,False
41300,strong,1,0,False
41301,strong,1,0,False
41302,strong,1,0,False
41303,strong,1,0,False
41304,strong,1,0,False
41305,strong,1,0,False
41306,strong,1,0,False
41307,strong,1,0,False
41308,strong,1,0,False
41309,strong,1,0,False
41310,strong,1,0,False
41311,strong,1,0,False
41312,strong,1,0,False
41313,strong,1,0,False
41314,strong,1,0,False
41315,strong,1,0,False
41316,strong,1,0,False
41317,strong,1,0,False
41318,strong,1,0,False
41319,strong,1,0,False
41320,strong,1,0,False
41321,strong,1,0,False
41322,strong,1,0,False
41323,strong,1,0,False
41324,strong,1,0,False
41325,strong,1,0,False
41326,strong,1,0,False
41327,strong,1,0,False
41328,strong,1,0,False
41329,strong,1,0,False
41330,strong,1,0,False
41331,strong,1,0,False
41332,strong,1,0,False
41333,strong,1,0,False
41334,strong,1,0,False
41335,strong,1,0,False
41336,strong,1,0,False
41337,strong,1,0,False
41338,strong,1,0,False
41339,strong,1,0,False
41340,strong,1,0,False
41341,strong,1,0,False
41342,strong,1,0,False
41343,strong,1,0,False
41344,strong,1,0,False
41345,strong,1,0,False
41346,strong,1,0,False
41347,strong,1,0,False
41348,strong,1,0,False
41349,strong,1,0,False
41350,strong,1,0,False
41351,strong,1,0,False
41352,strong,1,0,False
41353,strong,1,0,False
41354,strong,1,0,False
41355,strong,1,0,False
41356,strong,1,0,False
41357,strong,1,0,False
41358,strong,1,0,False
41359,strong,1,0,False
41360,strong,1,0,False
41361,strong,1,0,False
41362,strong,1,0,False
41363,strong,1,0,False
41364,strong,1,0,False
41365,strong,1,0,False
41366,strong,1,0,False
41367,strong,1,0,False
41368,strong,1,0,False
41369,strong,1,0,False
41370,strong,1,0,False
41371,strong,1,0,False
41372,strong,1,0,False
41373,strong,1,0,False
41374,strong,1,0,False
41375,strong,1,0,False
41376,strong,1,0,False
41377,strong,1,0,False
41378,strong,1,0,False
41379,strong,1,0,False
41380,strong,1,0,False
41381,strong,1,0,False
41382,strong,1,0,False
41383,strong,1,0,False
41384,strong,1,0,False
41385,strong,1,0,False
41386,strong,1,0,False
41387,strong,1,0,False
41388,strong,1,0,False
41389,strong,1,0,False
41390,strong,1,0,False
41391,strong,1,0,False
41392,strong,1,0,False
41393,strong,1,0,False
41394,strong,1,0,False
41395,strong,1,0,False
41396,strong,1,0,False
41397,strong,1,0,False
41398,strong,1,0,False
41399,strong,1,0,False
41400,strong,1,0,False
41401,strong,1,0,False
41402,strong,1,0,False
41403,strong,1,0,False
41404,strong,1,0,False
41405,strong,1,0,False
41406,strong,1,0,False
41407,strong,1,0,False
41408,strong,1,0,False
41409,strong,1,0,False
41410,strong,1,0,False
41411,strong,1,0,False
41412,strong,1,0,False
41413,strong,1,0,False
41414,strong,1,0,False
41415,strong,1,0,False
41416,strong,1,0,False
41417,strong,1,0,False
41418,strong,1,0,False
41419,strong,1,0,False
41420,strong,1,0,False
41421,strong,1,0,False
41422,strong,1,0,False
41423,strong,1,0,False
41424,strong,1,0,False
41425,strong,1,0,False
41426,strong,1,0,False
41427,strong,1,0,False
41428,strong,1,0,False
41429,strong,1,0,False
41430,strong,1,0,False
41431,strong,1,0,False
41432,strong,1,0,False
41433,strong,1,0,False
41434,strong,1,0,False
41435,strong,1,0,False
41436,strong,1,0,False
41437,strong,1,0,False
41438,strong,1,0,False
41439,strong,1,0,False
41440,strong,1,0,False
41441,strong,1,0,False
41442,strong,1,0,False
41443,strong,1,0,False
41444,strong,1,0,False
41445,strong,1,0,False
41446,strong,1,0,False
41447,strong,1,0,False
41448,strong,1,0,False
41449,strong,1,0,False
41450,strong,1,0,False
41451,strong,1,0,False
41452,strong,1,0,False
41453,strong,1,0,False
41454,strong,1,0,False
41455,strong,1,0,False
41456,strong,1,0,False
41457,strong,1,0,False
41458,strong,1,0,False
41459,strong,1,0,False
41460,strong,1,0,False
41461,strong,1,0,False
41462,strong,1,0,False
41463,strong,1,0,False
41464,strong,1,0,False
41465,strong,1,0,False
41466,strong,1,0,False
41467,strong,1,0,False
41468,strong,1,0,False
41469,strong,1,0,False
41470,strong,1,0,False
41471,strong,1,0,False
41472,strong,1,0,False
41473,strong,1,0,False
41474,strong,1,0,False
41475,strong,1,0,False
41476,strong,1,0,False
41477,strong,1,0,False
41478,strong,1,0,False
41479,strong,1,0,False
41480,strong,1,0,False
41481,strong,1,0,False
41482,strong,1,0,False
41483,strong,1,0,False
41484,strong,1,0,False
41485,strong,1,0,False
41486,strong,1,0,False
41487,strong,1,0,False
41488,strong,1,0,False
41489,strong,1,0,False
41490,strong,1,0,False
41491,strong,1,0,False
41492,strong,1,0,False
41493,strong,1,0,False
41494,strong,1,0,False
41495,strong,1,0,False
41496,strong,1,0,False
41497,strong,1,0,False
41498,strong,1,0,False
41499,strong,1,0,False
41500,strong,1,0,False
41501,strong,1,0,False
41502,strong,1,0,False
41503,strong,1,0,False
41504,strong,1,0,False
41505,strong,1,0,False
41506,strong,1,0,False
41507,strong,1,0,False
41508,strong,1,0,False
41509,strong,1,0,False
41510,strong,1,0,False
41511,strong,1,0,False
41512,strong,1,0,False
41513,strong,1,0,False
41514,strong,1,0,False
41515,strong,1,0,False
41516,strong,1,0,False
41517,strong,1,0,False
41518,strong,1,0,False
41519,strong,1,0,False
41520,strong,1,0,False
41521,strong,1,0,False
41522,strong,1,0,False
41523,strong,1,0,False
41524,strong,1,0,False
41525,strong,1,0,False
41526,strong,1,0,False
41527,strong,1,0,False
41528,strong,1,0,False
41529,strong,1,0,False
41530,strong,1,0,False
41531,strong,1,0,False
41532,strong,1,0,False
41533,strong,1,0,False
41534,strong,1,0,False
41535,strong,1,0,False
41536,strong,1,0,False
41537,strong,1,0,False
41538,strong,1,0,False
41539,strong,1,0,False
41540,strong,1,0,False
41541,strong,1,0,False
41542,strong,1,0,False
41543,strong,1,0,False
41544,strong,1,0,False
41545,strong,1,0,False
41546,strong,1,0,False
41547,strong,1,0,False
41548,strong,1,0,False
41549,strong,1,0,False
41550,strong,1,0,False
41551,strong,1,0,False
41552,strong,1,0,False
41553,strong,1,0,False
41554,strong,1,0,False
41555,strong,1,0,False
41556,strong,1,0,False
41557,strong,1,0,False
41558,strong,1,0,False
41559,strong,1,0,False
41560,strong,1,0,False
41561,strong,1,0,False
41562,strong,1,0,False
41563,strong,1,0,False
41564,strong,1,0,False
41565,strong,1,0,False
41566,strong,1,0,False
41567,strong,1,0,False
41568,strong,1,0,False
41569,strong,1,0,False
41570,strong,1,0,False
41571,strong,1,0,False
41572,strong,1,0,False
41573,strong,1,0,False
41574,strong,1,0,False
41575,strong,1,0,False
41576,strong,1,0,False
41577,strong,1,0,False
41578,strong,1,0,False
41579,strong,1,0,False
41580,strong,1,0,False
41581,strong,1,0,False
41582,strong,1,0,False
41583,strong,1,0,False
41584,strong,1,0,False
41585,strong,1,0,False
41586,strong,1,0,False
41587,strong,1,0,False
41588,strong,1,0,False
41589,strong,1,0,False
41590,strong,1,0,False
41591,strong,1,0,False
41592,strong,1,0,False
41593,strong,1,0,False
41594,strong,1,0,False
41595,strong,1,0,False
41596,strong,1,0,False
41597,strong,1,0,False
41598,strong,1,0,False
41599,strong,1,0,False
41600,strong,1,0,False
41601,strong,1,0,False
41602,strong,1,0,False
41603,strong,1,0,False
41604,strong,1,0,False
41605,strong,1,0,False
41606,strong,1,0,False
41607,strong,1,0,False
41608,strong,1,0,False
41609,strong,1,0,False
41610,strong,1,0,False
41611,strong,1,0,False
41612,strong,1,0,False
41613,strong,1,0,False
41614,strong,1,0,False
41615,strong,1,0,False
41616,strong,1,0,False
41617,strong,1,0,False
41618,strong,1,0,False
41619,strong,1,0,False
41620,strong,1,0,False
41621,strong,1,0,False
41622,strong,1,0,False
41623,strong,1,0,False
41624,strong,1,0,False
41625,strong,1,0,False
41626,strong,1,0,False
41627,strong,1,0,False
41628,strong,1,0,False
41629,strong,1,0,False
41630,strong,1,0,False
41631,strong,1,0,False
41632,strong,1,0,False
41633,strong,1,0,False
41634,strong,1,0,False
41635,strong,1,0,False
41636,strong,1,0,False
41637,strong,1,0,False
41638,strong,1,0,False
41639,strong,1,0,False
41640,strong,1,0,False
41641,strong,1,0,False
41642,strong,1,0,False
41643,strong,1,0,False
41644,strong,1,0,False
41645,strong,1,0,False
41646,strong,1,0,False
41647,strong,1,0,False
41648,strong,1,0,False
41649,strong,1,0,False
41650,strong,1,0,False
41651,strong,1,0,False
41652,strong,1,0,False
41653,strong,1,0,False
41654,strong,1,0,False
41655,strong,1,0,False
41656,strong,1,0,False
41657,strong,1,0,False
41658,strong,1,0,False
41659,strong,1,0,False
41660,strong,1,0,False
41661,strong,1,0,False
41662,strong,1,0,False
41663,strong,1,0,False
41664,strong,1,0,False
41665,strong,1,0,False
41666,strong,1,0,False
41667,strong,1,0,False
41668,strong,1,0,False
41669,strong,1,0,False
41670,strong,1,0,False
41671,strong,1,0,False
41672,strong,1,0,False
41673,strong,1,0,False
41674,strong,1,0,False
41675,strong,1,0,False
41676,strong,1,0,False
41677,strong,1,0,False
41678,strong,1,0,False
41679,strong,1,0,False
41680,strong,1,0,False
41681,strong,1,0,False
41682,strong,1,0,False
41683,strong,1,0,False
41684,strong,1,0,False
41685,strong,1,0,False
41686,strong,1,0,False
41687,strong,1,0,False
41688,strong,1,0,False
41689,strong,1,0,False
41690,strong,1,0,False
41691,strong,1,0,False
41692,strong,1,0,False
41693,strong,1,0,False
41694,strong,1,0,False
41695,strong,1,0,False
41696,strong,1,0,False
41697,strong,1,0,False
41698,strong,1,0,False
41699,strong,1,0,False
41700,strong,1,0,False
41701,strong,1,0,False
41702,strong,1,0,False
41703,strong,1,0,False
41704,strong,1,0,False
41705,strong,1,0,False
41706,strong,1,0,False
41707,strong,1,0,False
41708,strong,1,0,False
41709,strong,1,0,False
41710,strong,1,0,False
41711,strong,1,0,False
41712,strong,1,0,False
41713,strong,1,0,False
41714,strong,1,0,False
41715,strong,1,0,False
41716,strong,1,0,False
41717,strong,1,0,False
41718,strong,1,0,False
41719,strong,1,0,False
41720,strong,1,0,False
41721,strong,1,0,False
41722,strong,1,0,False
41723,strong,1,0,False
41724,strong,1,0,False
41725,strong,1,0,False
41726,strong,1,0,False
41727,strong,1,0,False
41728,strong,1,0,False
41729,strong,1,0,False
41730,strong,1,0,False
41731,strong,1,0,False
41732,strong,1,0,False
41733,strong,1,0,False
41734,strong,1,0,False
41735,strong,1,0,False
41736,strong,1,0,False
41737,strong,1,0,False
41738,strong,1,0,False
41739,strong,1,0,False
41740,strong,1,0,False
41741,strong,1,0,False
41742,strong,1,0,False
41743,strong,1,0,False
41744,strong,1,0,False
41745,strong,1,0,False
41746,strong,1,0,False
41747,strong,1,0,False
41748,strong,1,0,False
41749,strong,1,0,False
41750,strong,1,0,False
41751,strong,1,0,False
41752,strong,1,0,False
41753,strong,1,0,False
41754,strong,1,0,False
41755,strong,1,0,False
41756,strong,1,0,False
41757,strong,1,0,False
41758,strong,1,0,False
41759,strong,1,0,False
41760,strong,1,0,False
41761,strong,1,0,False
41762,strong,1,0,False
41763,strong,1,0,False
41764,strong,1,0,False
41765,strong,1,0,False
41766,strong,1,0,False
41767,strong,1,0,False
41768,strong,1,0,False
41769,strong,1,0,False
41770,strong,1,0,False
41771,strong,1,0,False
41772,strong,1,0,False
41773,strong,1,0,False
41774,strong,1,0,False
41775,strong,1,0,False
41776,strong,1,0,False
41777,strong,1,0,False
41778,strong,1,0,False
41779,strong,1,0,False
41780,strong,1,0,False
41781,strong,1,0,False
41782,strong,1,0,False
41783,strong,1,0,False
41784,strong,1,0,False
41785,strong,1,0,False
41786,strong,1,0,False
41787,strong,1,0,False
41788,strong,1,0,False
41789,strong,1,0,False
41790,strong,1,0,False
41791,strong,1,0,False
41792,strong,1,0,False
41793,strong,1,0,False
41794,strong,1,0,False
41795,strong,1,0,False
41796,strong,1,0,False
41797,strong,1,0,False
41798,strong,1,0,False
41799,strong,1,0,False
41800,strong,1,0,False
41801,strong,1,0,False
41802,strong,1,0,False
41803,strong,1,0,False
41804,strong,1,0,False
41805,strong,1,0,False
41806,strong,1,0,False
41807,strong,1,0,False
41808,strong,1,0,False
41809,strong,1,0,False
41810,strong,1,0,False
41811,strong,1,0,False
41812,strong,1,0,False
41813,strong,1,0,False
41814,strong,1,0,False
41815,strong,1,0,False
41816,strong,1,0,False
41817,strong,1,0,False
41818,strong,1,0,False
41819,strong,1,0,False
41820,strong,1,0,False
41821,strong,1,0,False
41822,strong,1,0,False
41823,strong,1,0,False
41824,strong,1,0,False
41825,strong,1,0,False
41826,strong,1,0,False
41827,strong,1,0,False
41828,strong,1,0,False
41829,strong,1,0,False
41830,strong,1,0,False
41831,strong,1,0,False
41832,strong,1,0,False
41833,strong,1,0,False
41834,strong,1,0,False
41835,strong,1,0,False
41836,strong,1,0,False
41837,strong,1,0,False
41838,strong,1,0,False
41839,strong,1,0,False
41840,strong,1,0,False
41841,strong,1,0,False
41842,strong,1,0,False
41843,strong,1,0,False
41844,strong,1,0,False
41845,strong,1,0,False
41846,strong,1,0,False
41847,strong,1,0,False
41848,strong,1,0,False
41849,strong,1,0,False
41850,strong,1,0,False
41851,strong,1,0,False
41852,strong,1,0,False
41853,strong,1,0,False
41854,strong,1,0,False
41855,strong,1,0,False
41856,strong,1,0,False
41857,strong,1,0,False
41858,strong,1,0,False
41859,strong,1,0,False
41860,strong,1,0,False
41861,strong,1,0,False
41862,strong,1,0,False
41863,strong,1,0,False
41864,strong,1,0,False
41865,strong,1,0,False
41866,strong,1,0,False
41867,strong,1,0,False
41868,strong,1,0,False
41869,strong,1,0,False
41870,strong,1,0,False
41871,strong,1,0,False
41872,strong,1,0,False
41873,strong,1,0,False
41874,strong,1,0,False
41875,strong,1,0,False
41876,strong,1,0,False
41877,strong,1,0,False
41878,strong,1,0,False
41879,strong,1,0,False
41880,strong,1,0,False
41881,strong,1,0,False
41882,strong,1,0,False
41883,strong,1,0,False
41884,strong,1,0,False
41885,strong,1,0,False
41886,strong,1,0,False
41887,strong,1,0,False
41888,strong,1,0,False
41889,strong,1,0,False
41890,strong,1,0,False
41891,strong,1,0,False
41892,strong,1,0,False
41893,strong,1,0,False
41894,strong,1,0,False
41895,strong,1,0,False
41896,strong,1,0,False
41897,strong,1,0,False
41898,strong,1,0,False
41899,strong,1,0,False
41900,strong,1,0,False
41901,strong,1,0,False
41902,strong,1,0,False
41903,strong,1,0,False
41904,strong,1,0,False
41905,strong,1,0,False
41906,strong,1,0,False
41907,strong,1,0,False
41908,strong,1,0,False
41909,strong,1,0,False
41910,strong,1,0,False
41911,strong,1,0,False
41912,strong,1,0,False
41913,strong,1,0,False
41914,strong,1,0,False
41915,strong,1,0,False
41916,strong,1,0,False
41917,strong,1,0,False
41918,strong,1,0,False
41919,strong,1,0,False
41920,strong,1,0,False
41921,strong,1,0,False
41922,strong,1,0,False
41923,strong,1,0,False
41924,strong,1,0,False
41925,strong,1,0,False
41926,strong,1,0,False
41927,strong,1,0,False
41928,strong,1,0,False
41929,strong,1,0,False
41930,strong,1,0,False
41931,strong,1,0,False
41932,strong,1,0,False
41933,strong,1,0,False
41934,strong,1,0,False
41935,strong,1,0,False
41936,strong,1,0,False
41937,strong,1,0,False
41938,strong,1,0,False
41939,strong,1,0,False
41940,strong,1,0,False
41941,strong,1,0,False
41942,strong,1,0,False
41943,strong,1,0,False
41944,strong,1,0,False
41945,strong,1,0,False
41946,strong,1,0,False
41947,strong,1,0,False
41948,strong,1,0,False
41949,strong,1,0,False
41950,strong,1,0,False
41951,strong,1,0,False
41952,strong,1,0,False
41953,strong,1,0,False
41954,strong,1,0,False
41955,strong,1,0,False
41956,strong,1,0,False
41957,strong,1,0,False
41958,strong,1,0,False
41959,strong,1,0,False
41960,strong,1,0,False
41961,strong,1,0,False
41962,strong,1,0,False
41963,strong,1,0,False
41964,strong,1,0,False
41965,strong,1,0,False
41966,strong,1,0,False
41967,strong,1,0,False
41968,strong,1,0,False
41969,strong,1,0,False
41970,strong,1,0,False
41971,strong,1,0,False
41972,strong,1,0,False
