node,kmeans_k2,dbscan_eps_0.05_ms_5,hdbscan_mcs5
1422,0,-1,0
1423,1,-1,0
1424,1,-1,-1
1425,0,-1,0
1426,0,-1,0
1427,1,-1,0
1428,1,-1,0
1429,1,-1,-1
1430,1,-1,-1
1431,0,-1,-1
1432,0,-1,0
1433,0,-1,0
1434,0,-1,0
1435,1,-1,0
1436,1,-1,-1
1437,1,-1,-1
1438,0,-1,-1
1439,0,-1,0
1440,0,-1,-1
1441,0,-1,-1
1442,0,-1,-1
1443,0,-1,0
1444,0,-1,0
1445,1,-1,-1
1446,0,-1,0
1447,1,-1,0
1448,1,-1,0
1449,1,-1,-1
1450,0,-1,-1
1451,1,-1,-1
1452,1,-1,0
1453,0,-1,0
1454,0,-1,0
1455,0,-1,0
1456,1,-1,-1
1457,1,-1,0
1458,1,-1,0
1459,0,-1,0
1460,1,-1,0
1461,0,-1,-1
1462,0,-1,-1
1463,0,-1,-1
1464,1,-1,0
1465,0,-1,-1
1466,0,-1,-1
1467,1,-1,-1
1468,0,-1,0
1469,0,-1,0
1470,0,-1,-1
1471,0,-1,-1
1472,0,-1,0
1473,1,-1,-1
1474,1,-1,0
1475,1,-1,0
1476,1,-1,-1
1477,0,-1,-1
1478,0,-1,0
1479,1,-1,-1
1480,1,-1,0
1481,1,-1,-1
1482,0,-1,-1
1483,0,-1,-1
1484,1,-1,0
1485,1,-1,-1
1486,0,-1,0
1487,0,-1,0
1488,0,-1,0
1489,0,-1,-1
1490,1,-1,0
1491,0,-1,-1
1492,0,-1,-1
1493,1,-1,-1
1494,1,-1,0
1495,0,-1,0
1496,0,-1,-1
1497,1,-1,0
1498,1,-1,0
1499,0,-1,0
1500,0,-1,-1
1501,0,-1,-1
1502,1,-1,-1
1503,1,-1,0
1504,0,-1,0
1505,0,-1,0
1506,1,-1,0
1507,0,-1,0
1508,0,-1,-1
1509,0,-1,0
1510,1,-1,0
1511,1,-1,0
1512,1,-1,0
1513,0,-1,-1
1514,0,-1,0
1515,1,-1,-1
1516,1,-1,0
1517,1,-1,-1
1518,0,-1,0
1519,1,-1,0
1520,1,-1,0
1521,1,-1,-1
1522,1,-1,-1
1523,1,-1,0
1524,1,-1,-1
1525,1,-1,-1
1526,1,-1,-1
1527,1,-1,-1
1528,1,-1,-1
1529,0,-1,-1
1530,0,-1,-1
1531,0,-1,0
1532,1,-1,-1
1533,0,-1,-1
1534,0,-1,0
1535,1,-1,0
1536,0,-1,-1
1537,0,-1,0
1538,0,-1,-1
1539,0,-1,0
1540,1,-1,-1
1541,1,-1,0
1542,1,-1,0
1543,1,-1,0
1544,0,-1,0
1545,0,-1,-1
1546,0,-1,0
1547,1,-1,-1
1548,0,-1,-1
1549,1,-1,0
1550,1,-1,0
1551,1,-1,0
1552,1,-1,0
1553,1,-1,0
1554,1,-1,0
1555,0,-1,0
1556,0,-1,-1
1557,1,-1,-1
1558,1,-1,0
1559,0,-1,0
1560,0,-1,-1
1561,1,-1,-1
1562,0,-1,0
1563,0,-1,0
1564,0,-1,0
1565,1,-1,0
1566,1,-1,-1
1567,1,-1,0
1568,0,-1,-1
1569,0,-1,-1
1570,0,-1,0
1571,1,-1,0
1572,1,-1,0
1573,0,-1,0
1574,0,-1,-1
1575,1,-1,-1
1576,1,-1,0
1577,1,-1,0
1578,0,-1,0
1579,1,-1,0
1580,0,-1,-1
1581,0,-1,-1
1582,0,-1,-1
1583,1,-1,0
1584,0,-1,0
1585,1,-1,-1
1586,0,-1,0
1587,1,-1,-1
1588,1,-1,-1
1589,0,-1,0
1590,1,-1,-1
1591,0,-1,0
1592,1,-1,-1
1593,1,-1,0
1594,1,-1,0
1595,1,-1,-1
1596,0,-1,-1
1597,0,-1,-1
1598,0,-1,-1
1599,0,-1,0
1600,0,-1,-1
1601,1,-1,-1
1602,0,-1,0
1603,0,-1,0
1604,0,-1,-1
1605,1,-1,0
1606,0,-1,0
1607,0,-1,-1
1608,1,-1,0
1609,1,-1,0
1610,0,-1,-1
1611,1,-1,-1
1612,1,-1,0
1613,0,-1,-1
1614,1,-1,-1
1615,1,-1,-1
1616,1,-1,-1
1617,1,-1,-1
1618,0,-1,-1
1619,1,-1,-1
1620,0,-1,-1
1621,0,-1,0
1622,1,-1,0
1623,1,-1,0
1624,1,-1,-1
1625,1,-1,-1
1626,0,-1,-1
1627,1,-1,-1
1628,1,-1,-1
1629,1,-1,0
1630,1,-1,0
1631,0,-1,0
1632,0,-1,-1
1633,0,-1,0
1634,1,-1,0
1635,0,-1,-1
1636,0,-1,-1
1637,1,-1,0
1638,0,-1,0
1639,0,-1,0
1640,0,-1,0
1641,0,-1,-1
1642,0,-1,0
1643,0,-1,-1
1644,1,-1,0
1645,0,-1,-1
1646,0,-1,-1
1647,1,-1,0
1648,1,-1,0
1649,0,-1,-1
1650,0,-1,0
1651,1,-1,-1
1652,1,-1,-1
1653,0,-1,0
1654,0,-1,0
1655,0,-1,-1
1656,0,-1,0
1657,0,-1,-1
1658,0,-1,-1
1659,1,-1,0
1660,1,-1,0
1661,1,-1,-1
1662,0,-1,-1
1663,1,-1,0
1664,0,-1,-1
1665,1,-1,0
1666,1,-1,0
1667,0,-1,0
1668,1,-1,-1
1669,0,-1,0
1670,0,-1,-1
1671,1,-1,-1
1672,0,-1,-1
1673,0,-1,-1
1674,0,-1,-1
1675,0,-1,0
1676,1,-1,-1
1677,0,-1,-1
1678,1,-1,0
1679,1,-1,-1
1680,1,-1,0
1681,0,-1,-1
1682,0,-1,-1
1683,0,-1,0
1684,1,-1,0
1685,0,-1,-1
1686,0,-1,0
1687,0,-1,0
1688,0,-1,0
1689,1,-1,-1
1690,0,-1,-1
1691,1,-1,0
1692,1,-1,0
1693,1,-1,0
1694,0,-1,0
1695,1,-1,-1
1696,1,-1,-1
1697,0,-1,0
1698,1,-1,-1
1699,1,-1,0
1700,1,-1,-1
1701,1,-1,0
1702,0,-1,0
1703,0,-1,-1
1704,1,-1,0
1705,0,-1,0
1706,0,-1,-1
1707,1,-1,-1
1708,1,-1,-1
1709,1,-1,0
1710,1,-1,-1
1711,1,-1,-1
1712,0,-1,-1
1713,1,-1,-1
1714,1,-1,-1
1715,0,-1,-1
1716,0,-1,-1
1717,1,-1,0
1718,1,-1,-1
1719,0,-1,0
1720,0,-1,-1
1721,1,-1,-1
1722,0,-1,0
1723,0,-1,0
1724,0,-1,0
1725,1,-1,-1
1726,0,-1,-1
1727,0,-1,-1
1728,0,-1,-1
1729,1,-1,-1
1730,1,-1,0
1731,0,-1,-1
1732,1,-1,-1
1733,0,-1,0
1734,0,-1,-1
1735,0,-1,-1
1736,1,-1,-1
1737,1,-1,-1
1738,1,-1,-1
1739,0,-1,0
1740,0,-1,-1
1741,1,-1,0
1742,1,-1,-1
1743,0,-1,-1
1744,1,-1,0
1745,1,-1,0
1746,1,-1,-1
1747,0,-1,-1
1748,1,-1,-1
1749,0,-1,-1
1750,0,-1,-1
1751,1,-1,0
1752,1,-1,-1
1753,0,-1,-1
1754,1,-1,0
1755,0,-1,-1
1756,0,-1,-1
1757,1,-1,0
1758,1,-1,0
1759,0,-1,-1
1760,1,-1,-1
1761,1,-1,0
1762,1,-1,-1
1763,1,-1,-1
1764,1,-1,-1
1765,0,-1,-1
1766,0,-1,-1
1767,1,-1,-1
1768,0,-1,0
1769,0,-1,-1
1770,0,-1,0
1771,1,-1,0
1772,1,-1,0
1773,0,-1,0
1774,1,-1,0
1775,0,-1,0
1776,0,-1,0
1777,1,-1,-1
1778,1,-1,0
1779,0,-1,0
1780,1,-1,0
1781,0,-1,0
1782,1,-1,-1
1783,1,-1,0
1784,0,-1,0
1785,1,-1,0
1786,0,-1,0
1787,1,-1,0
1788,0,-1,-1
1789,1,-1,-1
1790,1,-1,-1
1791,0,-1,-1
1792,0,-1,0
1793,0,-1,0
1794,1,-1,-1
1795,0,-1,0
1796,1,-1,0
1797,0,-1,-1
1798,1,-1,0
1799,1,-1,0
1800,1,-1,-1
1801,1,-1,0
1802,1,-1,-1
1803,1,-1,0
1804,1,-1,0
1805,0,-1,-1
1806,1,-1,0
1807,1,-1,0
1808,0,-1,-1
1809,0,-1,0
1810,1,-1,-1
1811,1,-1,0
1812,1,-1,0
1813,0,-1,0
1814,1,-1,-1
1815,0,-1,-1
1816,0,-1,-1
1817,1,-1,-1
1818,1,-1,-1
1819,1,-1,0
1820,0,-1,-1
1821,0,-1,0
1822,0,-1,0
1823,0,-1,-1
1824,1,-1,-1
1825,0,-1,-1
1826,0,-1,-1
1827,1,-1,0
1828,1,-1,-1
1829,1,-1,-1
1830,1,-1,0
1831,0,-1,0
1832,0,-1,0
1833,0,-1,-1
1834,0,-1,0
1835,0,-1,0
1836,1,-1,-1
1837,0,-1,0
1838,1,-1,0
1839,1,-1,0
1840,0,-1,0
1841,0,-1,0
1842,1,-1,-1
1843,1,-1,-1
1844,0,-1,-1
1845,0,-1,-1
1846,0,-1,0
1847,0,-1,-1
1848,0,-1,-1
1849,1,-1,-1
1850,0,-1,-1
1851,1,-1,-1
1852,1,-1,-1
1853,0,-1,-1
1854,0,-1,-1
1855,0,-1,0
1856,1,-1,-1
1857,1,-1,0
1858,1,-1,0
1859,0,-1,-1
1860,0,-1,-1
1861,1,-1,0
1862,0,-1,0
1863,0,-1,0
1864,0,-1,-1
1865,1,-1,-1
1866,0,-1,0
1867,0,-1,-1
1868,1,-1,0
1869,0,-1,-1
1870,1,-1,0
1871,0,-1,-1
1872,1,-1,0
1873,0,-1,0
1874,0,-1,-1
1875,0,-1,0
1876,0,-1,0
1877,1,-1,-1
1878,0,-1,-1
1879,1,-1,-1
1880,0,-1,-1
1881,0,-1,-1
1882,1,-1,0
1883,0,-1,0
1884,1,-1,-1
1885,1,-1,-1
1886,1,-1,0
1887,1,-1,0
1888,1,-1,0
1889,1,-1,0
1890,0,-1,0
1891,0,-1,-1
1892,1,-1,0
1893,1,-1,0
1894,0,-1,0
1895,0,-1,0
1896,0,-1,-1
1897,1,-1,0
1898,0,-1,-1
1899,1,-1,-1
1900,1,-1,-1
1901,1,-1,-1
1902,1,-1,0
1903,0,-1,0
1904,1,-1,0
1905,0,-1,0
1906,0,-1,0
1907,1,-1,-1
1908,0,-1,-1
1909,1,-1,0
1910,1,-1,0
1911,0,-1,-1
1912,1,-1,-1
1913,1,-1,-1
1914,1,-1,0
1915,1,-1,-1
1916,0,-1,0
1917,1,-1,-1
1918,0,-1,0
1919,1,-1,-1
1920,1,-1,0
1921,1,-1,-1
1922,1,-1,0
1923,1,-1,-1
1924,0,-1,0
1925,1,-1,-1
1926,0,-1,-1
1927,1,-1,-1
1928,1,-1,0
1929,0,-1,0
1930,0,-1,-1
1931,1,-1,-1
1932,1,-1,-1
1933,1,-1,0
1934,1,-1,-1
1935,1,-1,0
1936,1,-1,0
1937,1,-1,0
1938,1,-1,0
1939,0,-1,0
1940,0,-1,-1
1941,0,-1,0
1942,0,-1,-1
1943,0,-1,0
1944,1,-1,0
1945,1,-1,-1
1946,1,-1,0
1947,1,-1,-1
1948,1,-1,0
1949,1,-1,0
1950,0,-1,0
1951,0,-1,0
1952,1,-1,0
1953,0,-1,0
1954,0,-1,0
1955,0,-1,-1
1956,1,-1,0
1957,0,-1,-1
1958,0,-1,-1
1959,1,-1,-1
1960,0,-1,0
1961,1,-1,-1
1962,0,-1,-1
1963,1,-1,0
1964,1,-1,0
1965,0,-1,-1
1966,0,-1,0
1967,0,-1,-1
1968,0,-1,-1
1969,0,-1,-1
1970,0,-1,-1
1971,1,-1,-1
1972,1,-1,0
1973,1,-1,0
1974,1,-1,-1
1975,1,-1,0
1976,0,-1,-1
1977,0,-1,0
1978,0,-1,-1
1979,1,-1,0
1980,1,-1,-1
1981,0,-1,-1
1982,1,-1,0
1983,0,-1,0
1984,0,-1,0
1985,1,-1,0
1986,0,-1,0
1987,1,-1,0
1988,1,-1,-1
1989,0,-1,-1
1990,0,-1,-1
1991,0,-1,0
1992,1,-1,-1
1993,1,-1,-1
1994,1,-1,-1
1995,1,-1,-1
1996,1,-1,-1
1997,1,-1,0
1998,0,-1,-1
1999,1,-1,-1
2000,0,-1,-1
2001,1,-1,-1
2002,0,-1,-1
2003,1,-1,0
2004,0,-1,-1
2005,0,-1,-1
2006,1,-1,-1
2007,1,-1,0
2008,0,-1,-1
2009,0,-1,-1
2010,0,-1,-1
2011,0,-1,0
2012,1,-1,0
2013,1,-1,-1
2014,0,-1,-1
2015,1,-1,0
2016,1,-1,-1
2017,0,-1,-1
2018,1,-1,0
2019,1,-1,0
2020,0,-1,0
2021,0,-1,-1
2022,1,-1,0
2023,0,-1,-1
2024,0,-1,0
2025,0,-1,0
2026,1,-1,0
2027,0,-1,0
2028,1,-1,0
2029,1,-1,-1
2030,1,-1,0
2031,1,-1,0
2032,1,-1,-1
2033,1,-1,0
2034,0,-1,0
2035,0,-1,0
2036,1,-1,0
2037,0,-1,-1
2038,1,-1,0
2039,1,-1,0
2040,1,-1,0
2041,0,-1,-1
2042,0,-1,0
2043,0,-1,-1
2044,1,-1,-1
2045,1,-1,0
2046,0,-1,0
2047,1,-1,-1
2048,0,-1,-1
2049,0,-1,-1
2050,0,-1,-1
2051,0,-1,0
2052,1,-1,0
2053,1,-1,0
2054,0,-1,-1
2055,1,-1,0
2056,1,-1,-1
2057,1,-1,0
2058,0,-1,-1
2059,0,-1,-1
2060,0,-1,0
2061,1,-1,0
2062,0,-1,0
2063,0,-1,0
2064,0,-1,0
2065,0,-1,0
2066,1,-1,0
2067,1,-1,-1
2068,1,-1,0
2069,0,-1,0
2070,0,-1,-1
2071,0,-1,0
2072,1,-1,-1
2073,1,-1,-1
2074,1,-1,0
2075,0,-1,0
2076,0,-1,0
2077,1,-1,-1
2078,1,-1,-1
2079,0,-1,0
2080,0,-1,-1
2081,0,-1,0
2082,0,-1,-1
2083,0,-1,0
2084,1,-1,0
2085,0,-1,-1
2086,1,-1,-1
2087,1,-1,0
2088,1,-1,-1
2089,0,-1,0
2090,1,-1,-1
2091,1,-1,-1
2092,1,-1,0
2093,0,-1,-1
2094,1,-1,0
2095,1,-1,-1
2096,1,-1,-1
2097,1,-1,0
2098,1,-1,-1
2099,1,-1,-1
2100,0,-1,-1
2101,1,-1,-1
2102,1,-1,-1
2103,0,-1,0
2104,0,-1,-1
2105,0,-1,0
2106,1,-1,0
2107,0,-1,-1
2108,1,-1,-1
2109,1,-1,-1
2110,1,-1,0
2111,1,-1,0
2112,1,-1,0
2113,1,-1,-1
2114,0,-1,-1
2115,0,-1,0
2116,1,-1,-1
2117,1,-1,-1
2118,1,-1,-1
2119,0,-1,-1
2120,0,-1,0
2121,1,-1,-1
2122,0,-1,-1
2123,0,-1,0
2124,0,-1,-1
2125,0,-1,-1
2126,0,-1,-1
2127,0,-1,0
2128,0,-1,-1
2129,1,-1,0
2130,1,-1,-1
2131,1,-1,-1
2132,0,-1,0
2133,0,-1,0
2134,1,-1,0
2135,0,-1,-1
2136,1,-1,0
2137,0,-1,0
2138,1,-1,0
2139,1,-1,0
2140,0,-1,-1
2141,0,-1,0
2142,0,-1,0
2143,0,-1,0
2144,0,-1,0
2145,0,-1,-1
2146,0,-1,0
2147,0,-1,0
2148,1,-1,-1
2149,0,-1,0
2150,1,-1,0
2151,0,-1,0
2152,1,-1,-1
2153,0,-1,-1
2154,1,-1,0
2155,0,-1,-1
2156,0,-1,0
2157,1,-1,-1
2158,1,-1,-1
2159,1,-1,-1
2160,0,-1,0
2161,1,-1,0
2162,0,-1,-1
2163,1,-1,0
2164,0,-1,0
2165,0,-1,0
2166,0,-1,0
2167,0,-1,0
2168,1,-1,-1
2169,1,-1,0
2170,1,-1,-1
2171,0,-1,0
2172,0,-1,0
2173,0,-1,0
2174,0,-1,-1
2175,1,-1,-1
2176,0,-1,-1
2177,1,-1,-1
2178,1,-1,-1
2179,0,-1,0
2180,0,-1,-1
2181,1,-1,-1
2182,1,-1,0
2183,1,-1,0
2184,1,-1,0
2185,1,-1,0
2186,1,-1,-1
2187,1,-1,-1
2188,0,-1,-1
2189,1,-1,-1
2190,1,-1,-1
2191,0,-1,0
2192,0,-1,-1
2193,0,-1,0
2194,0,-1,-1
2195,0,-1,0
2196,1,-1,-1
2197,1,-1,-1
2198,0,-1,-1
2199,1,-1,0
2200,0,-1,-1
2201,0,-1,0
2202,1,-1,0
2203,1,-1,0
2204,1,-1,0
2205,1,-1,0
2206,1,-1,-1
2207,0,-1,0
2208,1,-1,-1
2209,0,-1,0
2210,1,-1,0
2211,0,-1,-1
2212,1,-1,0
2213,0,-1,0
2214,0,-1,-1
2215,1,-1,0
2216,0,-1,-1
2217,0,-1,0
2218,0,-1,-1
2219,0,-1,-1
2220,1,-1,-1
2221,1,-1,-1
2222,1,-1,0
2223,0,-1,0
2224,1,-1,0
2225,0,-1,-1
2226,0,-1,-1
2227,0,-1,-1
2228,0,-1,0
2229,1,-1,-1
2230,0,-1,-1
2231,1,-1,-1
2232,1,-1,0
2233,1,-1,-1
2234,0,-1,-1
2235,1,-1,-1
2236,0,-1,0
2237,0,-1,0
2238,1,-1,0
2239,0,-1,0
2240,1,-1,0
2241,1,-1,0
2242,0,-1,-1
2243,0,-1,0
2244,0,-1,0
2245,1,-1,0
2246,1,-1,-1
2247,1,-1,0
2248,1,-1,-1
2249,0,-1,0
2250,1,-1,0
2251,0,-1,-1
2252,1,-1,0
2253,0,-1,0
2254,0,-1,-1
2255,1,-1,0
2256,1,-1,0
2257,0,-1,-1
2258,1,-1,0
2259,0,-1,0
2260,1,-1,0
2261,1,-1,-1
2262,0,-1,0
2263,1,-1,0
2264,1,-1,0
2265,1,-1,0
2266,0,-1,-1
2267,0,-1,-1
2268,1,-1,0
2269,1,-1,-1
2270,1,-1,0
2271,0,-1,-1
2272,1,-1,-1
2273,0,-1,0
2274,1,-1,-1
2275,1,-1,0
2276,0,-1,-1
2277,1,-1,0
2278,1,-1,0
2279,0,-1,-1
2280,0,-1,-1
2281,1,-1,-1
2282,0,-1,0
2283,0,-1,-1
2284,1,-1,0
2285,0,-1,-1
2286,1,-1,-1
2287,1,-1,0
2288,1,-1,-1
2289,1,-1,0
2290,0,-1,0
2291,1,-1,-1
2292,1,-1,0
2293,0,-1,-1
2294,1,-1,-1
2295,1,-1,-1
2296,1,-1,0
2297,0,-1,-1
2298,1,-1,-1
2299,1,-1,0
2300,1,-1,-1
2301,0,-1,0
2302,0,-1,-1
2303,0,-1,-1
2304,1,-1,0
2305,0,-1,-1
2306,1,-1,0
2307,0,-1,-1
2308,1,-1,-1
2309,1,-1,-1
2310,0,-1,0
2311,0,-1,0
2312,0,-1,-1
2313,0,-1,0
2314,1,-1,-1
2315,1,-1,-1
2316,0,-1,-1
2317,1,-1,0
2318,0,-1,0
2319,0,-1,0
2320,0,-1,-1
2321,1,-1,-1
2322,0,-1,-1
2323,0,-1,-1
2324,1,-1,-1
2325,0,-1,0
2326,0,-1,0
2327,1,-1,0
2328,1,-1,-1
2329,0,-1,-1
2330,0,-1,-1
2331,1,-1,0
2332,0,-1,0
2333,0,-1,-1
2334,0,-1,0
2335,1,-1,0
2336,1,-1,-1
2337,1,-1,0
2338,1,-1,0
2339,1,-1,-1
2340,1,-1,0
2341,1,-1,0
2342,1,-1,-1
2343,0,-1,0
2344,1,-1,-1
2345,0,-1,-1
2346,1,-1,-1
2347,0,-1,-1
2348,0,-1,0
2349,1,-1,-1
2350,0,-1,-1
2351,0,-1,-1
2352,1,-1,-1
2353,1,-1,-1
2354,0,-1,0
2355,0,-1,-1
2356,1,-1,0
2357,1,-1,-1
2358,0,-1,0
2359,0,-1,0
2360,1,-1,0
2361,0,-1,0
2362,1,-1,0
2363,0,-1,-1
2364,0,-1,-1
2365,0,-1,0
2366,0,-1,-1
2367,1,-1,0
2368,1,-1,0
2369,0,-1,0
2370,1,-1,0
2371,1,-1,-1
2372,0,-1,0
2373,1,-1,0
2374,0,-1,0
2375,0,-1,-1
2376,1,-1,-1
2377,0,-1,-1
2378,0,-1,0
2379,0,-1,0
2380,1,-1,-1
2381,0,-1,-1
2382,0,-1,-1
2383,0,-1,-1
2384,0,-1,-1
2385,0,-1,-1
2386,0,-1,0
2387,0,-1,0
2388,0,-1,0
2389,0,-1,0
2390,0,-1,-1
2391,1,-1,-1
2392,0,-1,0
2393,0,-1,-1
2394,0,-1,-1
2395,0,-1,-1
2396,1,-1,0
2397,0,-1,0
2398,0,-1,0
2399,1,-1,-1
2400,0,-1,-1
2401,0,-1,0
2402,1,-1,0
2403,1,-1,0
2404,0,-1,0
2405,1,-1,-1
2406,1,-1,-1
2407,1,-1,0
2408,1,-1,-1
2409,1,-1,-1
2410,1,-1,-1
2411,0,-1,0
2412,0,-1,-1
2413,0,-1,-1
2414,1,-1,-1
2415,1,-1,-1
2416,1,-1,-1
2417,0,-1,0
2418,0,-1,0
2419,0,-1,0
2420,0,-1,0
2421,1,-1,-1
2422,0,-1,0
2423,0,-1,0
2424,0,-1,-1
2425,0,-1,0
2426,1,-1,-1
2427,0,-1,-1
2428,1,-1,0
2429,0,-1,-1
2430,0,-1,-1
2431,0,-1,0
2432,1,-1,0
2433,1,-1,0
2434,0,-1,-1
2435,1,-1,-1
2436,1,-1,0
2437,0,-1,-1
2438,1,-1,-1
2439,0,-1,0
2440,1,-1,-1
2441,0,-1,-1
2442,0,-1,-1
2443,0,-1,-1
2444,1,-1,0
2445,1,-1,-1
2446,0,-1,0
2447,0,-1,0
2448,0,-1,-1
2449,1,-1,-1
2450,1,-1,-1
2451,1,-1,-1
2452,1,-1,-1
2453,0,-1,0
2454,0,-1,0
2455,0,-1,-1
2456,0,-1,-1
2457,0,-1,-1
2458,1,-1,-1
2459,0,-1,-1
2460,0,-1,0
2461,1,-1,0
2462,1,-1,0
2463,0,-1,0
2464,1,-1,-1
2465,1,-1,0
2466,1,-1,-1
2467,1,-1,0
2468,0,-1,-1
2469,0,-1,-1
2470,1,-1,0
2471,1,-1,0
2472,1,-1,0
2473,0,-1,0
2474,1,-1,-1
2475,0,-1,0
2476,1,-1,-1
2477,1,-1,0
2478,0,-1,-1
2479,0,-1,0
2480,0,-1,0
2481,0,-1,0
2482,0,-1,0
2483,1,-1,-1
2484,1,-1,-1
2485,1,-1,0
2486,0,-1,-1
2487,0,-1,-1
2488,1,-1,-1
2489,1,-1,0
2490,1,-1,0
2491,0,-1,0
2492,1,-1,-1
2493,0,-1,0
2494,1,-1,0
2495,1,-1,-1
2496,0,-1,-1
2497,1,-1,0
2498,0,-1,0
2499,1,-1,-1
2500,1,-1,-1
2501,0,-1,-1
2502,1,-1,-1
2503,1,-1,-1
2504,0,-1,0
2505,0,-1,0
2506,1,-1,0
2507,1,-1,0
2508,1,-1,0
2509,1,-1,-1
2510,1,-1,-1
2511,0,-1,0
2512,0,-1,-1
2513,1,-1,-1
2514,0,-1,-1
2515,0,-1,0
2516,1,-1,-1
2517,1,-1,0
2518,0,-1,0
2519,0,-1,0
2520,0,-1,0
2521,1,-1,-1
2522,0,-1,-1
2523,1,-1,-1
2524,1,-1,-1
2525,0,-1,0
2526,0,-1,0
2527,1,-1,-1
2528,0,-1,-1
2529,0,-1,-1
2530,0,-1,0
2531,1,-1,-1
2532,0,-1,0
2533,0,-1,-1
2534,0,-1,0
2535,0,-1,-1
2536,1,-1,0
2537,0,-1,-1
2538,1,-1,0
2539,0,-1,0
2540,1,-1,-1
2541,1,-1,-1
2542,0,-1,-1
2543,0,-1,-1
2544,1,-1,-1
2545,0,-1,-1
2546,0,-1,0
2547,0,-1,0
2548,0,-1,-1
2549,0,-1,-1
2550,1,-1,0
2551,0,-1,0
2552,0,-1,0
2553,0,-1,0
2554,1,-1,0
2555,1,-1,-1
2556,0,-1,-1
2557,0,-1,-1
2558,1,-1,-1
2559,1,-1,0
2560,0,-1,-1
2561,0,-1,-1
2562,0,-1,0
2563,1,-1,-1
2564,0,-1,-1
2565,1,-1,-1
2566,1,-1,0
2567,1,-1,-1
2568,1,-1,0
2569,0,-1,0
2570,1,-1,-1
2571,1,-1,0
2572,0,-1,0
2573,1,-1,1
2574,1,-1,0
2575,1,-1,-1
2576,1,-1,0
2577,0,-1,0
2578,0,-1,-1
2579,0,-1,-1
2580,1,-1,0
2581,1,-1,-1
2582,0,-1,-1
2583,1,-1,-1
2584,1,-1,-1
2585,1,-1,0
2586,0,-1,-1
2587,0,-1,0
2588,1,-1,0
2589,0,-1,0
2590,1,-1,0
2591,1,-1,0
2592,0,-1,0
2593,0,-1,0
2594,1,-1,0
2595,1,-1,0
2596,0,-1,0
2597,0,-1,0
2598,1,-1,0
2599,0,-1,0
2600,0,-1,-1
2601,1,-1,0
2602,1,-1,-1
2603,1,-1,0
2604,1,-1,-1
2605,1,-1,-1
2606,1,-1,-1
2607,0,-1,0
2608,0,-1,-1
2609,0,-1,-1
2610,0,-1,-1
2611,1,-1,0
2612,0,-1,-1
2613,0,-1,0
2614,1,-1,0
2615,0,-1,0
2616,0,-1,-1
2617,0,-1,-1
2618,0,-1,0
2619,1,-1,0
2620,1,-1,-1
2621,0,-1,0
2622,0,-1,0
2623,0,-1,-1
2624,1,-1,0
2625,1,-1,-1
2626,0,-1,-1
2627,0,-1,0
2628,0,-1,0
2629,0,-1,-1
2630,1,-1,0
2631,0,-1,-1
2632,1,-1,-1
2633,0,-1,0
2634,0,-1,0
2635,0,-1,-1
2636,0,-1,0
2637,1,-1,0
2638,0,-1,0
2639,0,-1,-1
2640,1,-1,-1
2641,0,-1,0
2642,1,-1,0
2643,1,-1,-1
2644,1,-1,0
2645,0,-1,0
2646,1,-1,0
2647,1,-1,-1
2648,1,-1,-1
2649,1,-1,0
2650,1,-1,-1
2651,1,-1,-1
2652,1,-1,0
2653,1,-1,-1
2654,1,-1,0
2655,1,-1,0
2656,0,-1,0
2657,1,-1,-1
2658,0,-1,-1
2659,1,-1,0
2660,0,-1,0
2661,0,-1,0
2662,1,-1,-1
2663,1,-1,-1
2664,0,-1,0
2665,1,-1,-1
2666,1,-1,-1
2667,0,-1,0
2668,0,-1,0
2669,0,-1,-1
2670,1,-1,0
2671,0,-1,0
2672,1,-1,-1
2673,0,-1,0
2674,1,-1,-1
2675,0,-1,-1
2676,0,-1,-1
2677,1,-1,-1
2678,1,-1,0
2679,0,-1,0
2680,1,-1,0
2681,1,-1,-1
2682,1,-1,0
2683,1,-1,-1
2684,0,-1,0
2685,0,-1,0
2686,0,-1,0
2687,1,-1,0
2688,1,-1,-1
2689,0,-1,0
2690,1,-1,-1
2691,0,-1,0
2692,0,-1,0
2693,1,-1,-1
2694,0,-1,0
2695,0,-1,0
2696,0,-1,-1
2697,0,-1,-1
2698,0,-1,0
2699,1,-1,0
2700,1,-1,0
2701,1,-1,0
2702,1,-1,0
2703,0,-1,0
2704,1,-1,-1
2705,0,-1,0
2706,0,-1,0
2707,1,-1,-1
2708,1,-1,-1
2709,0,-1,0
2710,0,-1,-1
2711,1,-1,0
2712,0,-1,-1
2713,1,-1,0
2714,1,-1,0
2715,0,-1,-1
2716,0,-1,0
2717,0,-1,-1
2718,1,-1,0
2719,1,-1,0
2720,0,-1,-1
2721,0,-1,-1
2722,1,-1,-1
2723,1,-1,0
2724,1,-1,0
2725,1,-1,-1
2726,0,-1,0
2727,1,-1,0
2728,1,-1,0
2729,1,-1,0
2730,1,-1,-1
2731,0,-1,-1
2732,1,-1,0
2733,0,-1,-1
2734,1,-1,0
2735,1,-1,-1
2736,0,-1,-1
2737,0,-1,-1
2738,0,-1,-1
2739,0,-1,0
2740,1,-1,0
2741,0,-1,0
2742,1,-1,-1
2743,0,-1,0
2744,0,-1,0
2745,0,-1,0
2746,0,-1,-1
2747,0,-1,-1
2748,1,-1,0
2749,1,-1,0
2750,0,-1,-1
2751,0,-1,-1
