node,kmeans_k2,dbscan_eps_0.05_ms_5,hdbscan_mcs30
21203,1,-2,-2
21204,0,-2,-2
21205,1,-2,-2
21206,1,-1,-1
21207,0,-2,-2
21208,1,-2,-2
21209,1,-2,-2
21210,0,-2,-2
21211,0,-1,-1
21212,0,-2,-2
21213,1,-1,-1
21214,0,-2,-2
21215,0,-2,-2
21216,0,-2,-2
21217,1,-2,-2
21218,1,-2,-2
21219,0,-2,-2
21220,0,-2,-2
21221,1,-1,-1
21222,0,-2,-2
21223,1,-1,-1
21224,0,-2,-2
21225,0,-1,-1
21226,0,-2,-2
21227,0,-2,-2
21228,1,-1,-1
21229,0,-1,-1
21230,1,-2,-2
21231,1,-2,-2
21232,0,-2,-2
21233,0,-2,-2
21234,1,-2,-2
21235,1,-2,-2
21236,0,-2,-2
21237,1,-2,-2
21238,1,-2,-2
21239,0,-2,-2
21240,0,-2,-2
21241,1,-2,-2
21242,0,-2,-2
21243,0,-2,-2
21244,1,-2,-2
21245,1,-1,-1
21246,1,-2,-2
21247,0,-2,-2
21248,1,-2,-2
21249,1,-2,-2
21250,0,-2,-2
21251,1,-2,-2
21252,1,-2,-2
21253,1,-2,-2
21254,1,-1,-1
21255,1,-2,-2
21256,0,-2,-2
21257,1,-2,-2
21258,1,-2,-2
21259,1,-2,-2
21260,1,-2,-2
21261,0,-2,-2
21262,1,-2,-2
21263,1,-2,-2
21264,1,-2,-2
21265,1,-2,-2
21266,1,-2,-2
21267,1,-2,-2
21268,1,-1,-1
21269,0,-2,-2
21270,1,-2,-2
21271,1,-2,-2
21272,0,-2,-2
21273,0,-2,-2
21274,0,-2,-2
21275,1,-2,-2
21276,1,-1,-1
21277,1,-2,-2
21278,1,-2,-2
21279,1,-2,-2
21280,1,-2,-2
21281,0,-2,-2
21282,1,-2,-2
21283,0,-2,-2
21284,1,-2,-2
21285,1,-2,-2
21286,1,-2,-2
21287,0,-2,-2
21288,0,-2,-2
21289,0,-2,-2
21290,1,-2,-2
21291,1,-2,-2
21292,1,-1,-1
21293,0,-2,-2
21294,1,-2,-2
21295,1,-2,-2
21296,1,-2,-2
21297,1,-2,-2
21298,0,-1,-1
21299,0,-1,-1
21300,0,-2,-2
21301,1,-2,-2
21302,1,-2,-2
21303,1,-2,-2
21304,1,-1,-1
21305,1,-2,-2
21306,1,-2,-2
21307,1,-2,-2
21308,0,-2,-2
21309,1,-2,-2
21310,1,-1,-1
21311,0,-2,-2
21312,0,-2,-2
21313,1,-1,-1
21314,0,-2,-2
21315,0,-2,-2
21316,1,-2,-2
21317,1,-2,-2
21318,0,-2,-2
21319,1,-2,-2
21320,1,-1,-1
21321,0,-2,-2
21322,0,-2,-2
21323,0,-2,-2
21324,0,-2,-2
21325,1,-2,-2
21326,1,-2,-2
21327,0,-2,-2
21328,1,-2,-2
21329,1,-2,-2
21330,0,-2,-2
21331,0,-1,-1
21332,1,-2,-2
21333,0,-2,-2
21334,0,-2,-2
21335,1,-1,-1
21336,1,-2,-2
21337,0,-2,-2
21338,0,-2,-2
21339,0,-1,-1
21340,1,-2,-2
21341,1,-1,-1
21342,1,-1,-1
21343,1,-2,-2
21344,0,-2,-2
21345,0,-2,-2
21346,1,-1,-1
21347,0,-2,-2
21348,1,-2,-2
21349,1,-2,-2
21350,0,-2,-2
21351,0,-2,-2
21352,0,-2,-2
21353,1,-2,-2
21354,0,-2,-2
21355,1,-2,-2
21356,0,-1,-1
21357,0,-2,-2
21358,1,-2,-2
21359,1,-2,-2
21360,0,-2,-2
21361,1,-2,-2
21362,0,-2,-2
21363,1,-1,-1
21364,0,-2,-2
21365,1,-2,-2
21366,0,-2,-2
21367,1,-2,-2
21368,1,-2,-2
21369,0,-1,-1
21370,1,-1,-1
21371,1,-2,-2
21372,0,-2,-2
21373,1,-2,-2
21374,1,-2,-2
21375,0,-2,-2
21376,0,-1,-1
21377,1,-2,-2
21378,0,-2,-2
21379,0,-2,-2
21380,0,-2,-2
21381,1,-1,-1
21382,0,-2,-2
21383,0,-2,-2
21384,0,-2,-2
21385,0,-2,-2
21386,0,-2,-2
21387,1,-2,-2
21388,1,-1,-1
21389,1,-2,-2
21390,1,-1,-1
21391,0,-2,-2
21392,0,-2,-2
21393,0,-2,-2
21394,0,-2,-2
21395,0,-2,-2
21396,0,-2,-2
21397,1,-2,-2
21398,0,-2,-2
21399,1,-2,-2
21400,0,-2,-2
21401,0,-1,-1
21402,0,-2,-2
21403,0,-2,-2
21404,1,-2,-2
21405,1,-2,-2
21406,1,-2,-2
21407,0,-2,-2
21408,0,-2,-2
21409,1,-2,-2
21410,1,-2,-2
21411,1,-1,-1
21412,1,-2,-2
21413,1,-1,-1
21414,0,-1,-1
21415,1,-2,-2
21416,0,-2,-2
21417,1,-1,-1
21418,1,-2,-2
21419,0,-1,-1
21420,0,-1,-1
21421,0,-1,-1
21422,1,-2,-2
21423,1,-2,-2
21424,1,-2,-2
21425,1,-2,-2
21426,0,-1,-1
21427,1,-1,-1
21428,0,-2,-2
21429,0,-2,-2
21430,1,-1,-1
21431,1,-2,-2
21432,1,-2,-2
21433,1,-2,-2
21434,0,-2,-2
21435,0,-2,-2
21436,1,-2,-2
21437,1,-2,-2
21438,0,-2,-2
21439,0,-2,-2
21440,1,-1,-1
21441,0,-1,-1
21442,1,-1,-1
21443,1,-2,-2
21444,1,-2,-2
21445,1,-2,-2
21446,0,-2,-2
21447,1,-1,-1
21448,0,-1,-1
21449,1,-2,-2
21450,1,-1,-1
21451,1,-1,-1
21452,1,-1,-1
21453,1,-2,-2
21454,0,-2,-2
21455,1,-2,-2
21456,0,-1,-1
21457,0,-2,-2
21458,0,-2,-2
21459,1,-2,-2
21460,0,-1,-1
21461,1,-1,-1
21462,0,-2,-2
21463,0,-2,-2
21464,1,-2,-2
21465,1,-2,-2
21466,0,-2,-2
21467,1,-2,-2
21468,1,-1,-1
21469,0,-2,-2
21470,0,-1,-1
21471,1,-2,-2
21472,0,-2,-2
21473,0,-2,-2
21474,1,-2,-2
21475,0,-2,-2
21476,1,-1,-1
21477,1,-2,-2
21478,0,-2,-2
21479,1,-2,-2
21480,0,-2,-2
21481,0,-2,-2
21482,1,-2,-2
21483,0,-2,-2
21484,1,-1,-1
21485,0,-2,-2
21486,0,-2,-2
21487,0,-2,-2
21488,1,-2,-2
21489,0,-2,-2
21490,0,-2,-2
21491,1,-2,-2
21492,1,-2,-2
21493,0,-2,-2
21494,0,-2,-2
21495,1,-2,-2
21496,1,-1,-1
21497,1,-2,-2
21498,0,-2,-2
21499,1,-2,-2
21500,1,-2,-2
21501,0,-2,-2
21502,0,-2,-2
21503,1,-1,-1
21504,1,-1,-1
21505,1,-1,-1
21506,0,-2,-2
21507,0,-2,-2
21508,1,-1,-1
21509,1,-1,-1
21510,0,-1,-1
21511,1,-2,-2
21512,1,-2,-2
21513,0,-2,-2
21514,1,-2,-2
21515,0,-2,-2
21516,1,-2,-2
21517,0,-2,-2
21518,1,-2,-2
21519,0,-2,-2
21520,1,-2,-2
21521,0,-2,-2
21522,1,-1,-1
21523,1,-2,-2
21524,0,-2,-2
21525,0,-2,-2
21526,0,-2,-2
21527,0,-1,-1
21528,1,-2,-2
21529,1,-2,-2
21530,0,-2,-2
21531,1,-2,-2
21532,0,-1,-1
21533,1,-2,-2
21534,1,-2,-2
21535,1,-1,-1
21536,1,-2,-2
21537,1,-2,-2
21538,0,-2,-2
21539,1,-2,-2
21540,0,-2,-2
21541,1,-2,-2
21542,0,-2,-2
21543,1,-2,-2
21544,1,-2,-2
21545,1,-2,-2
21546,1,-2,-2
21547,1,-1,-1
21548,0,-2,-2
21549,1,-2,-2
21550,1,-2,-2
21551,1,-2,-2
21552,1,-2,-2
21553,1,-2,-2
21554,1,-1,-1
21555,0,-2,-2
21556,1,-2,-2
21557,1,-2,-2
21558,0,-1,-1
21559,1,-2,-2
21560,0,-2,-2
21561,0,-2,-2
21562,0,-2,-2
21563,0,-2,-2
21564,1,-2,-2
21565,1,-1,-1
21566,1,-2,-2
21567,1,-1,-1
21568,0,-2,-2
21569,1,-2,-2
21570,0,-2,-2
21571,0,-2,-2
21572,0,-1,-1
21573,0,-2,-2
21574,1,-2,-2
21575,1,-2,-2
21576,1,-2,-2
21577,0,-2,-2
21578,0,-2,-2
21579,1,-2,-2
21580,0,-2,-2
21581,0,-2,-2
21582,1,-2,-2
21583,1,-2,-2
21584,0,-2,-2
21585,0,-2,-2
21586,0,-2,-2
21587,1,-2,-2
21588,0,-2,-2
21589,1,-2,-2
21590,1,-2,-2
21591,0,-2,-2
21592,0,-2,-2
21593,1,-2,-2
21594,1,-2,-2
21595,1,-2,-2
21596,0,-2,-2
21597,0,-2,-2
21598,1,-2,-2
21599,0,-2,-2
21600,1,-1,-1
21601,1,-1,-1
21602,1,-1,-1
21603,0,-2,-2
21604,0,-1,-1
21605,0,-2,-2
21606,0,-2,-2
21607,0,-2,-2
21608,0,-1,-1
21609,0,-2,-2
21610,1,-2,-2
21611,0,-2,-2
21612,1,-2,-2
21613,1,-2,-2
21614,1,-2,-2
21615,1,-1,-1
21616,0,-2,-2
21617,0,-2,-2
21618,0,-2,-2
21619,1,-2,-2
21620,0,-2,-2
21621,1,-2,-2
21622,0,-2,-2
21623,1,-1,-1
21624,0,-2,-2
21625,0,-1,-1
21626,1,-1,-1
21627,1,-2,-2
21628,1,-2,-2
21629,1,-2,-2
21630,0,-2,-2
21631,1,-2,-2
21632,1,-2,-2
21633,0,-2,-2
21634,1,-2,-2
21635,0,-2,-2
21636,1,-2,-2
21637,1,-2,-2
21638,1,-2,-2
21639,1,-1,-1
21640,1,-2,-2
21641,0,-2,-2
21642,1,-2,-2
21643,1,-2,-2
21644,1,-1,-1
21645,0,-2,-2
21646,1,-2,-2
21647,0,-2,-2
21648,0,-2,-2
21649,0,-1,-1
21650,1,-1,-1
21651,1,-2,-2
21652,0,-2,-2
21653,1,-2,-2
21654,0,-2,-2
21655,1,-2,-2
21656,1,-2,-2
21657,1,-2,-2
21658,0,-1,-1
21659,0,-2,-2
21660,1,-2,-2
21661,0,-2,-2
21662,0,-2,-2
21663,1,-1,-1
21664,1,-2,-2
21665,1,-1,-1
21666,1,-2,-2
21667,1,-1,-1
21668,1,-2,-2
21669,1,-2,-2
21670,0,-2,-2
21671,1,-1,-1
21672,1,-2,-2
21673,0,-2,-2
21674,1,-2,-2
21675,1,-2,-2
21676,0,-2,-2
21677,1,-2,-2
21678,0,-1,-1
21679,0,-2,-2
21680,0,-2,-2
21681,1,-2,-2
21682,0,-2,-2
21683,0,-2,-2
21684,1,-2,-2
21685,0,-1,-1
21686,0,-2,-2
21687,1,-2,-2
21688,0,-2,-2
21689,1,-2,-2
21690,1,-2,-2
21691,0,-2,-2
21692,0,-2,-2
21693,1,-2,-2
21694,0,-2,-2
21695,1,-2,-2
21696,0,-1,-1
21697,1,-2,-2
21698,0,-2,-2
21699,0,-2,-2
21700,1,-2,-2
21701,1,-2,-2
21702,1,-1,-1
21703,0,-2,-2
21704,1,-2,-2
21705,1,-2,-2
21706,0,-2,-2
21707,0,-1,-1
21708,1,-2,-2
21709,0,-2,-2
21710,0,-2,-2
21711,0,-2,-2
21712,0,-2,-2
21713,0,-1,-1
21714,0,-1,-1
21715,0,-2,-2
21716,1,-1,-1
21717,1,-1,-1
21718,1,-2,-2
21719,1,-1,-1
21720,0,-2,-2
21721,1,-1,-1
21722,1,-1,-1
21723,1,-2,-2
21724,0,-2,-2
21725,0,-2,-2
21726,1,-2,-2
21727,0,-2,-2
21728,0,-2,-2
21729,0,-2,-2
21730,0,-2,-2
21731,0,-2,-2
21732,0,-1,-1
21733,1,-2,-2
21734,1,-1,-1
21735,1,-2,-2
21736,1,-2,-2
21737,1,-2,-2
21738,0,-2,-2
21739,1,-1,-1
21740,1,-2,-2
21741,0,-2,-2
21742,1,-2,-2
21743,0,-1,-1
21744,0,-1,-1
21745,0,-2,-2
21746,0,-2,-2
21747,1,-2,-2
21748,0,-2,-2
21749,0,-1,-1
21750,1,-2,-2
21751,1,-2,-2
21752,1,-2,-2
21753,0,-2,-2
21754,1,-2,-2
21755,0,-2,-2
21756,1,-1,-1
21757,1,-2,-2
21758,0,-2,-2
21759,1,-1,-1
21760,1,-2,-2
21761,1,-2,-2
21762,1,-2,-2
21763,1,-1,-1
21764,1,-1,-1
21765,1,-2,-2
21766,1,-2,-2
21767,0,-1,-1
21768,0,-2,-2
21769,1,-2,-2
21770,0,-2,-2
21771,0,-2,-2
21772,1,-2,-2
21773,1,-2,-2
21774,1,-2,-2
21775,1,-2,-2
21776,1,-1,-1
21777,0,-2,-2
21778,0,-1,-1
21779,1,-2,-2
21780,1,-2,-2
21781,0,-2,-2
21782,1,-2,-2
21783,1,-2,-2
21784,0,-2,-2
21785,0,-1,-1
21786,0,-1,-1
21787,0,-2,-2
21788,0,-2,-2
21789,0,-2,-2
21790,1,-1,-1
21791,1,-2,-2
21792,1,-2,-2
21793,0,-2,-2
21794,0,-2,-2
21795,1,-2,-2
21796,0,-2,-2
21797,1,-2,-2
21798,0,-2,-2
21799,0,-2,-2
21800,1,-2,-2
21801,0,-2,-2
21802,0,-2,-2
21803,0,-1,-1
21804,1,-2,-2
21805,1,-2,-2
21806,0,-2,-2
21807,1,-2,-2
21808,0,-2,-2
21809,1,-2,-2
21810,1,-2,-2
21811,0,-2,-2
21812,1,-1,-1
21813,1,-2,-2
21814,0,-2,-2
21815,1,-2,-2
21816,0,-1,-1
21817,0,-2,-2
21818,1,-2,-2
21819,0,-2,-2
21820,1,-1,-1
21821,1,-2,-2
21822,1,-2,-2
21823,0,-1,-1
21824,0,-2,-2
21825,0,-2,-2
21826,1,-2,-2
21827,0,-1,-1
21828,1,-2,-2
21829,0,-1,-1
21830,0,-2,-2
21831,0,-1,-1
21832,1,-2,-2
21833,1,-2,-2
21834,0,-2,-2
21835,1,-2,-2
21836,1,-2,-2
21837,1,-2,-2
21838,0,-2,-2
21839,1,-2,-2
21840,1,-1,-1
21841,1,-2,-2
21842,1,-2,-2
21843,1,-2,-2
21844,0,-2,-2
21845,1,-2,-2
21846,0,-2,-2
21847,0,-2,-2
21848,0,-2,-2
21849,0,-2,-2
21850,1,-1,-1
21851,0,-2,-2
21852,0,-2,-2
21853,0,-2,-2
21854,0,-2,-2
21855,0,-2,-2
21856,1,-2,-2
21857,0,-1,-1
21858,0,-2,-2
21859,1,-2,-2
21860,1,-2,-2
21861,1,-2,-2
21862,1,-2,-2
21863,0,-2,-2
21864,1,-1,-1
21865,1,-2,-2
21866,0,-2,-2
21867,1,-2,-2
21868,1,-2,-2
21869,0,-1,-1
21870,1,-1,-1
21871,0,-2,-2
21872,0,-2,-2
21873,1,-1,-1
21874,1,-1,-1
21875,0,-2,-2
21876,0,-1,-1
21877,1,-2,-2
21878,0,-2,-2
21879,0,-2,-2
21880,1,-2,-2
21881,1,-1,-1
21882,1,-2,-2
21883,0,-2,-2
21884,1,-2,-2
21885,0,-2,-2
21886,0,-2,-2
21887,0,-2,-2
21888,0,-2,-2
21889,0,-2,-2
21890,0,-1,-1
21891,0,-2,-2
21892,0,-2,-2
21893,1,-2,-2
21894,0,-2,-2
21895,0,-1,-1
21896,0,-2,-2
21897,1,-1,-1
21898,1,-2,-2
21899,0,-1,-1
21900,0,-2,-2
21901,0,-2,-2
21902,0,-1,-1
21903,1,-2,-2
21904,0,-2,-2
21905,0,-2,-2
21906,1,-2,-2
21907,1,-2,-2
21908,0,-2,-2
21909,1,-2,-2
21910,0,-1,-1
21911,0,-1,-1
21912,1,-1,-1
21913,1,-2,-2
21914,0,-2,-2
21915,1,-1,-1
21916,1,-1,-1
21917,0,-2,-2
21918,1,-2,-2
21919,0,-2,-2
21920,1,-2,-2
21921,1,-2,-2
21922,1,-2,-2
21923,0,-2,-2
21924,1,-1,-1
21925,1,-1,-1
21926,0,-1,-1
21927,0,-2,-2
21928,1,-1,-1
21929,1,-2,-2
21930,1,-2,-2
21931,1,-1,-1
21932,1,-2,-2
21933,0,-2,-2
21934,1,-1,-1
21935,1,-1,-1
21936,0,-2,-2
21937,0,-2,-2
21938,0,-1,-1
21939,1,-2,-2
21940,1,-1,-1
21941,0,-2,-2
21942,0,-2,-2
21943,1,-1,-1
21944,1,-2,-2
21945,1,-2,-2
21946,0,-2,-2
21947,0,-2,-2
21948,1,-1,-1
21949,1,-2,-2
21950,0,-2,-2
21951,1,-2,-2
21952,0,-2,-2
21953,0,-1,-1
21954,1,-1,-1
21955,0,-2,-2
21956,1,-2,-2
21957,1,-2,-2
21958,0,-2,-2
21959,0,-2,-2
21960,1,-2,-2
21961,1,-1,-1
21962,1,-2,-2
21963,0,-2,-2
21964,1,-1,-1
21965,1,-2,-2
21966,0,-2,-2
21967,0,-2,-2
21968,1,-2,-2
21969,1,-2,-2
21970,1,-2,-2
21971,1,-2,-2
21972,0,-2,-2
21973,1,-2,-2
21974,1,-2,-2
21975,0,-1,-1
21976,1,-2,-2
21977,0,-2,-2
21978,0,-1,-1
21979,1,-2,-2
21980,0,-2,-2
21981,0,-2,-2
21982,0,-2,-2
21983,0,-2,-2
21984,0,-1,-1
21985,0,-2,-2
21986,0,-2,-2
21987,1,-2,-2
21988,1,-2,-2
21989,0,-2,-2
21990,1,-2,-2
21991,1,-2,-2
21992,0,-2,-2
21993,1,-2,-2
21994,1,-2,-2
21995,1,-2,-2
21996,0,-1,-1
21997,0,-1,-1
21998,0,-2,-2
21999,1,-2,-2
22000,1,-2,-2
22001,0,-2,-2
22002,1,-2,-2
22003,1,-2,-2
22004,1,-1,-1
22005,0,-1,-1
22006,0,-2,-2
22007,1,-2,-2
22008,0,-2,-2
22009,1,-2,-2
22010,1,-2,-2
22011,1,-2,-2
22012,1,-1,-1
22013,1,-1,-1
22014,0,-2,-2
22015,1,-1,-1
22016,1,-2,-2
22017,0,-2,-2
22018,0,-1,-1
22019,0,-2,-2
22020,0,-2,-2
22021,0,-2,-2
22022,1,-2,-2
22023,1,-1,-1
22024,1,-2,-2
22025,1,-2,-2
22026,1,-1,-1
22027,0,-1,-1
22028,0,-2,-2
22029,0,-2,-2
22030,0,-2,-2
22031,1,-2,-2
22032,0,-2,-2
22033,0,-2,-2
22034,1,-2,-2
22035,1,-2,-2
22036,0,-2,-2
22037,0,-2,-2
22038,0,-2,-2
22039,1,-2,-2
22040,1,-2,-2
22041,0,-2,-2
22042,0,-2,-2
22043,0,-2,-2
22044,0,-1,-1
22045,1,-1,-1
22046,1,-2,-2
22047,1,-2,-2
22048,0,-2,-2
22049,0,-2,-2
22050,1,-2,-2
22051,1,-2,-2
22052,1,-1,-1
22053,0,-2,-2
22054,0,-2,-2
22055,0,-1,-1
22056,1,-2,-2
22057,0,-1,-1
22058,0,-2,-2
22059,0,-2,-2
22060,1,-2,-2
22061,0,-2,-2
22062,0,-1,-1
22063,0,-1,-1
22064,0,-1,-1
22065,1,-2,-2
22066,0,-2,-2
22067,1,-1,-1
22068,0,-1,-1
22069,0,-2,-2
22070,1,-1,-1
22071,1,-2,-2
22072,0,-2,-2
22073,1,-2,-2
22074,0,-2,-2
22075,0,-2,-2
22076,1,-2,-2
22077,1,-2,-2
22078,1,-2,-2
22079,0,-1,-1
22080,0,-2,-2
22081,1,-2,-2
22082,1,-1,-1
22083,1,-2,-2
22084,0,-2,-2
22085,1,-1,-1
22086,0,-2,-2
22087,0,-2,-2
22088,1,-2,-2
22089,1,-2,-2
22090,0,-1,-1
22091,0,-2,-2
22092,1,-1,-1
22093,0,-1,-1
22094,1,-2,-2
22095,1,-2,-2
22096,0,-2,-2
22097,0,-2,-2
22098,0,-2,-2
22099,0,-2,-2
22100,1,-2,-2
22101,1,-2,-2
22102,0,-2,-2
22103,0,-2,-2
22104,1,-1,-1
22105,1,-2,-2
22106,1,-2,-2
22107,1,-2,-2
22108,1,-2,-2
22109,0,-2,-2
22110,0,-2,-2
22111,0,-2,-2
22112,1,-2,-2
22113,0,-2,-2
22114,0,-2,-2
22115,1,-2,-2
22116,0,-2,-2
22117,0,-2,-2
22118,0,-2,-2
22119,0,-2,-2
22120,1,-1,-1
22121,0,-2,-2
22122,1,-2,-2
22123,1,-2,-2
22124,1,-2,-2
22125,0,-1,-1
22126,0,-2,-2
22127,1,-2,-2
22128,0,-1,-1
22129,0,-1,-1
22130,1,-2,-2
22131,1,-2,-2
22132,0,-1,-1
22133,1,-1,-1
22134,0,-2,-2
22135,0,-2,-2
22136,0,-2,-2
22137,1,-1,-1
22138,1,-2,-2
22139,0,-2,-2
22140,1,-2,-2
22141,1,-1,-1
22142,0,-1,-1
22143,0,-2,-2
22144,1,-2,-2
22145,1,-2,-2
22146,0,-2,-2
22147,1,-2,-2
22148,0,-2,-2
22149,0,-2,-2
22150,1,-2,-2
22151,1,-2,-2
22152,0,-2,-2
22153,1,-2,-2
22154,0,-2,-2
22155,1,-2,-2
22156,1,-2,-2
22157,1,-2,-2
22158,1,-1,-1
22159,0,-2,-2
22160,1,-2,-2
22161,1,-2,-2
22162,0,-2,-2
22163,0,-2,-2
22164,0,-1,-1
22165,1,-2,-2
22166,1,-2,-2
22167,0,-2,-2
22168,0,-2,-2
22169,1,-2,-2
22170,1,-2,-2
22171,1,-2,-2
22172,1,-1,-1
22173,1,-2,-2
22174,1,-2,-2
22175,1,-2,-2
22176,0,-2,-2
22177,1,-1,-1
22178,1,-2,-2
22179,0,-2,-2
22180,0,-1,-1
22181,1,-2,-2
22182,0,-2,-2
22183,0,-2,-2
22184,0,-2,-2
22185,1,-2,-2
22186,1,-2,-2
22187,1,-2,-2
22188,1,-2,-2
22189,0,-2,-2
22190,1,-2,-2
22191,1,-1,-1
22192,1,-1,-1
22193,1,-2,-2
22194,1,-2,-2
22195,1,-1,-1
22196,1,-2,-2
22197,1,-2,-2
22198,1,-2,-2
22199,1,-2,-2
22200,1,-2,-2
22201,1,-2,-2
22202,0,-2,-2
22203,1,-2,-2
22204,1,-2,-2
22205,0,-2,-2
22206,1,-2,-2
22207,0,-2,-2
22208,0,-2,-2
22209,1,-2,-2
22210,0,-2,-2
22211,0,-2,-2
22212,1,-2,-2
22213,0,-2,-2
22214,1,-2,-2
22215,0,-1,-1
22216,1,-2,-2
22217,0,-2,-2
22218,0,-2,-2
22219,1,-2,-2
22220,1,-2,-2
22221,0,-2,-2
22222,1,-2,-2
22223,0,-1,-1
22224,0,-2,-2
22225,0,-1,-1
22226,1,-1,-1
22227,1,-2,-2
22228,0,-2,-2
22229,0,-2,-2
22230,1,-2,-2
22231,1,-1,-1
22232,1,-2,-2
22233,1,-1,-1
22234,1,-2,-2
22235,1,-2,-2
22236,0,-2,-2
22237,1,-1,-1
22238,1,-2,-2
22239,1,-2,-2
22240,1,-2,-2
22241,1,-1,-1
22242,1,-1,-1
22243,0,-2,-2
22244,1,-2,-2
22245,1,-1,-1
22246,0,-2,-2
22247,1,-2,-2
22248,1,-2,-2
22249,1,-2,-2
22250,1,-2,-2
22251,1,-2,-2
22252,1,-1,-1
22253,1,-2,-2
22254,0,-1,-1
22255,1,-1,-1
22256,0,-2,-2
22257,1,-2,-2
22258,1,-1,-1
22259,1,-2,-2
22260,0,-2,-2
22261,1,-2,-2
22262,0,-2,-2
22263,0,-2,-2
22264,0,-1,-1
22265,0,-2,-2
22266,0,-1,-1
22267,0,-2,-2
22268,1,-2,-2
22269,0,-1,-1
22270,1,-2,-2
22271,0,-2,-2
22272,1,-1,-1
22273,0,-2,-2
22274,1,-2,-2
22275,0,-2,-2
22276,1,-2,-2
22277,0,-2,-2
22278,1,-1,-1
22279,1,-2,-2
22280,1,-2,-2
22281,1,-1,-1
22282,0,-2,-2
22283,1,-2,-2
22284,0,-2,-2
22285,1,-2,-2
22286,1,-2,-2
22287,0,-2,-2
22288,1,-1,-1
22289,1,-2,-2
22290,0,-2,-2
22291,1,-2,-2
22292,0,-2,-2
22293,0,-2,-2
22294,0,-2,-2
22295,1,-1,-1
22296,1,-2,-2
22297,0,-2,-2
22298,0,-1,-1
22299,1,-2,-2
22300,1,-2,-2
22301,1,-2,-2
22302,0,-2,-2
22303,0,-2,-2
22304,1,-2,-2
22305,0,-2,-2
22306,1,-2,-2
22307,1,-2,-2
22308,1,-2,-2
22309,1,-2,-2
22310,1,-2,-2
22311,0,-1,-1
22312,1,-2,-2
22313,1,-2,-2
22314,1,-2,-2
22315,1,-1,-1
22316,0,-2,-2
22317,1,-2,-2
22318,1,-2,-2
22319,1,-2,-2
22320,0,-1,-1
22321,1,-2,-2
22322,1,-2,-2
22323,0,-2,-2
22324,1,-2,-2
22325,0,-2,-2
22326,0,-1,-1
22327,1,-2,-2
22328,1,-2,-2
22329,1,-2,-2
22330,0,-2,-2
22331,1,-2,-2
22332,0,-2,-2
22333,1,-2,-2
22334,1,-2,-2
22335,0,-2,-2
22336,0,-2,-2
22337,0,-1,-1
22338,0,-2,-2
22339,0,-1,-1
22340,0,-2,-2
22341,1,-2,-2
22342,1,-2,-2
22343,0,-1,-1
22344,0,-2,-2
22345,0,-1,-1
22346,0,-2,-2
22347,0,-2,-2
22348,1,-2,-2
22349,0,-2,-2
22350,0,-2,-2
22351,1,-2,-2
22352,0,-1,-1
22353,0,-2,-2
22354,0,-2,-2
22355,0,-2,-2
22356,0,-2,-2
22357,0,-1,-1
22358,1,-2,-2
22359,1,-1,-1
22360,1,-1,-1
22361,0,-2,-2
22362,0,-1,-1
22363,0,-2,-2
22364,1,-1,-1
22365,0,-2,-2
22366,1,-1,-1
22367,1,-2,-2
22368,1,-2,-2
22369,0,-1,-1
22370,0,-2,-2
22371,1,-2,-2
22372,1,-1,-1
22373,0,-1,-1
22374,1,-2,-2
22375,0,-2,-2
22376,1,-1,-1
22377,0,-1,-1
22378,0,-1,-1
22379,1,-1,-1
22380,1,-2,-2
22381,1,-2,-2
22382,1,-2,-2
22383,0,-1,-1
22384,1,-2,-2
22385,0,-2,-2
22386,1,-2,-2
22387,0,-2,-2
22388,0,-2,-2
22389,0,-1,-1
22390,1,-2,-2
22391,0,-2,-2
22392,1,-2,-2
22393,1,-1,-1
22394,1,-1,-1
22395,1,-2,-2
22396,0,-2,-2
22397,1,-2,-2
22398,1,-2,-2
22399,1,-2,-2
22400,0,-2,-2
22401,1,-2,-2
22402,0,-2,-2
22403,1,-1,-1
22404,0,-2,-2
22405,1,-2,-2
22406,0,-2,-2
22407,0,-2,-2
22408,0,-1,-1
22409,0,-2,-2
22410,1,-2,-2
22411,1,-2,-2
22412,0,-2,-2
22413,1,-1,-1
22414,0,-2,-2
22415,0,-2,-2
22416,1,-2,-2
22417,0,-1,-1
22418,1,-2,-2
22419,0,-2,-2
22420,0,-2,-2
22421,0,-2,-2
22422,0,-2,-2
22423,1,-2,-2
22424,1,-2,-2
22425,1,-2,-2
22426,0,-1,-1
22427,0,-2,-2
22428,0,-2,-2
22429,0,-2,-2
22430,0,-2,-2
22431,0,-2,-2
22432,1,-2,-2
22433,0,-2,-2
22434,0,-2,-2
22435,0,-2,-2
22436,0,-2,-2
22437,0,-2,-2
22438,1,-1,-1
22439,0,-2,-2
22440,1,-2,-2
22441,0,-2,-2
22442,1,-2,-2
22443,1,-2,-2
22444,0,-2,-2
22445,0,-2,-2
22446,1,-2,-2
22447,1,-2,-2
22448,0,-2,-2
22449,1,-2,-2
22450,1,-2,-2
22451,1,-2,-2
22452,1,-2,-2
22453,0,-2,-2
22454,1,-2,-2
22455,0,-2,-2
22456,0,-2,-2
22457,1,-2,-2
22458,1,-2,-2
22459,1,-1,-1
22460,1,-2,-2
22461,0,-2,-2
22462,1,-2,-2
22463,1,-2,-2
22464,1,-2,-2
22465,0,-2,-2
22466,1,-1,-1
22467,1,-2,-2
22468,0,-2,-2
22469,0,-2,-2
22470,1,-2,-2
22471,0,-2,-2
