target_property,model_name,dimension,importance
level_set,RandomForest,74,0.007042792776252194
level_set,RandomForest,75,0.00848037020419669
level_set,RandomForest,76,0.007507464780545435
level_set,RandomForest,77,0.006851976481333887
level_set,RandomForest,78,0.007961452075726098
level_set,RandomForest,79,0.007616148426781938
level_set,RandomForest,80,0.006781568335816777
level_set,RandomForest,81,0.0075403304923223145
level_set,RandomForest,82,0.0075408093519785694
level_set,RandomForest,83,0.006758985350510768
level_set,RandomForest,84,0.007104217852285785
level_set,RandomForest,85,0.0075427468077500755
level_set,RandomForest,86,0.009169419524328171
level_set,RandomForest,87,0.007164741613670684
level_set,RandomForest,88,0.007980170768726045
level_set,RandomForest,89,0.007260003810763693
level_set,RandomForest,90,0.008173615254385619
level_set,RandomForest,91,0.006963172073061376
level_set,RandomForest,92,0.007229725490884159
level_set,RandomForest,93,0.009444397819895242
level_set,RandomForest,94,0.006652108741670897
level_set,RandomForest,95,0.008767399567342767
level_set,RandomForest,96,0.008376199662928716
level_set,RandomForest,97,0.010974471071622085
level_set,RandomForest,98,0.00815525601688748
level_set,RandomForest,99,0.007712606637554001
level_set,RandomForest,100,0.008404670919401929
level_set,RandomForest,101,0.009364008107429328
level_set,RandomForest,102,0.007868262609058749
level_set,RandomForest,103,0.008900664252001322
level_set,RandomForest,104,0.007578585287492131
level_set,RandomForest,105,0.007258464684118676
level_set,RandomForest,106,0.0072268244645420894
level_set,RandomForest,107,0.006481718055110117
level_set,RandomForest,108,0.008033462548261708
level_set,RandomForest,109,0.008335166694177238
level_set,RandomForest,110,0.008235812045013469
level_set,RandomForest,111,0.007838493376199232
level_set,RandomForest,112,0.008779792335604195
level_set,RandomForest,113,0.007947555643941558
level_set,RandomForest,114,0.0083492943722021
level_set,RandomForest,115,0.006664477431811308
level_set,RandomForest,116,0.006544082303381884
level_set,RandomForest,117,0.007080067461540174
level_set,RandomForest,118,0.008451113780717879
level_set,RandomForest,119,0.009659047460713275
level_set,RandomForest,120,0.008771222460690837
level_set,RandomForest,121,0.007326175835198007
level_set,RandomForest,122,0.0074428809975718765
level_set,RandomForest,123,0.008379234964595677
level_set,RandomForest,124,0.007781674096403632
level_set,RandomForest,125,0.009067219516562738
level_set,RandomForest,126,0.008435541660840906
level_set,RandomForest,127,0.0077880376661361925
